caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,Analyze Purchase Requisition,res_72b6f89a-279e-412f-8c28-33043e7dc976,Role 3,2011-06-20 21:06:06,41,0,0.0,2011-06-20 21:02:47
Case1,Create Request for Quotation,res_789f9c35-90f9-4201-88e9-b3e6f784b281,Role 3,2011-06-20 22:34:51,41,0,0.0,2011-06-20 22:17:37
Case2,Create Purchase Requisition,res_0ea53c13-49d6-491f-a4b7-89dab384a33a,Role 1,2011-06-21 00:12:40,42,0,0.0,2011-06-21 00:03:23
Case3,Create Purchase Requisition,res_8a73f489-3dde-4d64-8076-17897f496df1,Role 1,2011-06-21 03:41:50,43,0,0.0,2011-06-21 03:32:41
Case3,Create Purchase Requisition,res_ff78af0d-6677-4348-b187-0c367cc644ee,Role 1,2011-06-21 04:55:11,43,0,0.0,2011-06-21 04:15:33
Case3,Create Purchase Requisition,res_2092ccae-2523-4746-ac66-f65660ac3beb,Role 1,2011-06-21 06:28:12,43,0,0.0,2011-06-21 05:57:46
Case4,Analyze Purchase Requisition,res_72b6f89a-279e-412f-8c28-33043e7dc976,Role 3,2011-06-21 08:17:16,44,0,0.0,2011-06-21 08:14:49
Case3,Create Purchase Requisition,res_72b6f89a-279e-412f-8c28-33043e7dc976,Role 1,2011-06-21 08:24:54,43,0,0.0,2011-06-21 08:01:46
Case5,Create Purchase Requisition,res_12ad8052-36d9-42be-b584-3b6f88985f6a,Role 1,2011-06-21 09:39:59,45,0,0.0,2011-06-21 09:31:00
Case6,Analyze Purchase Requisition,res_789f9c35-90f9-4201-88e9-b3e6f784b281,Role 3,2011-06-21 09:47:44,46,0,0.0,2011-06-21 09:45:32
Case4,Create Request for Quotation,res_8a73f489-3dde-4d64-8076-17897f496df1,Role 3,2011-06-21 11:01:52,46,0,0.0,2011-06-21 10:45:24
Case3,Create Purchase Requisition,res_8a73f489-3dde-4d64-8076-17897f496df1,Role 1,2011-06-21 11:10:53,46,0,0.0,2011-06-21 10:48:26
Case7,Create Purchase Requisition,res_1ab299ff-646e-435b-b316-15a5f77ed70c,Role 1,2011-06-21 11:57:19,47,0,0.0,2011-06-21 11:48:23
Case6,Create Request for Quotation,res_9a0d460b-0b4d-4207-a2af-165385703d66,Role 3,2011-06-21 12:34:02,47,0,0.0,2011-06-21 12:17:31
Case7,Create Purchase Requisition,res_9a0d460b-0b4d-4207-a2af-165385703d66,Role 1,2011-06-21 13:13:38,47,0,0.0,2011-06-21 12:32:28
Case8,Create Purchase Requisition,res_c4dd541e-3ca3-41b0-b4e4-4c22d96d9b29,Role 1,2011-06-21 13:38:47,48,0,0.0,2011-06-21 13:29:53
Case9,Create Purchase Requisition,res_2092ccae-2523-4746-ac66-f65660ac3beb,Role 1,2011-06-21 14:23:35,49,0,0.0,2011-06-21 14:14:42
Case7,Create Purchase Requisition,res_bc62f0bf-2768-47c4-9a81-f690fa6235ad,Role 1,2011-06-21 15:01:36,49,0,0.0,2011-06-21 14:24:43
Case10,Create Purchase Requisition,res_bc62f0bf-2768-47c4-9a81-f690fa6235ad,Role 1,2011-06-21 15:04:47,50,1,0.07142857142857142,2011-06-21 14:56:02
Case9,Create Purchase Requisition,res_bc62f0bf-2768-47c4-9a81-f690fa6235ad,Role 1,2011-06-21 15:14:26,50,2,0.14285714285714285,2011-06-21 14:59:27
Case7,Create Purchase Requisition,res_ff78af0d-6677-4348-b187-0c367cc644ee,Role 1,2011-06-21 18:09:11,50,0,0.0,2011-06-21 17:45:15
Case11,Create Purchase Requisition,res_12ad8052-36d9-42be-b584-3b6f88985f6a,Role 1,2011-06-21 18:33:17,51,0,0.0,2011-06-21 18:24:27
Case2,Analyze Purchase Requisition,res_72b6f89a-279e-412f-8c28-33043e7dc976,Role 3,2011-06-21 19:25:00,51,0,0.0,2011-06-21 19:20:57
Case2,Create Request for Quotation,res_72b6f89a-279e-412f-8c28-33043e7dc976,Role 3,2011-06-21 19:55:59,51,0,0.0,2011-06-21 19:34:44
Case12,Create Purchase Requisition,res_3e4851eb-5356-45ea-9335-9ddac5431786,Role 1,2011-06-21 20:31:43,52,0,0.0,2011-06-21 20:22:54
Case12,Create Purchase Requisition,res_363bb41b-b91f-4d9a-8c28-bd50fc6bb026,Role 1,2011-06-21 21:50:41,52,0,0.0,2011-06-21 21:08:37
Case13,Create Purchase Requisition,res_8a73f489-3dde-4d64-8076-17897f496df1,Role 1,2011-06-21 22:57:37,53,0,0.0,2011-06-21 22:48:50
Case13,Create Purchase Requisition,res_cbfb2920-9643-4c62-b69f-6bbea76017f8,Role 1,2011-06-22 00:17:10,53,0,0.0,2011-06-21 23:34:52
Case14,Create Purchase Requisition,res_ff78af0d-6677-4348-b187-0c367cc644ee,Role 1,2011-06-22 04:32:34,54,0,0.0,2011-06-22 04:23:35
Case5,Analyze Purchase Requisition,res_72b6f89a-279e-412f-8c28-33043e7dc976,Role 3,2011-06-22 04:54:21,54,0,0.0,2011-06-22 04:49:02
Case15,Create Purchase Requisition,res_9a0d460b-0b4d-4207-a2af-165385703d66,Role 1,2011-06-22 05:55:52,55,1,0.07142857142857142,2011-06-22 05:47:07
Case14,Create Purchase Requisition,res_9a0d460b-0b4d-4207-a2af-165385703d66,Role 1,2011-06-22 06:14:50,54,0,0.0,2011-06-22 05:42:15
Case16,Create Purchase Requisition,res_1ab299ff-646e-435b-b316-15a5f77ed70c,Role 1,2011-06-22 07:24:18,56,0,0.0,2011-06-22 07:15:27
Case17,Create Purchase Requisition,res_12ad8052-36d9-42be-b584-3b6f88985f6a,Role 1,2011-06-22 08:39:31,57,1,0.14285714285714285,2011-06-22 08:30:51
Case5,Amend Purchase Requisition,res_12ad8052-36d9-42be-b584-3b6f88985f6a,Role 1,2011-06-22 08:48:26,56,0,0.0,2011-06-22 08:26:42
