caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-20 19:04:19,41,0,0.0,2011-06-20 19:00:36
Case1,Create Request for Quotation,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-20 20:33:09,41,0,0.0,2011-06-20 20:15:50
Case2,Create Purchase Requisition,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 1,2011-06-20 20:56:00,42,0,0.0,2011-06-20 20:47:55
Case2,Create Purchase Requisition,res_6d50b7cf-a13b-4062-97cd-1d9447d176d0,Role 1,2011-06-20 21:21:06,42,0,0.0,2011-06-20 21:04:33
Case3,Create Purchase Requisition,res_63ef51b4-c1aa-4f69-b2ab-3dd9c981530a,Role 1,2011-06-20 23:35:51,43,0,0.0,2011-06-20 23:27:53
Case4,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-21 01:38:56,44,0,0.0,2011-06-21 01:35:35
Case5,Create Purchase Requisition,res_33a612d3-06c2-4e68-a600-1f012739b8e7,Role 1,2011-06-21 02:29:37,45,0,0.07142857142857142,2011-06-21 02:20:30
Case4,Amend Purchase Requisition,res_33a612d3-06c2-4e68-a600-1f012739b8e7,Role 1,2011-06-21 02:30:26,44,0,0.0,2011-06-21 02:11:11
Case6,Create Purchase Requisition,res_1ee2d6fb-41b2-4474-92a7-65e3bb9b16d3,Role 1,2011-06-21 03:17:52,46,1,0.07142857142857142,2011-06-21 03:08:55
Case5,Create Purchase Requisition,res_1ee2d6fb-41b2-4474-92a7-65e3bb9b16d3,Role 1,2011-06-21 03:32:41,45,0,0.0,2011-06-21 02:57:33
Case5,Create Purchase Requisition,res_a5cd9597-de87-4c47-a172-8e7a0206ed09,Role 1,2011-06-21 05:07:14,46,0,0.0,2011-06-21 04:36:03
Case7,Create Purchase Requisition,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 1,2011-06-21 06:04:43,47,0,0.0,2011-06-21 05:55:40
Case7,Create Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 07:19:36,47,0,0.0,2011-06-21 06:39:52
Case8,Analyze Purchase Requisition,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-21 09:06:52,48,0,0.0,2011-06-21 09:04:39
Case8,Create Request for Quotation,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-21 11:54:49,48,0,0.0,2011-06-21 11:38:18
Case9,Create Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 13:13:51,49,0,0.0,2011-06-21 13:04:57
Case9,Create Purchase Requisition,res_63ef51b4-c1aa-4f69-b2ab-3dd9c981530a,Role 1,2011-06-21 14:30:52,49,0,0.0,2011-06-21 13:49:43
Case10,Create Purchase Requisition,res_a5cd9597-de87-4c47-a172-8e7a0206ed09,Role 1,2011-06-21 15:24:39,50,0,0.0,2011-06-21 15:15:47
Case11,Create Purchase Requisition,res_25954432-1964-4951-b198-1cceaa420f03,Role 1,2011-06-21 18:16:10,51,0,0.0,2011-06-21 18:07:20
Case3,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-21 18:36:12,51,0,0.0,2011-06-21 18:31:27
Case2,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-21 19:04:52,51,0,0.0,2011-06-21 18:56:26
Case11,Create Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 19:34:33,51,0,0.0,2011-06-21 18:52:43
Case3,Amend Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 19:37:23,51,0,0.07142857142857142,2011-06-21 19:19:57
Case12,Create Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 19:43:03,52,1,0.14285714285714285,2011-06-21 19:34:25
Case12,Create Purchase Requisition,res_cbd6c137-040e-4416-b6d8-59a2582e44e8,Role 1,2011-06-21 20:49:36,52,0,0.0,2011-06-21 20:19:57
Case13,Create Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 21:42:00,53,0,0.07142857142857142,2011-06-21 21:33:17
Case2,Amend Purchase Requisition,res_458b5421-223f-46e2-a325-3e3496eb387c,Role 1,2011-06-21 21:45:04,52,0,0.0,2011-06-21 21:27:04
Case4,Analyze Purchase Requisition,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-21 21:57:00,53,0,0.0,2011-06-21 21:52:28
Case11,Create Purchase Requisition,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 1,2011-06-21 21:59:14,53,1,0.14285714285714285,2011-06-21 21:36:11
Case6,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-21 22:34:04,53,0,0.0,2011-06-21 22:29:21
Case15,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-21 22:48:34,55,0,0.3333333333333333,2011-06-21 22:48:06
Case14,Create Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 1,2011-06-21 22:51:41,54,0,0.0,2011-06-21 22:42:54
Case6,Create Request for Quotation,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-21 23:06:07,54,0,0.0,2011-06-21 22:43:58
Case4,Amend Purchase Requisition,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 1,2011-06-21 23:45:47,55,0,0.0,2011-06-21 23:27:50
Case14,Create Purchase Requisition,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 1,2011-06-22 00:07:07,55,0,0.07142857142857142,2011-06-21 23:29:37
Case15,Amend Purchase Requisition,res_33a612d3-06c2-4e68-a600-1f012739b8e7,Role 1,2011-06-22 01:35:34,55,0,0.0,2011-06-22 01:15:17
Case16,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 01:41:44,56,0,0.0,2011-06-22 01:37:20
Case16,Create Request for Quotation,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-22 04:05:18,56,0,0.0,2011-06-22 03:48:30
Case17,Create Purchase Requisition,res_cbd6c137-040e-4416-b6d8-59a2582e44e8,Role 1,2011-06-22 04:39:45,57,0,0.0,2011-06-22 04:30:48
Case7,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 08:35:49,57,0,0.0,2011-06-22 08:25:47
Case18,Create Purchase Requisition,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 1,2011-06-22 09:20:06,58,0,0.0,2011-06-22 09:11:19
Case7,Create Request for Quotation,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 3,2011-06-22 09:21:33,57,0,0.0,2011-06-22 08:58:31
Case19,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-22 10:31:19,59,0,0.0,2011-06-22 10:28:31
Case10,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-22 10:40:06,59,0,0.0,2011-06-22 10:34:56
Case20,Create Purchase Requisition,res_63ef51b4-c1aa-4f69-b2ab-3dd9c981530a,Role 1,2011-06-22 11:36:56,60,0,0.0,2011-06-22 11:28:13
Case21,Analyze Purchase Requisition,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-22 11:56:18,61,0,0.0,2011-06-22 11:53:48
Case5,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 12:43:40,61,0,0.0,2011-06-22 12:30:52
Case19,Create Request for Quotation,res_dc4f61c6-f08f-4cd2-9eb6-a0efa50bcb8c,Role 3,2011-06-22 12:54:58,61,0,0.3333333333333333,2011-06-22 12:40:17
Case22,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-22 13:24:51,62,0,0.0,2011-06-22 13:22:36
Case20,Create Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 1,2011-06-22 13:26:25,61,0,0.0,2011-06-22 12:53:31
Case21,Create Request for Quotation,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-22 14:23:13,62,0,0.0,2011-06-22 14:06:46
Case5,Create Request for Quotation,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-22 14:35:34,62,1,0.3333333333333333,2011-06-22 14:16:32
Case23,Create Purchase Requisition,res_55a71810-dc0a-4371-8fab-97965193ac04,Role 1,2011-06-22 14:46:06,63,0,0.0,2011-06-22 14:37:27
Case10,Amend Purchase Requisition,res_6d50b7cf-a13b-4062-97cd-1d9447d176d0,Role 1,2011-06-22 15:20:23,63,0,0.0,2011-06-22 14:59:53
Case1,Analyze Request for Quotation,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 4,2011-06-22 15:37:25,63,0,0.0,2011-06-22 15:25:15
Case22,Create Request for Quotation,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 15:52:31,63,0,0.0,2011-06-22 15:36:05
Case9,Analyze Purchase Requisition,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-22 16:05:44,63,0,0.0,2011-06-22 15:55:34
Case3,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 16:20:02,63,0,0.0,2011-06-22 16:13:12
Case23,Create Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 1,2011-06-22 16:39:34,63,0,0.0,2011-06-22 16:06:26
Case13,Analyze Purchase Requisition,res_f26b873b-6f44-4726-a3e7-6a210febc6de,Role 3,2011-06-22 17:02:14,63,0,0.0,2011-06-22 16:57:02
Case24,Create Purchase Requisition,res_25954432-1964-4951-b198-1cceaa420f03,Role 1,2011-06-22 17:48:36,64,0,0.0,2011-06-22 17:40:00
Case3,Amend Purchase Requisition,res_25954432-1964-4951-b198-1cceaa420f03,Role 1,2011-06-22 18:27:22,64,0,0.0,2011-06-22 18:09:03
Case2,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-22 18:35:33,64,0,0.0,2011-06-22 18:28:57
Case25,Analyze Purchase Requisition,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-22 18:50:04,65,0,0.0,2011-06-22 18:48:39
Case2,Create Request for Quotation,res_04993787-f8bd-46c8-a25f-71b73e69e61d,Role 3,2011-06-22 19:07:50,65,0,0.3333333333333333,2011-06-22 18:49:36
Case24,Create Purchase Requisition,res_dc4f61c6-f08f-4cd2-9eb6-a0efa50bcb8c,Role 1,2011-06-22 19:43:29,65,0,0.0,2011-06-22 19:10:14
Case13,Amend Purchase Requisition,res_63ef51b4-c1aa-4f69-b2ab-3dd9c981530a,Role 1,2011-06-22 21:14:42,65,0,0.0,2011-06-22 20:55:04
Case15,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 21:28:18,65,0,0.0,2011-06-22 21:22:13
Case26,Create Purchase Requisition,res_f7ed58d7-ba14-42ef-a180-2ccd99d63c4b,Role 1,2011-06-22 22:35:45,66,0,0.0,2011-06-22 22:27:12
Case12,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 22:54:11,66,0,0.0,2011-06-22 22:43:07
Case12,Create Request for Quotation,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 23:41:29,66,0,0.0,2011-06-22 23:18:24
Case4,Analyze Purchase Requisition,res_db75072c-ece7-4cf0-880e-33c7bd6227eb,Role 3,2011-06-22 23:49:15,66,0,0.3333333333333333,2011-06-22 23:40:59
