caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,Create Purchase Requisition,res_3b1dc654-f8e2-4a48-8788-840d5fe2410a,Role 1,2011-06-20 21:29:11,41,0,0.0,2011-06-20 21:21:07
Case1,Create Purchase Requisition,res_f139041f-6b49-4179-a5c2-32f213e80159,Role 1,2011-06-20 21:53:50,41,0,0.0,2011-06-20 21:37:14
Case2,Create Purchase Requisition,res_638d9bcc-048a-4295-87e0-8385d4e5d8d8,Role 1,2011-06-20 22:24:17,42,0,0.0,2011-06-20 22:16:16
Case3,Create Purchase Requisition,res_638d9bcc-048a-4295-87e0-8385d4e5d8d8,Role 1,2011-06-21 01:41:05,43,0,0.0,2011-06-21 01:31:52
Case3,Create Purchase Requisition,res_52f1ab02-9659-4579-b413-4a9b569ab0eb,Role 1,2011-06-21 02:53:51,43,0,0.0,2011-06-21 02:14:48
Case4,Create Purchase Requisition,res_638d9bcc-048a-4295-87e0-8385d4e5d8d8,Role 1,2011-06-21 03:28:15,44,0,0.0,2011-06-21 03:19:06
Case4,Create Purchase Requisition,res_cfbe0fbf-18e2-4ee8-8762-ed01b7b31344,Role 1,2011-06-21 04:41:46,44,0,0.0,2011-06-21 04:02:20
Case5,Analyze Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-21 05:27:35,45,0,0.0,2011-06-21 05:24:48
Case5,Amend Purchase Requisition,res_13e6e605-4dab-4489-af83-95faf0ab7e7a,Role 1,2011-06-21 06:19:09,45,0,0.0,2011-06-21 06:00:37
Case6,Create Purchase Requisition,res_cfbe0fbf-18e2-4ee8-8762-ed01b7b31344,Role 1,2011-06-21 06:29:55,46,0,0.0,2011-06-21 06:20:52
Case7,Create Purchase Requisition,res_79e848e3-ce1f-4d73-9daa-ad042a64d12f,Role 1,2011-06-21 07:16:30,47,1,0.07142857142857142,2011-06-21 07:07:38
Case6,Create Purchase Requisition,res_79e848e3-ce1f-4d73-9daa-ad042a64d12f,Role 1,2011-06-21 07:44:42,46,0,0.0,2011-06-21 07:04:43
Case7,Create Purchase Requisition,res_cfbe0fbf-18e2-4ee8-8762-ed01b7b31344,Role 1,2011-06-21 08:15:57,47,0,0.0,2011-06-21 07:45:14
Case8,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-21 08:31:24,48,0,0.0,2011-06-21 08:29:07
Case6,Create Purchase Requisition,res_b831d75a-bfe3-4e6c-b144-748669d119a7,Role 1,2011-06-21 09:26:44,48,0,0.0,2011-06-21 08:54:32
Case9,Create Purchase Requisition,res_b831d75a-bfe3-4e6c-b144-748669d119a7,Role 1,2011-06-21 09:31:21,49,1,0.07142857142857142,2011-06-21 09:22:31
Case9,Create Purchase Requisition,res_13e6e605-4dab-4489-af83-95faf0ab7e7a,Role 1,2011-06-21 10:38:09,49,0,0.0,2011-06-21 10:07:13
Case8,Create Request for Quotation,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-21 11:19:18,49,0,0.0,2011-06-21 11:02:50
Case10,Create Purchase Requisition,res_b831d75a-bfe3-4e6c-b144-748669d119a7,Role 1,2011-06-21 11:59:55,50,0,0.0,2011-06-21 11:51:00
Case10,Create Purchase Requisition,res_5d012451-df6d-471f-877d-6d3e799598f0,Role 1,2011-06-21 13:16:52,50,0,0.0,2011-06-21 12:36:08
Case10,Create Purchase Requisition,res_13e6e605-4dab-4489-af83-95faf0ab7e7a,Role 1,2011-06-21 15:12:09,50,0,0.0,2011-06-21 14:35:06
Case2,Analyze Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-21 17:23:57,50,0,0.0,2011-06-21 17:19:11
Case10,Create Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 1,2011-06-21 17:28:04,50,0,0.0,2011-06-21 17:04:06
Case11,Analyze Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-21 18:16:03,51,0,0.0,2011-06-21 18:14:57
Case2,Amend Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 1,2011-06-21 18:24:02,50,0,0.0,2011-06-21 18:06:06
Case11,Amend Purchase Requisition,res_16766b33-539d-4010-a78e-bddc0392e4ba,Role 1,2011-06-21 19:10:27,51,0,0.0,2011-06-21 18:54:04
Case1,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-21 19:30:39,51,0,0.0,2011-06-21 19:22:15
Case1,Create Request for Quotation,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-21 20:17:17,51,0,0.0,2011-06-21 19:57:02
Case12,Analyze Purchase Requisition,res_5b2a4b40-a7a9-4f77-9fee-04461fef2a4a,Role 3,2011-06-21 20:27:33,52,0,0.0,2011-06-21 20:26:41
Case12,Create Request for Quotation,res_5b2a4b40-a7a9-4f77-9fee-04461fef2a4a,Role 3,2011-06-21 23:19:15,52,0,0.0,2011-06-21 23:02:19
Case13,Create Purchase Requisition,res_8f71543c-e970-40ec-8bc8-29e8f977fd66,Role 1,2011-06-21 23:36:44,53,0,0.0,2011-06-21 23:27:57
Case13,Create Purchase Requisition,res_5d012451-df6d-471f-877d-6d3e799598f0,Role 1,2011-06-22 00:49:46,53,0,0.0,2011-06-22 00:13:59
Case14,Create Purchase Requisition,res_52f1ab02-9659-4579-b413-4a9b569ab0eb,Role 1,2011-06-22 01:02:13,54,0,0.0,2011-06-22 00:53:05
Case5,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 01:48:18,54,0,0.0,2011-06-22 01:41:37
Case15,Create Purchase Requisition,res_decdcf5d-5263-4bc0-a919-e181df57eb22,Role 1,2011-06-22 02:16:09,55,0,0.0,2011-06-22 02:07:05
Case5,Create Request for Quotation,res_decdcf5d-5263-4bc0-a919-e181df57eb22,Role 3,2011-06-22 02:21:54,54,0,0.0,2011-06-22 02:01:48
Case14,Create Purchase Requisition,res_decdcf5d-5263-4bc0-a919-e181df57eb22,Role 1,2011-06-22 02:28:04,55,1,0.07142857142857142,2011-06-22 02:11:54
Case3,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 03:34:23,55,0,0.0,2011-06-22 03:24:30
Case16,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 04:17:34,56,0,0.0,2011-06-22 04:13:37
Case4,Analyze Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-22 05:31:02,56,0,0.0,2011-06-22 05:21:07
Case17,Create Purchase Requisition,res_3b1dc654-f8e2-4a48-8788-840d5fe2410a,Role 1,2011-06-22 05:47:08,57,0,0.0,2011-06-22 05:38:14
Case16,Create Request for Quotation,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 06:41:00,57,0,0.0,2011-06-22 06:24:20
Case18,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 07:14:32,58,0,0.0,2011-06-22 07:11:10
Case17,Create Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 1,2011-06-22 07:32:37,57,0,0.0,2011-06-22 07:00:10
Case19,Analyze Purchase Requisition,res_ccb13091-90f3-4b96-8a74-2a83e3709beb,Role 3,2011-06-22 08:52:37,59,0,0.0,2011-06-22 08:49:34
Case7,Analyze Purchase Requisition,res_5b2a4b40-a7a9-4f77-9fee-04461fef2a4a,Role 3,2011-06-22 09:14:30,59,0,0.0,2011-06-22 09:03:51
Case18,Create Request for Quotation,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 09:39:19,59,0,0.0,2011-06-22 09:22:46
Case20,Analyze Purchase Requisition,res_14b6c841-3d2c-4c21-8757-963cdb631fb9,Role 3,2011-06-22 10:29:16,60,0,0.0,2011-06-22 10:26:30
Case21,Create Purchase Requisition,res_2bb5c55f-9465-4d1f-b56f-4613d0cb93a2,Role 1,2011-06-22 11:04:20,61,0,0.0,2011-06-22 10:55:36
Case9,Analyze Purchase Requisition,res_5b2a4b40-a7a9-4f77-9fee-04461fef2a4a,Role 3,2011-06-22 12:13:34,61,0,0.0,2011-06-22 12:02:51
Case3,Amend Purchase Requisition,res_638d9bcc-048a-4295-87e0-8385d4e5d8d8,Role 1,2011-06-22 12:26:25,61,0,0.0,2011-06-22 12:02:38
