caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case1,Create Purchase Requisition,res_a23ea9ca-c77d-4f23-afd6-7fee2935ef11,Role 1,2011-06-20 19:51:08,41,0,0.0,2011-06-20 19:43:00
Case1,Create Purchase Requisition,res_0c93aeb4-68ab-4ed1-ab01-07c94a098955,Role 1,2011-06-20 20:15:38,41,0,0.0,2011-06-20 19:59:11
Case2,Create Purchase Requisition,res_80325c1e-d177-4c22-8ab5-a8fee194af1c,Role 1,2011-06-20 20:37:59,42,0,0.0,2011-06-20 20:29:53
Case1,Create Purchase Requisition,res_80325c1e-d177-4c22-8ab5-a8fee194af1c,Role 1,2011-06-20 21:33:59,42,0,0.0,2011-06-20 21:09:37
Case1,Create Purchase Requisition,res_ec52d936-dffa-4b23-a4e1-700ddb5b4963,Role 1,2011-06-20 23:01:28,42,0,0.0,2011-06-20 22:41:33
Case3,Create Purchase Requisition,res_ec52d936-dffa-4b23-a4e1-700ddb5b4963,Role 1,2011-06-20 23:37:40,43,0,0.0,2011-06-20 23:29:42
Case1,Create Purchase Requisition,res_3c231288-7820-49b0-b2ac-9b4ad48f27b2,Role 1,2011-06-21 00:24:35,43,0,0.0,2011-06-21 00:05:50
Case4,Create Purchase Requisition,res_3c231288-7820-49b0-b2ac-9b4ad48f27b2,Role 1,2011-06-21 01:30:55,44,0,0.0,2011-06-21 01:21:42
Case5,Create Purchase Requisition,res_bbad5d07-67f5-4e55-8725-7c9dec0a4e3e,Role 1,2011-06-21 02:50:49,45,0,0.0,2011-06-21 02:41:39
Case5,Create Purchase Requisition,res_a23ea9ca-c77d-4f23-afd6-7fee2935ef11,Role 1,2011-06-21 04:04:22,45,0,0.0,2011-06-21 03:25:15
Case6,Create Purchase Requisition,res_2800534c-bf56-46e2-9c84-0ed5f86aab01,Role 1,2011-06-21 05:32:40,46,0,0.0,2011-06-21 05:23:35
Case7,Create Purchase Requisition,res_19ccc29a-367f-43f2-a939-d13f7f334d40,Role 1,2011-06-21 06:00:40,47,0,0.0,2011-06-21 05:51:36
Case6,Create Purchase Requisition,res_2b8ac52d-a664-4a6b-a892-c4d0748f04e9,Role 1,2011-06-21 06:46:59,47,0,0.0,2011-06-21 06:07:28
Case7,Create Purchase Requisition,res_607b77e5-0a87-4afb-a829-dda7cdecd826,Role 1,2011-06-21 06:53:53,47,1,0.07142857142857142,2011-06-21 06:35:49
Case8,Create Purchase Requisition,res_607b77e5-0a87-4afb-a829-dda7cdecd826,Role 1,2011-06-21 06:56:56,48,1,0.07142857142857142,2011-06-21 06:48:03
Case8,Create Purchase Requisition,res_6b74106a-7c82-4405-a7f2-064d53328092,Role 1,2011-06-21 08:03:01,48,0,0.0,2011-06-21 07:32:26
Case7,Create Purchase Requisition,res_2800534c-bf56-46e2-9c84-0ed5f86aab01,Role 1,2011-06-21 08:41:26,48,1,0.07142857142857142,2011-06-21 08:20:24
