caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,W_Afhandelen leads,2012-02-13 20:57:03,2012-02-13 20:59:54,Role 1,290,1.517955278238281,0
2,W_Afhandelen leads,2012-02-13 21:41:19,2012-02-13 21:44:09,Role 1,291,1.517955278238281,0
3,W_Afhandelen leads,2012-02-13 21:45:59,2012-02-13 21:48:49,Role 1,291,1.517955278238281,0
4,W_Completeren aanvraag,2012-02-13 22:02:34,2012-02-13 22:05:21,Role 1,291,2.0151291657420343,0
5,W_Completeren aanvraag,2012-02-13 22:23:27,2012-02-13 22:26:14,Role 1,292,2.0151291657420343,0
1,W_Completeren aanvraag,2012-02-13 22:28:50,2012-02-13 22:31:23,Role 1,290,2.0151291657420343,0
6,W_Beoordelen fraude,2012-02-13 22:40:03,2012-02-13 22:42:50,Role 6,293,1.001501168300547,0
6,W_Afhandelen leads,2012-02-13 23:17:20,2012-02-13 23:19:39,Role 1,293,1.517955278238281,0
7,W_Completeren aanvraag,2012-02-14 00:11:28,2012-02-14 00:14:17,Role 1,293,2.0151291657420343,0
1,W_Completeren aanvraag,2012-02-14 00:26:52,2012-02-14 00:29:17,Role 1,292,2.0151291657420343,0
8,W_Beoordelen fraude,2012-02-14 01:22:22,2012-02-14 01:25:08,Role 6,294,1.001501168300547,0
9,W_Afhandelen leads,2012-02-14 01:43:32,2012-02-14 01:46:23,Role 1,295,1.517955278238281,0
8,W_Afhandelen leads,2012-02-14 01:59:50,2012-02-14 02:02:20,Role 1,294,1.517955278238281,0
10,W_Beoordelen fraude,2012-02-14 03:25:22,2012-02-14 03:28:08,Role 6,294,1.001501168300547,0
10,W_Afhandelen leads,2012-02-14 04:02:50,2012-02-14 04:05:19,Role 1,294,1.517955278238281,0
11,W_Completeren aanvraag,2012-02-14 04:20:31,2012-02-14 04:23:19,Role 1,294,2.0151291657420343,0
12,W_Completeren aanvraag,2012-02-14 04:52:23,2012-02-14 04:55:11,Role 1,295,2.0151291657420343,0
13,W_Beoordelen fraude,2012-02-14 05:18:06,2012-02-14 05:20:52,Role 6,296,1.001501168300547,0
7,W_Completeren aanvraag,2012-02-14 05:44:50,2012-02-14 05:47:25,Role 1,293,2.0151291657420343,0
13,W_Afhandelen leads,2012-02-14 05:55:34,2012-02-14 05:58:01,Role 1,296,1.517955278238281,0
1,W_Completeren aanvraag,2012-02-14 05:59:30,2012-02-14 06:01:47,Role 1,293,2.0151291657420343,0
13,W_Completeren aanvraag,2012-02-14 06:39:26,2012-02-14 06:41:53,Role 1,296,2.0151291657420343,0
14,W_Beoordelen fraude,2012-02-14 07:02:53,2012-02-14 07:05:39,Role 6,297,1.001501168300547,0
14,W_Afhandelen leads,2012-02-14 07:40:21,2012-02-14 07:42:47,Role 1,297,1.517955278238281,0
13,W_Completeren aanvraag,2012-02-14 07:45:01,2012-02-14 07:47:23,Role 1,296,2.0151291657420343,0
15,W_Completeren aanvraag,2012-02-14 08:49:36,2012-02-14 08:52:23,Role 1,297,2.0151291657420343,0
13,W_Completeren aanvraag,2012-02-14 08:57:19,2012-02-14 08:59:34,Role 1,296,2.0151291657420343,0
16,W_Completeren aanvraag,2012-02-14 09:06:23,2012-02-14 09:09:10,Role 1,298,2.0151291657420343,0
17,W_Beoordelen fraude,2012-02-14 09:19:44,2012-02-14 09:22:30,Role 6,299,1.001501168300547,0
18,W_Completeren aanvraag,2012-02-14 09:53:04,2012-02-14 09:55:51,Role 1,300,2.0151291657420343,0
19,W_Completeren aanvraag,2012-02-14 09:56:48,2012-02-14 09:59:35,Role 1,301,2.0151291657420343,0
17,W_Afhandelen leads,2012-02-14 09:57:12,2012-02-14 09:59:37,Role 1,299,1.517955278238281,0
20,W_Afhandelen leads,2012-02-14 09:59:07,2012-02-14 10:01:55,Role 1,302,2.517955278238281,0
21,W_Afhandelen leads,2012-02-14 10:04:22,2012-02-14 10:07:11,Role 1,302,1.517955278238281,0
