caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case5,W_Afhandelen leads,res_94f56ed1-3f28-447c-8af0-81076872dd16,Role 1,2012-02-13 20:39:33,290,1,0.0,2012-02-13 20:36:42
Case4,W_Afhandelen leads,res_94f56ed1-3f28-447c-8af0-81076872dd16,Role 1,2012-02-13 20:40:29,291,2,0.030303030303030304,2012-02-13 20:37:39
Case3,W_Completeren aanvraag,res_a698c55c-25cc-40df-a33c-f206865b7399,Role 1,2012-02-13 20:51:19,291,1,0.0,2012-02-13 20:48:30
Case2,W_Afhandelen leads,res_26fe08c6-3413-4239-af93-8f9e29b66f6f,Role 1,2012-02-13 21:12:41,292,1,0.0,2012-02-13 21:09:50
Case1,W_Completeren aanvraag,res_26fe08c6-3413-4239-af93-8f9e29b66f6f,Role 1,2012-02-13 21:14:37,293,1,0.030303030303030304,2012-02-13 21:11:47
Case6,W_Completeren aanvraag,res_05423034-8fa4-41ed-89fa-79ac97890d01,Role 1,2012-02-13 21:21:31,294,1,0.0,2012-02-13 21:18:42
Case11,W_Completeren aanvraag,res_a179a146-a5f8-48f0-bb86-c0ae126ee37a,Role 1,2012-02-13 21:37:52,295,1,0.0,2012-02-13 21:35:03
Case10,W_Afhandelen leads,res_9ca30119-6b79-4750-bc0b-4695fbd7eb20,Role 1,2012-02-13 21:41:09,296,1,0.0,2012-02-13 21:38:18
Case4,W_Completeren aanvraag,res_27dffa61-c939-446e-87f7-d9eb7cda4e90,Role 1,2012-02-13 21:52:48,296,1,0.0,2012-02-13 21:50:14
Case8,W_Beoordelen fraude,res_27dffa61-c939-446e-87f7-d9eb7cda4e90,Role 6,2012-02-13 21:53:53,297,0,0.0,2012-02-13 21:51:01
Case7,W_Beoordelen fraude,res_27dffa61-c939-446e-87f7-d9eb7cda4e90,Role 6,2012-02-13 22:07:41,298,0,0.0,2012-02-13 22:04:49
Case2,W_Completeren aanvraag,res_0a078539-694c-4e80-a97b-8388bb46774b,Role 1,2012-02-13 22:24:09,298,1,0.0,2012-02-13 22:21:34
Case1,W_Completeren aanvraag,res_2183a48c-39c5-4181-8224-d1415e38d1a1,Role 1,2012-02-13 22:27:02,298,1,0.0,2012-02-13 22:24:29
Case9,W_Completeren aanvraag,res_2183a48c-39c5-4181-8224-d1415e38d1a1,Role 1,2012-02-13 22:28:26,299,2,0.030303030303030304,2012-02-13 22:25:39
Case12,W_Completeren aanvraag,res_f411bed1-3ad8-4d25-9251-23b975877be2,Role 1,2012-02-13 22:40:42,300,1,0.0,2012-02-13 22:37:53
Case10,W_Completeren aanvraag,res_1add940d-838d-4bbf-b4dc-a026097a0341,Role 1,2012-02-13 22:53:43,300,1,0.0,2012-02-13 22:51:08
Case8,W_Afhandelen leads,res_94f56ed1-3f28-447c-8af0-81076872dd16,Role 1,2012-02-13 22:57:13,300,1,0.0,2012-02-13 22:54:44
Case13,W_Completeren aanvraag,res_94f56ed1-3f28-447c-8af0-81076872dd16,Role 1,2012-02-13 22:59:20,301,1,0.030303030303030304,2012-02-13 22:56:31
Case7,W_Afhandelen leads,res_c8514cfd-d8c3-4412-aa99-67ee413a2e8d,Role 1,2012-02-13 23:11:01,300,1,0.0,2012-02-13 23:08:32
Case14,W_Completeren aanvraag,res_c8514cfd-d8c3-4412-aa99-67ee413a2e8d,Role 1,2012-02-13 23:12:49,301,1,0.030303030303030304,2012-02-13 23:10:00
Case3,W_Nabellen offertes,res_88c4b775-4115-4b0f-94cb-16c9a3d3901e,Role 1,2012-02-13 23:32:57,300,0,0.0,2012-02-13 23:30:30
Case9,W_Completeren aanvraag,res_2183a48c-39c5-4181-8224-d1415e38d1a1,Role 1,2012-02-13 23:41:03,300,1,0.0,2012-02-13 23:38:32
Case4,W_Completeren aanvraag,res_ab1bd999-5f54-4865-99f9-efb424fcfece,Role 1,2012-02-13 23:49:08,300,1,0.0,2012-02-13 23:46:43
Case6,W_Nabellen offertes,res_2215d3b7-2a0a-4e71-83df-e1e086750792,Role 1,2012-02-14 00:05:02,300,0,0.0,2012-02-14 00:02:30
Case15,W_Afhandelen leads,res_f6391056-f9a6-490e-9960-6735b159bdb0,Role 1,2012-02-14 00:13:13,301,1,0.0,2012-02-14 00:10:21
Case11,W_Nabellen offertes,res_f411bed1-3ad8-4d25-9251-23b975877be2,Role 1,2012-02-14 00:22:00,301,0,0.0,2012-02-14 00:19:28
Case16,W_Completeren aanvraag,res_2215d3b7-2a0a-4e71-83df-e1e086750792,Role 1,2012-02-14 00:27:04,302,1,0.0,2012-02-14 00:24:13
Case19,W_Afhandelen leads,res_94f56ed1-3f28-447c-8af0-81076872dd16,Role 1,2012-02-14 00:49:55,303,1,0.0,2012-02-14 00:47:03
Case10,W_Completeren aanvraag,res_94f56ed1-3f28-447c-8af0-81076872dd16,Role 1,2012-02-14 00:50:46,303,1,0.030303030303030304,2012-02-14 00:48:20
