caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case2,W_Afhandelen leads,res_c5e370fa-3f11-4de3-875d-68e05638f3e0,Role 1,2012-02-13 20:42:50,290,1,0.0,2012-02-13 20:39:59
Case3,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-13 21:15:29,290,0,0.0,2012-02-13 21:12:37
Case1,W_Afhandelen leads,res_58414c81-c03d-4644-9ee0-12fc82a2ca1c,Role 1,2012-02-13 21:18:47,291,1,0.0,2012-02-13 21:15:56
Case4,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-13 21:37:38,291,0,0.0,2012-02-13 21:34:46
Case6,W_Completeren aanvraag,res_f37d4027-340c-4799-a1ca-9c223bfa91db,Role 1,2012-02-13 21:42:24,292,1,0.0,2012-02-13 21:39:35
Case7,W_Afhandelen leads,res_c5e370fa-3f11-4de3-875d-68e05638f3e0,Role 1,2012-02-13 22:13:46,293,1,0.0,2012-02-13 22:10:55
Case3,W_Afhandelen leads,res_aa7685c1-2889-4bdb-a113-6a46c3c81392,Role 1,2012-02-13 22:18:46,292,1,0.0,2012-02-13 22:16:16
Case8,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-13 22:21:56,293,0,0.0,2012-02-13 22:19:04
Case5,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-13 22:22:33,294,1,1.0,2012-02-13 22:19:46
Case9,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-13 22:38:10,295,0,0.0,2012-02-13 22:35:18
Case4,W_Afhandelen leads,res_d6a9f474-dfea-46a9-b0a8-814707efdb44,Role 1,2012-02-13 22:40:55,295,1,0.0,2012-02-13 22:38:26
Case8,W_Afhandelen leads,res_f0b3f0c1-7db8-482b-ada1-d08656f7b5ee,Role 1,2012-02-13 22:59:43,294,1,0.0,2012-02-13 22:57:14
Case11,W_Completeren aanvraag,res_4b37683d-f03e-4855-b01c-5544ff5812e7,Role 1,2012-02-13 23:14:31,295,1,0.0,2012-02-13 23:11:43
Case12,W_Afhandelen leads,res_38bf8c55-eef3-4fb4-a990-bfa0f5806a9d,Role 1,2012-02-13 23:22:31,296,1,0.0,2012-02-13 23:19:41
Case10,W_Completeren aanvraag,res_38bf8c55-eef3-4fb4-a990-bfa0f5806a9d,Role 1,2012-02-13 23:23:12,297,1,0.030303030303030304,2012-02-13 23:20:23
Case5,W_Afhandelen leads,res_730c3f8c-1688-4f61-964c-d72e3aee380c,Role 1,2012-02-13 23:25:40,296,1,0.0,2012-02-13 23:23:22
Case9,W_Afhandelen leads,res_08dc8629-b807-4669-aad7-e2582d510808,Role 1,2012-02-13 23:41:28,295,1,0.0,2012-02-13 23:39:00
Case3,W_Completeren aanvraag,res_aa7685c1-2889-4bdb-a113-6a46c3c81392,Role 1,2012-02-13 23:50:05,295,1,0.0,2012-02-13 23:47:45
Case13,W_Completeren aanvraag,res_568328ef-8535-4ccb-b3cf-4463a428e403,Role 1,2012-02-14 00:10:42,296,1,0.0,2012-02-14 00:07:51
Case15,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-14 00:14:34,297,0,0.0,2012-02-14 00:11:44
Case6,W_Nabellen offertes,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 1,2012-02-14 00:24:43,297,0,0.0,2012-02-14 00:22:11
Case16,W_Beoordelen fraude,res_708c50b4-33ac-45c4-9232-155b7650423c,Role 6,2012-02-14 00:25:34,298,0,0.0,2012-02-14 00:22:44
Case14,W_Afhandelen leads,res_708c50b4-33ac-45c4-9232-155b7650423c,Role 1,2012-02-14 00:28:01,299,1,0.0,2012-02-14 00:25:09
Case10,W_Completeren aanvraag,res_aa7685c1-2889-4bdb-a113-6a46c3c81392,Role 1,2012-02-14 00:35:46,298,1,0.0,2012-02-14 00:33:11
Case15,W_Afhandelen leads,res_8e904af1-583a-4a91-a8f2-9f484594c3fb,Role 1,2012-02-14 00:51:52,298,1,0.0,2012-02-14 00:49:13
Case16,W_Afhandelen leads,res_27c920d2-2a19-4547-83a3-bca990a1dd93,Role 1,2012-02-14 01:02:53,297,1,0.0,2012-02-14 01:00:14
Case9,W_Completeren aanvraag,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 1,2012-02-14 01:12:59,296,1,0.0,2012-02-14 01:10:33
Case18,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-14 01:15:36,297,0,0.0,2012-02-14 01:12:46
Case19,W_Afhandelen leads,res_f37d4027-340c-4799-a1ca-9c223bfa91db,Role 1,2012-02-14 01:23:16,298,1,0.0,2012-02-14 01:20:24
Case17,W_Afhandelen leads,res_17b4b9b1-1143-43b8-95ae-7b9e6991e8aa,Role 1,2012-02-14 01:36:22,299,1,0.0,2012-02-14 01:33:30
Case3,W_Completeren aanvraag,res_f0b3f0c1-7db8-482b-ada1-d08656f7b5ee,Role 1,2012-02-14 01:48:13,299,1,0.0,2012-02-14 01:45:55
Case18,W_Afhandelen leads,res_08dc8629-b807-4669-aad7-e2582d510808,Role 1,2012-02-14 01:52:54,299,1,0.0,2012-02-14 01:50:15
Case11,W_Nabellen offertes,res_28f9f5ee-4fc2-4ea3-9a95-ceb35809efdf,Role 1,2012-02-14 01:58:37,299,0,0.0,2012-02-14 01:56:07
Case19,W_Completeren aanvraag,res_4b34fc8c-93a2-4e45-8c18-41584b819ff7,Role 1,2012-02-14 02:21:37,299,1,0.0,2012-02-14 02:18:59
Case17,W_Completeren aanvraag,res_4b37683d-f03e-4855-b01c-5544ff5812e7,Role 1,2012-02-14 02:34:46,299,1,0.0,2012-02-14 02:32:08
Case21,W_Beoordelen fraude,res_578ac0d7-552e-4d25-816b-fe5093bbb54f,Role 6,2012-02-14 02:44:57,300,0,0.0,2012-02-14 02:42:07
Case20,W_Completeren aanvraag,res_578ac0d7-552e-4d25-816b-fe5093bbb54f,Role 1,2012-02-14 02:45:26,301,1,0.0,2012-02-14 02:42:36
Case24,W_Completeren aanvraag,res_58414c81-c03d-4644-9ee0-12fc82a2ca1c,Role 1,2012-02-14 03:07:11,302,1,0.0,2012-02-14 03:04:21
Case18,W_Completeren aanvraag,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 1,2012-02-14 03:16:27,302,1,0.0,2012-02-14 03:13:56
Case23,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-14 03:17:02,303,0,0.0,2012-02-14 03:14:12
Case21,W_Afhandelen leads,res_9b4b125b-6731-4f32-b489-6ae189d5e2c9,Role 1,2012-02-14 03:22:16,303,1,0.0,2012-02-14 03:19:38
Case22,W_Afhandelen leads,res_568328ef-8535-4ccb-b3cf-4463a428e403,Role 1,2012-02-14 03:37:33,304,1,0.0,2012-02-14 03:34:42
Case27,W_Afhandelen leads,res_578ac0d7-552e-4d25-816b-fe5093bbb54f,Role 1,2012-02-14 03:40:55,305,1,0.0,2012-02-14 03:38:04
Case20,W_Completeren aanvraag,res_29783bb0-109e-4518-94c4-a7955ece3016,Role 1,2012-02-14 03:43:54,304,1,0.0,2012-02-14 03:41:17
Case23,W_Afhandelen leads,res_d9e31e3c-df9e-41ba-acfe-7020d58f941b,Role 1,2012-02-14 03:54:21,304,1,0.0,2012-02-14 03:51:44
Case9,W_Completeren aanvraag,res_d9e31e3c-df9e-41ba-acfe-7020d58f941b,Role 1,2012-02-14 03:55:14,304,1,0.030303030303030304,2012-02-14 03:52:55
Case24,W_Completeren aanvraag,res_27c920d2-2a19-4547-83a3-bca990a1dd93,Role 1,2012-02-14 04:05:42,304,1,0.0,2012-02-14 04:03:05
Case25,W_Afhandelen leads,res_8e904af1-583a-4a91-a8f2-9f484594c3fb,Role 1,2012-02-14 04:34:14,305,1,0.0,2012-02-14 04:31:23
Case22,W_Completeren aanvraag,res_8e904af1-583a-4a91-a8f2-9f484594c3fb,Role 1,2012-02-14 04:36:09,305,1,0.030303030303030304,2012-02-14 04:33:32
Case26,W_Completeren aanvraag,res_8e904af1-583a-4a91-a8f2-9f484594c3fb,Role 1,2012-02-14 04:36:35,306,2,0.06060606060606061,2012-02-14 04:33:47
Case21,W_Completeren aanvraag,res_730c3f8c-1688-4f61-964c-d72e3aee380c,Role 1,2012-02-14 04:46:10,306,1,0.0,2012-02-14 04:43:40
Case29,W_Completeren aanvraag,res_17b4b9b1-1143-43b8-95ae-7b9e6991e8aa,Role 1,2012-02-14 04:53:13,307,1,0.0,2012-02-14 04:50:24
Case30,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-14 05:12:25,308,0,0.0,2012-02-14 05:09:35
Case23,W_Completeren aanvraag,res_d6a9f474-dfea-46a9-b0a8-814707efdb44,Role 1,2012-02-14 05:16:31,308,1,0.0,2012-02-14 05:14:02
Case28,W_Completeren aanvraag,res_d6a9f474-dfea-46a9-b0a8-814707efdb44,Role 1,2012-02-14 05:17:20,309,2,0.030303030303030304,2012-02-14 05:14:32
Case25,W_Completeren aanvraag,res_4b34fc8c-93a2-4e45-8c18-41584b819ff7,Role 1,2012-02-14 05:29:46,309,1,0.0,2012-02-14 05:27:10
Case18,W_Completeren aanvraag,res_28f9f5ee-4fc2-4ea3-9a95-ceb35809efdf,Role 1,2012-02-14 05:46:43,309,1,0.0,2012-02-14 05:44:20
Case30,W_Afhandelen leads,res_4b34fc8c-93a2-4e45-8c18-41584b819ff7,Role 1,2012-02-14 05:49:47,309,1,0.0,2012-02-14 05:47:11
Case22,W_Completeren aanvraag,res_9b4b125b-6731-4f32-b489-6ae189d5e2c9,Role 1,2012-02-14 07:04:10,308,1,0.0,2012-02-14 07:01:43
Case23,W_Completeren aanvraag,res_8e904af1-583a-4a91-a8f2-9f484594c3fb,Role 1,2012-02-14 07:27:05,308,1,0.0,2012-02-14 07:24:45
Case19,W_Completeren aanvraag,res_708c50b4-33ac-45c4-9232-155b7650423c,Role 1,2012-02-14 07:59:44,308,1,0.0,2012-02-14 07:57:16
Case17,W_Completeren aanvraag,res_730c3f8c-1688-4f61-964c-d72e3aee380c,Role 1,2012-02-14 08:13:27,308,1,0.0,2012-02-14 08:11:00
Case9,W_Completeren aanvraag,res_69d5a090-6164-4390-ac84-749f9eee2900,Role 1,2012-02-14 08:24:52,308,1,0.0,2012-02-14 08:22:39
Case31,W_Completeren aanvraag,res_f0b3f0c1-7db8-482b-ada1-d08656f7b5ee,Role 1,2012-02-14 08:40:09,309,1,0.0,2012-02-14 08:37:21
Case32,W_Afhandelen leads,res_8c99c23d-3fb5-4fd2-8094-5094b562af97,Role 1,2012-02-14 09:06:54,310,1,0.0,2012-02-14 09:04:04
Case33,W_Afhandelen leads,res_7fe9a3b8-3231-4266-b373-cd1d2ba99482,Role 1,2012-02-14 09:26:27,311,1,0.0,2012-02-14 09:23:37
Case18,W_Completeren aanvraag,res_38bf8c55-eef3-4fb4-a990-bfa0f5806a9d,Role 1,2012-02-14 09:35:22,311,1,0.0,2012-02-14 09:33:08
Case31,W_Completeren aanvraag,res_f0b3f0c1-7db8-482b-ada1-d08656f7b5ee,Role 1,2012-02-14 09:38:54,311,1,0.0,2012-02-14 09:36:21
Case37,W_Completeren aanvraag,res_5fd6898d-76d3-46ff-92f8-f43450c2e34c,Role 1,2012-02-14 09:42:38,312,1,0.0,2012-02-14 09:39:50
Case35,W_Completeren aanvraag,res_578ac0d7-552e-4d25-816b-fe5093bbb54f,Role 1,2012-02-14 09:47:07,313,1,0.0,2012-02-14 09:44:19
Case24,W_Completeren aanvraag,res_578ac0d7-552e-4d25-816b-fe5093bbb54f,Role 1,2012-02-14 09:48:00,313,2,0.030303030303030304,2012-02-14 09:45:35
Case34,W_Afhandelen leads,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 1,2012-02-14 09:56:32,314,1,0.0,2012-02-14 09:53:42
Case36,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-14 09:57:30,315,0,0.0,2012-02-14 09:54:39
Case32,W_Completeren aanvraag,res_38bf8c55-eef3-4fb4-a990-bfa0f5806a9d,Role 1,2012-02-14 10:05:43,314,1,0.0,2012-02-14 10:03:09
Case33,W_Completeren aanvraag,res_28f9f5ee-4fc2-4ea3-9a95-ceb35809efdf,Role 1,2012-02-14 10:25:19,314,1,0.0,2012-02-14 10:22:45
Case36,W_Afhandelen leads,res_4f8b0370-74ea-425c-9844-a4a12eed393c,Role 1,2012-02-14 10:34:52,314,1,0.0,2012-02-14 10:32:20
Case38,W_Beoordelen fraude,res_d161745f-eac9-4693-a863-f2c1d99bc354,Role 6,2012-02-14 11:06:46,315,0,0.0,2012-02-14 11:03:55
