caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,rp_start_oc,start:timestamp
Case6,W_Completeren aanvraag,res_1de03e24-9dbf-4a0c-b32c-1dc7e0e9539e,Role 1,2012-02-13 20:51:20,290,1,0.0,2012-02-13 20:48:31
Case1,W_Completeren aanvraag,res_1de03e24-9dbf-4a0c-b32c-1dc7e0e9539e,Role 1,2012-02-13 20:52:07,291,2,0.030303030303030304,2012-02-13 20:49:19
Case4,W_Afhandelen leads,res_a7017678-f65f-42a1-acf1-0d0f40b041df,Role 1,2012-02-13 21:00:52,292,1,0.0,2012-02-13 20:58:01
Case5,W_Completeren aanvraag,res_7545f386-9e7f-4721-8683-c11382062775,Role 1,2012-02-13 21:08:00,292,1,0.0,2012-02-13 21:05:11
Case3,W_Completeren aanvraag,res_7545f386-9e7f-4721-8683-c11382062775,Role 1,2012-02-13 21:09:35,293,2,0.030303030303030304,2012-02-13 21:06:47
Case2,W_Completeren aanvraag,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-13 21:26:27,294,1,0.0,2012-02-13 21:23:38
Case8,W_Completeren aanvraag,res_8ae80b66-d4fb-474e-aa31-4a5ba7d5b096,Role 1,2012-02-13 21:38:06,295,1,0.0,2012-02-13 21:35:17
Case5,W_Nabellen offertes,res_f9d3a267-586b-4995-97bb-05873b1c6bf6,Role 1,2012-02-13 22:01:00,295,0,0.0,2012-02-13 21:58:32
Case7,W_Beoordelen fraude,res_d0fbbd95-32a8-4f26-9821-79f71187a64c,Role 6,2012-02-13 22:02:37,296,0,0.0,2012-02-13 21:59:45
Case6,W_Completeren aanvraag,res_d0fbbd95-32a8-4f26-9821-79f71187a64c,Role 1,2012-02-13 22:02:41,297,2,0.06060606060606061,2012-02-13 22:00:09
Case10,W_Completeren aanvraag,res_d0fbbd95-32a8-4f26-9821-79f71187a64c,Role 1,2012-02-13 22:02:49,297,1,0.030303030303030304,2012-02-13 22:00:00
Case1,W_Completeren aanvraag,res_5e086d99-5439-4f26-bf4c-c30b737fbfce,Role 1,2012-02-13 22:04:24,297,3,0.06060606060606061,2012-02-13 22:01:54
Case12,W_Afhandelen leads,res_5e086d99-5439-4f26-bf4c-c30b737fbfce,Role 1,2012-02-13 22:07:03,298,1,0.030303030303030304,2012-02-13 22:04:12
Case11,W_Completeren aanvraag,res_33dcd69c-d3cc-4612-9886-4e3304865175,Role 1,2012-02-13 22:11:24,299,1,0.0,2012-02-13 22:08:35
Case9,W_Afhandelen leads,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-13 22:28:25,300,1,0.0,2012-02-13 22:25:34
Case2,W_Completeren aanvraag,res_a263ed5b-54bf-4ea9-88c0-0fe1d148b761,Role 1,2012-02-13 22:38:56,299,1,0.0,2012-02-13 22:36:22
Case17,W_Afhandelen leads,res_c0769295-ecc8-4fd0-b0ba-434756c5d486,Role 1,2012-02-13 22:56:51,300,1,0.0,2012-02-13 22:54:00
Case15,W_Afhandelen leads,res_c0769295-ecc8-4fd0-b0ba-434756c5d486,Role 1,2012-02-13 22:57:00,301,2,0.030303030303030304,2012-02-13 22:54:11
Case7,W_Afhandelen leads,res_7545f386-9e7f-4721-8683-c11382062775,Role 1,2012-02-13 23:05:57,300,1,0.0,2012-02-13 23:03:28
Case10,W_Completeren aanvraag,res_13138cde-ced1-40d6-8169-81b27076e540,Role 1,2012-02-13 23:14:23,300,1,0.0,2012-02-13 23:11:51
Case16,W_Afhandelen leads,res_a7017678-f65f-42a1-acf1-0d0f40b041df,Role 1,2012-02-13 23:17:36,301,1,0.0,2012-02-13 23:14:46
Case12,W_Completeren aanvraag,res_a7017678-f65f-42a1-acf1-0d0f40b041df,Role 1,2012-02-13 23:19:40,301,1,0.030303030303030304,2012-02-13 23:17:07
Case13,W_Completeren aanvraag,res_35aef3f5-7eb1-479e-ad0b-7840152ae964,Role 1,2012-02-13 23:23:06,302,1,0.0,2012-02-13 23:20:18
Case11,W_Completeren aanvraag,res_35aef3f5-7eb1-479e-ad0b-7840152ae964,Role 1,2012-02-13 23:24:01,302,2,0.030303030303030304,2012-02-13 23:21:30
Case14,W_Completeren aanvraag,res_1b13cb19-34fa-4a90-bad8-cd236c84b373,Role 1,2012-02-13 23:29:55,303,1,0.0,2012-02-13 23:27:07
Case6,W_Completeren aanvraag,res_0284738a-b312-4285-9951-97b80eb709f7,Role 1,2012-02-13 23:39:04,303,1,0.0,2012-02-13 23:36:42
Case1,W_Completeren aanvraag,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-13 23:45:25,303,1,0.0,2012-02-13 23:43:04
Case18,W_Completeren aanvraag,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-13 23:46:37,304,2,0.030303030303030304,2012-02-13 23:43:50
Case19,W_Afhandelen leads,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-13 23:47:28,305,1,0.06060606060606061,2012-02-13 23:44:37
Case3,W_Nabellen offertes,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-13 23:52:23,304,0,0.0,2012-02-13 23:49:58
Case17,W_Completeren aanvraag,res_a2f12d3e-664f-4b37-8704-f1339a091b75,Role 1,2012-02-14 00:08:38,304,1,0.0,2012-02-14 00:06:02
Case21,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 00:15:38,305,0,0.0,2012-02-14 00:12:48
Case8,W_Nabellen offertes,res_31dcebc4-e836-4fd4-ab8c-df1d0a94f56c,Role 1,2012-02-14 00:22:14,305,0,0.0,2012-02-14 00:19:42
Case20,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 00:25:58,306,0,0.0,2012-02-14 00:23:08
Case16,W_Completeren aanvraag,res_e1960a92-00b8-4f31-bc8c-ddeafc8d7176,Role 1,2012-02-14 00:29:23,306,1,0.0,2012-02-14 00:26:47
Case13,W_Completeren aanvraag,res_1de03e24-9dbf-4a0c-b32c-1dc7e0e9539e,Role 1,2012-02-14 00:34:54,306,1,0.0,2012-02-14 00:32:19
Case7,W_Completeren aanvraag,res_178dac23-0f10-4750-8937-5d07f2031c91,Role 1,2012-02-14 00:37:38,306,1,0.0,2012-02-14 00:35:11
Case21,W_Afhandelen leads,res_1de03e24-9dbf-4a0c-b32c-1dc7e0e9539e,Role 1,2012-02-14 00:53:01,306,1,0.0,2012-02-14 00:50:22
Case18,W_Completeren aanvraag,res_a263ed5b-54bf-4ea9-88c0-0fe1d148b761,Role 1,2012-02-14 00:58:31,305,1,0.0,2012-02-14 00:55:57
Case20,W_Afhandelen leads,res_31dcebc4-e836-4fd4-ab8c-df1d0a94f56c,Role 1,2012-02-14 01:03:21,305,1,0.0,2012-02-14 01:00:42
Case10,W_Completeren aanvraag,res_8a60e93a-c5ee-4232-b2ea-05ea0de9b288,Role 1,2012-02-14 01:12:26,304,1,0.0,2012-02-14 01:10:00
Case6,W_Completeren aanvraag,res_5e086d99-5439-4f26-bf4c-c30b737fbfce,Role 1,2012-02-14 01:51:59,304,1,0.0,2012-02-14 01:49:39
Case14,W_Nabellen offertes,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-14 02:18:56,304,0,0.0,2012-02-14 02:16:26
Case22,W_Completeren aanvraag,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-14 02:19:40,305,1,0.030303030303030304,2012-02-14 02:16:50
Case22,W_Completeren aanvraag,res_feb83204-2ec9-489c-872e-03da654acc0c,Role 1,2012-02-14 03:18:19,305,1,0.0,2012-02-14 03:15:42
Case17,W_Completeren aanvraag,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-14 03:36:00,305,1,0.0,2012-02-14 03:33:33
Case16,W_Completeren aanvraag,res_ede12060-ec18-45b3-a590-3556d879ad7d,Role 1,2012-02-14 03:57:22,305,1,0.0,2012-02-14 03:54:55
Case23,W_Completeren aanvraag,res_ab03b359-b82b-42a9-8616-d30237a13d0f,Role 1,2012-02-14 04:10:35,306,1,0.0,2012-02-14 04:07:45
Case18,W_Completeren aanvraag,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-14 04:27:26,306,1,0.0,2012-02-14 04:25:01
Case24,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 04:33:27,307,0,0.0,2012-02-14 04:30:37
Case27,W_Completeren aanvraag,res_a263ed5b-54bf-4ea9-88c0-0fe1d148b761,Role 1,2012-02-14 04:41:27,308,1,0.0,2012-02-14 04:38:38
Case26,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 04:46:02,309,0,0.0,2012-02-14 04:43:12
Case23,W_Completeren aanvraag,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-14 05:09:15,309,1,0.0,2012-02-14 05:06:39
Case24,W_Afhandelen leads,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-14 05:10:49,309,1,0.030303030303030304,2012-02-14 05:08:12
Case25,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 05:14:17,309,0,0.0,2012-02-14 05:11:27
Case26,W_Afhandelen leads,res_6c25d0b9-4c7c-4ef5-9238-db43e8c960b3,Role 1,2012-02-14 05:23:24,309,1,0.0,2012-02-14 05:20:48
Case27,W_Completeren aanvraag,res_1de03e24-9dbf-4a0c-b32c-1dc7e0e9539e,Role 1,2012-02-14 05:40:13,309,1,0.0,2012-02-14 05:37:37
Case25,W_Afhandelen leads,res_3cc4da61-b9d8-4154-a68b-cae24ce703da,Role 1,2012-02-14 05:51:39,309,1,0.0,2012-02-14 05:49:03
Case28,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 06:07:08,310,0,0.0,2012-02-14 06:04:18
Case28,W_Afhandelen leads,res_0284738a-b312-4285-9951-97b80eb709f7,Role 1,2012-02-14 06:44:30,310,1,0.0,2012-02-14 06:41:55
Case26,W_Completeren aanvraag,res_7545f386-9e7f-4721-8683-c11382062775,Role 1,2012-02-14 06:47:51,309,1,0.0,2012-02-14 06:45:23
Case29,W_Afhandelen leads,res_5e086d99-5439-4f26-bf4c-c30b737fbfce,Role 1,2012-02-14 06:55:43,310,1,0.0,2012-02-14 06:52:52
Case25,W_Completeren aanvraag,res_ab03b359-b82b-42a9-8616-d30237a13d0f,Role 1,2012-02-14 07:16:06,309,1,0.0,2012-02-14 07:13:38
Case23,W_Completeren aanvraag,res_31dcebc4-e836-4fd4-ab8c-df1d0a94f56c,Role 1,2012-02-14 07:38:04,309,1,0.0,2012-02-14 07:35:38
Case30,W_Completeren aanvraag,res_0259ca6f-dd1a-4086-aae4-f5d1aa93abb8,Role 1,2012-02-14 08:16:09,310,1,0.0,2012-02-14 08:13:20
Case17,W_Completeren aanvraag,res_1de03e24-9dbf-4a0c-b32c-1dc7e0e9539e,Role 1,2012-02-14 08:36:10,310,1,0.0,2012-02-14 08:33:50
Case32,W_Afhandelen leads,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-14 08:46:35,311,1,0.0,2012-02-14 08:43:45
Case16,W_Completeren aanvraag,res_c0769295-ecc8-4fd0-b0ba-434756c5d486,Role 1,2012-02-14 08:58:06,310,1,0.0,2012-02-14 08:55:46
Case31,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 09:02:25,311,0,0.0,2012-02-14 08:59:34
Case26,W_Completeren aanvraag,res_47cf0b97-a07d-440a-b448-0e96901649ca,Role 1,2012-02-14 09:20:19,311,1,0.0,2012-02-14 09:18:01
Case18,W_Completeren aanvraag,res_fe43a632-8b7e-4a5d-ad01-7b275e20502a,Role 1,2012-02-14 09:28:45,311,1,0.0,2012-02-14 09:26:27
Case33,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 09:35:41,312,0,0.0,2012-02-14 09:32:50
Case31,W_Afhandelen leads,res_e1960a92-00b8-4f31-bc8c-ddeafc8d7176,Role 1,2012-02-14 09:39:46,312,1,0.0,2012-02-14 09:37:13
Case39,W_Completeren aanvraag,res_a263ed5b-54bf-4ea9-88c0-0fe1d148b761,Role 1,2012-02-14 09:44:51,313,1,0.0,2012-02-14 09:42:03
Case37,W_Afhandelen leads,res_52a0f7f8-5d40-4515-a193-cf5f163370d9,Role 1,2012-02-14 09:49:24,314,1,0.0,2012-02-14 09:46:34
Case33,W_Afhandelen leads,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 1,2012-02-14 10:13:03,314,1,0.0,2012-02-14 10:10:30
Case38,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 10:13:22,315,0,0.0,2012-02-14 10:10:31
Case35,W_Completeren aanvraag,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 1,2012-02-14 10:32:46,315,1,0.0,2012-02-14 10:29:58
Case36,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 10:32:50,316,0,0.0,2012-02-14 10:29:59
Case34,W_Beoordelen fraude,res_fff2b149-4d1d-45be-ab88-92ac5f83818b,Role 6,2012-02-14 10:32:54,317,1,1.0,2012-02-14 10:30:08
Case39,W_Completeren aanvraag,res_178dac23-0f10-4750-8937-5d07f2031c91,Role 1,2012-02-14 10:43:46,317,1,0.0,2012-02-14 10:41:14
Case37,W_Completeren aanvraag,res_0284738a-b312-4285-9951-97b80eb709f7,Role 1,2012-02-14 10:48:23,317,1,0.0,2012-02-14 10:45:50
Case43,W_Afhandelen leads,res_0284738a-b312-4285-9951-97b80eb709f7,Role 1,2012-02-14 10:50:44,318,1,0.030303030303030304,2012-02-14 10:47:54
Case38,W_Afhandelen leads,res_0284738a-b312-4285-9951-97b80eb709f7,Role 1,2012-02-14 10:50:45,318,2,0.06060606060606061,2012-02-14 10:48:12
Case44,W_Afhandelen leads,res_e1960a92-00b8-4f31-bc8c-ddeafc8d7176,Role 1,2012-02-14 10:54:13,317,1,0.0,2012-02-14 10:51:23
Case36,W_Afhandelen leads,res_7ef18103-c1e8-4b2e-992f-72d8221d1dab,Role 1,2012-02-14 11:03:57,316,1,0.0,2012-02-14 11:01:25
Case31,W_Completeren aanvraag,res_7ef18103-c1e8-4b2e-992f-72d8221d1dab,Role 1,2012-02-14 11:04:25,316,1,0.030303030303030304,2012-02-14 11:02:01
Case41,W_Completeren aanvraag,res_7ef18103-c1e8-4b2e-992f-72d8221d1dab,Role 1,2012-02-14 11:08:59,317,1,0.0,2012-02-14 11:06:11
Case34,W_Afhandelen leads,res_7ef18103-c1e8-4b2e-992f-72d8221d1dab,Role 1,2012-02-14 11:10:08,317,1,0.030303030303030304,2012-02-14 11:07:46
Case42,W_Afhandelen leads,res_8ae80b66-d4fb-474e-aa31-4a5ba7d5b096,Role 1,2012-02-14 11:21:04,318,1,0.0,2012-02-14 11:18:15
Case27,W_Completeren aanvraag,res_35aef3f5-7eb1-479e-ad0b-7840152ae964,Role 1,2012-02-14 11:28:00,318,1,0.0,2012-02-14 11:25:36
