caseid,timestamp
Case1,2021-01-20 12:05:34
Case2,2021-01-20 12:51:24
Case3,2021-01-20 14:02:01
Case4,2021-01-20 14:50:46
Case5,2021-01-20 16:06:43
Case6,2021-01-20 16:41:28
Case7,2021-01-20 18:03:01
Case8,2021-01-20 19:03:53
Case9,2021-01-20 19:56:55
Case10,2021-01-20 20:38:08
Case11,2021-01-20 22:47:16
Case12,2021-01-21 04:09:59
Case13,2021-01-21 05:38:14
Case14,2021-01-21 08:07:13
Case15,2021-01-21 08:41:52
Case16,2021-01-21 10:47:21
Case17,2021-01-21 11:45:46
Case18,2021-01-21 12:42:26
Case19,2021-01-21 13:47:08
Case20,2021-01-21 14:46:22
Case21,2021-01-21 15:07:21
Case22,2021-01-21 15:47:56
Case23,2021-01-21 16:57:39
Case24,2021-01-21 17:13:13
Case25,2021-01-21 17:39:21
Case26,2021-01-21 18:36:35
Case27,2021-01-21 19:21:50
Case28,2021-01-21 20:42:10
Case29,2021-01-21 21:42:47
Case30,2021-01-21 22:24:38
Case31,2021-01-22 00:13:59
Case32,2021-01-22 02:00:07
Case33,2021-01-22 02:31:23
Case34,2021-01-22 03:24:03
Case35,2021-01-22 06:04:26
Case36,2021-01-22 06:30:49
Case37,2021-01-22 07:23:57
Case38,2021-01-22 08:21:40
Case39,2021-01-22 09:36:25
Case40,2021-01-22 10:29:13
Case41,2021-01-22 12:06:19
Case42,2021-01-22 12:37:25
Case43,2021-01-22 13:13:14
Case44,2021-01-22 14:35:54
Case45,2021-01-22 15:26:47
Case46,2021-01-22 17:05:48
Case47,2021-01-22 17:25:48
Case48,2021-01-22 18:41:22
Case49,2021-01-22 19:23:34
Case50,2021-01-22 20:20:19
Case51,2021-01-23 00:19:33
Case52,2021-01-23 01:23:09
Case53,2021-01-23 02:18:41
Case54,2021-01-23 09:11:29
Case55,2021-01-23 09:45:20
Case56,2021-01-23 10:20:33
Case57,2021-01-23 12:01:26
Case58,2021-01-23 12:17:03
Case59,2021-01-23 14:09:15
Case60,2021-01-23 15:09:37
Case61,2021-01-23 17:58:17
Case62,2021-01-23 18:43:18
Case63,2021-01-23 19:42:39
Case64,2021-01-24 00:16:35
Case65,2021-01-24 10:38:41
Case66,2021-01-24 11:58:35
Case67,2021-01-24 12:24:34
Case68,2021-01-24 13:57:23
Case69,2021-01-24 14:46:34
Case70,2021-01-24 15:42:25
Case71,2021-01-24 17:02:31
Case72,2021-01-24 17:16:17
Case73,2021-01-24 18:56:14
Case74,2021-01-24 19:54:00
Case75,2021-01-24 20:19:01
Case76,2021-01-25 00:24:04
Case77,2021-01-25 03:04:43
Case78,2021-01-25 03:20:52
Case79,2021-01-25 05:04:08
Case80,2021-01-25 05:43:58
Case81,2021-01-25 07:05:09
Case82,2021-01-25 12:06:26
Case83,2021-01-25 12:40:22
Case84,2021-01-25 14:03:55
Case85,2021-01-25 14:18:41
Case86,2021-01-25 15:38:02
Case87,2021-01-25 16:28:05
Case88,2021-01-25 17:43:13
Case89,2021-01-25 18:55:01
Case90,2021-01-25 19:20:18
Case91,2021-01-25 20:36:45
Case92,2021-01-25 21:46:04
Case93,2021-01-25 22:51:04
Case94,2021-01-26 00:36:39
Case95,2021-01-26 03:02:40
Case96,2021-01-26 04:02:42
Case97,2021-01-26 04:33:59
Case98,2021-01-26 06:00:01
Case99,2021-01-26 06:47:25
Case100,2021-01-26 08:39:14
Case101,2021-01-26 10:51:11
Case102,2021-01-26 11:53:06
Case103,2021-01-26 12:33:31
Case104,2021-01-26 12:51:43
Case105,2021-01-26 13:42:56
Case106,2021-01-26 14:50:25
Case107,2021-01-26 15:40:16
Case108,2021-01-26 16:26:06
Case109,2021-01-26 17:49:56
Case110,2021-01-26 18:37:37
Case111,2021-01-26 19:33:22
Case112,2021-01-26 21:34:13
Case113,2021-01-27 00:13:38
Case114,2021-01-27 02:37:13
Case115,2021-01-27 03:48:12
Case116,2021-01-27 04:44:43
Case117,2021-01-27 07:07:46
Case118,2021-01-27 09:23:05
Case119,2021-01-27 10:45:41
Case120,2021-01-27 12:10:31
Case121,2021-01-27 13:02:54
Case122,2021-01-27 14:10:26
Case123,2021-01-27 14:33:59
Case124,2021-01-27 15:24:24
Case125,2021-01-27 16:22:43
Case126,2021-01-27 17:40:16
Case127,2021-01-27 19:01:09
Case128,2021-01-27 19:30:54
Case129,2021-01-27 20:25:09
Case130,2021-01-28 00:40:30
Case131,2021-01-28 02:43:35
Case132,2021-01-28 03:35:52
Case133,2021-01-28 05:17:09
Case134,2021-01-28 06:49:37
Case135,2021-01-28 07:23:26
Case136,2021-01-28 08:17:46
Case137,2021-01-28 11:09:44
Case138,2021-01-28 11:35:01
Case139,2021-01-28 12:41:13
Case140,2021-01-28 13:22:22
Case141,2021-01-28 14:12:16
Case142,2021-01-28 14:20:23
Case143,2021-01-28 15:54:54
Case144,2021-01-28 17:11:06
Case145,2021-01-28 17:54:36
Case146,2021-01-28 18:19:34
Case147,2021-01-28 20:25:50
Case148,2021-01-28 21:52:26
Case149,2021-01-28 22:32:02
Case150,2021-01-29 00:04:11
Case151,2021-01-29 00:17:26
Case152,2021-01-29 03:08:19
Case153,2021-01-29 04:11:28
Case154,2021-01-29 05:07:38
Case155,2021-01-29 05:42:36
Case156,2021-01-29 06:44:01
Case157,2021-01-29 07:55:17
Case158,2021-01-29 10:57:35
Case159,2021-01-29 11:44:24
Case160,2021-01-29 13:10:37
Case161,2021-01-29 13:35:26
Case162,2021-01-29 14:13:56
Case163,2021-01-29 15:28:24
Case164,2021-01-29 16:27:25
Case165,2021-01-29 17:29:36
Case166,2021-01-29 18:38:05
Case167,2021-01-29 19:16:20
Case168,2021-01-29 21:03:58
Case169,2021-01-29 21:26:10
Case170,2021-01-29 22:59:23
Case171,2021-01-30 00:06:43
Case172,2021-01-30 00:25:32
Case173,2021-01-30 07:08:41
Case174,2021-01-30 07:41:42
Case175,2021-01-30 08:39:49
Case176,2021-01-30 09:36:42
Case177,2021-01-30 10:37:25
Case178,2021-01-30 11:52:10
Case179,2021-01-30 12:34:25
Case180,2021-01-30 13:27:02
Case181,2021-01-30 14:34:48
Case182,2021-01-30 15:14:53
Case183,2021-01-30 16:48:58
Case184,2021-01-30 17:30:36
Case185,2021-01-30 18:37:20
Case186,2021-01-30 19:44:29
Case187,2021-01-30 23:21:22
Case188,2021-01-31 00:55:24
Case189,2021-01-31 02:59:46
Case190,2021-01-31 08:59:50
Case191,2021-01-31 09:22:28
Case192,2021-01-31 11:26:29
Case193,2021-01-31 13:06:56
Case194,2021-01-31 14:11:23
Case195,2021-01-31 14:47:56
Case196,2021-01-31 16:11:48
Case197,2021-01-31 17:11:54
Case198,2021-01-31 17:19:15
Case199,2021-01-31 19:03:12
Case200,2021-01-31 20:11:44
Case201,2021-01-31 20:37:12
Case202,2021-01-31 23:35:32
Case203,2021-02-01 01:18:57
Case204,2021-02-01 02:24:40
Case205,2021-02-01 08:24:36
Case206,2021-02-01 09:19:26
Case207,2021-02-01 11:28:27
Case208,2021-02-01 13:10:40
Case209,2021-02-01 13:25:25
Case210,2021-02-01 15:10:35
Case211,2021-02-01 15:49:13
Case212,2021-02-01 17:05:45
Case213,2021-02-01 17:51:24
Case214,2021-02-01 17:55:06
Case215,2021-02-01 18:56:24
Case216,2021-02-01 19:59:18
Case217,2021-02-01 20:23:12
Case218,2021-02-01 22:03:29
Case219,2021-02-02 00:36:11
Case220,2021-02-02 02:01:46
Case221,2021-02-02 07:07:56
Case222,2021-02-02 08:37:32
Case223,2021-02-02 09:26:44
Case224,2021-02-02 10:47:34
Case225,2021-02-02 11:15:01
Case226,2021-02-02 12:38:54
Case227,2021-02-02 12:48:57
Case228,2021-02-02 13:16:57
Case229,2021-02-02 14:29:38
Case230,2021-02-02 16:00:42
Case231,2021-02-02 16:39:41
Case232,2021-02-02 17:26:28
Case233,2021-02-02 18:30:52
Case234,2021-02-02 19:53:42
Case235,2021-02-02 21:11:42
Case236,2021-02-02 22:57:36
Case237,2021-02-03 01:05:21
Case238,2021-02-03 01:14:56
Case239,2021-02-03 03:56:01
Case240,2021-02-03 04:29:58
Case241,2021-02-03 08:07:19
Case242,2021-02-03 08:16:33
Case243,2021-02-03 09:41:07
Case244,2021-02-03 10:53:51
Case245,2021-02-03 11:35:20
Case246,2021-02-03 12:23:02
Case247,2021-02-03 13:20:31
Case248,2021-02-03 14:14:43
Case249,2021-02-03 15:13:33
Case250,2021-02-03 16:53:34
Case251,2021-02-03 17:34:26
Case252,2021-02-03 19:09:37
Case253,2021-02-03 19:34:48
Case254,2021-02-03 21:33:46
Case255,2021-02-04 00:34:08
Case256,2021-02-04 02:04:32
Case257,2021-02-04 04:58:54
Case258,2021-02-04 06:05:15
Case259,2021-02-04 06:51:33
Case260,2021-02-04 09:22:12
Case261,2021-02-04 11:09:40
Case262,2021-02-04 11:39:12
Case263,2021-02-04 12:41:27
Case264,2021-02-04 13:38:17
Case265,2021-02-04 14:23:16
Case266,2021-02-04 15:28:59
Case267,2021-02-04 16:54:41
Case268,2021-02-04 17:53:59
Case269,2021-02-04 18:07:31
Case270,2021-02-04 18:48:01
Case271,2021-02-04 19:32:11
Case272,2021-02-04 20:19:05
