caseid,timestamp
Case1,2021-01-20 11:50:29
Case2,2021-01-20 12:28:51
Case3,2021-01-20 14:09:25
Case4,2021-01-20 14:19:59
Case5,2021-01-20 15:39:13
Case6,2021-01-20 16:49:19
Case7,2021-01-20 17:27:19
Case8,2021-01-20 18:17:54
Case9,2021-01-20 19:51:11
Case10,2021-01-20 20:26:03
Case11,2021-01-20 21:31:13
Case12,2021-01-21 00:10:42
Case13,2021-01-21 01:08:55
Case14,2021-01-21 02:54:03
Case15,2021-01-21 05:09:04
Case16,2021-01-21 05:17:19
Case17,2021-01-21 06:37:18
Case18,2021-01-21 07:27:37
Case19,2021-01-21 09:09:32
Case20,2021-01-21 10:05:27
Case21,2021-01-21 11:04:11
Case22,2021-01-21 12:09:18
Case23,2021-01-21 12:55:45
Case24,2021-01-21 13:18:26
Case25,2021-01-21 15:08:35
Case26,2021-01-21 15:46:10
Case27,2021-01-21 17:10:46
Case28,2021-01-21 17:29:23
Case29,2021-01-21 19:04:34
Case30,2021-01-21 19:52:52
Case31,2021-01-21 21:05:23
Case32,2021-01-21 21:16:08
Case33,2021-01-21 23:39:45
Case34,2021-01-22 02:04:01
Case35,2021-01-22 02:21:08
Case36,2021-01-22 04:09:11
Case37,2021-01-22 04:26:44
Case38,2021-01-22 05:48:21
Case39,2021-01-22 06:44:25
Case40,2021-01-22 08:24:13
Case41,2021-01-22 09:40:31
Case42,2021-01-22 10:33:08
Case43,2021-01-22 12:05:35
Case44,2021-01-22 13:10:04
Case45,2021-01-22 13:58:35
Case46,2021-01-22 14:13:48
Case47,2021-01-22 15:59:18
Case48,2021-01-22 16:15:58
Case49,2021-01-22 18:00:26
Case50,2021-01-22 19:06:56
Case51,2021-01-22 19:52:18
Case52,2021-01-22 20:29:49
Case53,2021-01-22 21:48:58
Case54,2021-01-23 00:39:22
Case55,2021-01-23 01:54:50
Case56,2021-01-23 05:44:31
Case57,2021-01-23 08:47:17
Case58,2021-01-23 11:42:47
Case59,2021-01-23 12:21:54
Case60,2021-01-23 14:47:21
Case61,2021-01-23 16:23:43
Case62,2021-01-23 17:23:37
Case63,2021-01-23 18:33:47
Case64,2021-01-23 19:40:48
Case65,2021-01-23 20:59:58
Case66,2021-01-23 21:33:47
