caseid,timestamp
Case1,2021-01-20 11:22:29
Case2,2021-01-20 13:01:43
Case3,2021-01-20 13:28:19
Case4,2021-01-20 14:34:28
Case5,2021-01-20 15:49:48
Case6,2021-01-20 16:53:11
Case7,2021-01-20 17:34:03
Case8,2021-01-20 18:26:08
Case9,2021-01-20 19:56:23
Case10,2021-01-20 20:33:13
Case11,2021-01-20 21:24:32
Case12,2021-01-21 00:14:44
Case13,2021-01-21 01:28:09
Case14,2021-01-21 03:00:58
Case15,2021-01-21 04:06:39
Case16,2021-01-21 04:39:56
Case17,2021-01-21 05:42:00
Case18,2021-01-21 07:44:37
Case19,2021-01-21 11:47:07
Case20,2021-01-21 12:16:52
Case21,2021-01-21 13:18:57
Case22,2021-01-21 14:26:46
Case23,2021-01-21 15:28:04
Case24,2021-01-21 17:01:55
Case25,2021-01-21 17:59:21
Case26,2021-01-21 18:42:18
Case27,2021-01-21 19:17:31
Case28,2021-01-21 20:56:30
Case29,2021-01-21 21:12:56
Case30,2021-01-21 22:51:48
Case31,2021-01-22 00:55:58
Case32,2021-01-22 01:23:43
Case33,2021-01-22 03:15:35
Case34,2021-01-22 04:47:20
Case35,2021-01-22 05:49:46
Case36,2021-01-22 07:08:01
Case37,2021-01-22 07:22:18
Case38,2021-01-22 10:40:43
Case39,2021-01-22 11:12:56
Case40,2021-01-22 12:56:54
Case41,2021-01-22 14:01:42
Case42,2021-01-22 14:29:09
Case43,2021-01-22 16:03:23
Case44,2021-01-22 16:49:36
Case45,2021-01-22 18:06:57
Case46,2021-01-22 18:32:29
Case47,2021-01-22 19:36:27
Case48,2021-01-22 20:55:47
Case49,2021-01-22 23:22:18
Case50,2021-01-23 00:27:54
Case51,2021-01-23 02:07:42
Case52,2021-01-23 03:36:13
Case53,2021-01-23 04:16:20
Case54,2021-01-23 05:45:36
Case55,2021-01-23 06:14:35
Case56,2021-01-23 08:09:48
Case57,2021-01-23 09:24:23
Case58,2021-01-23 10:53:38
Case59,2021-01-23 11:48:27
Case60,2021-01-23 13:10:00
Case61,2021-01-23 13:41:41
Case62,2021-01-23 14:32:54
Case63,2021-01-23 16:23:26
Case64,2021-01-23 17:39:15
Case65,2021-01-23 18:14:17
Case66,2021-01-23 19:53:51
Case67,2021-01-24 02:16:18
Case68,2021-01-24 05:02:50
Case69,2021-01-24 06:26:58
Case70,2021-01-24 11:49:15
Case71,2021-01-24 12:40:33
Case72,2021-01-24 13:19:51
Case73,2021-01-24 14:42:29
Case74,2021-01-24 16:08:57
Case75,2021-01-24 16:31:08
Case76,2021-01-24 17:25:17
Case77,2021-01-24 18:58:20
Case78,2021-01-24 19:34:42
Case79,2021-01-24 20:14:32
Case80,2021-01-24 23:54:54
Case81,2021-01-25 01:18:22
Case82,2021-01-25 03:48:25
Case83,2021-01-25 04:58:32
Case84,2021-01-25 05:15:53
Case85,2021-01-25 09:31:07
Case86,2021-01-25 10:23:44
Case87,2021-01-25 11:23:10
Case88,2021-01-25 12:59:34
Case89,2021-01-25 13:49:47
Case90,2021-01-25 15:07:58
Case91,2021-01-25 15:59:03
Case92,2021-01-25 17:10:46
Case93,2021-01-25 17:48:21
Case94,2021-01-25 19:04:15
Case95,2021-01-25 20:04:31
Case96,2021-01-25 20:46:19
Case97,2021-01-25 21:54:07
Case98,2021-01-25 22:42:32
Case99,2021-01-25 23:25:22
Case100,2021-01-26 03:00:36
Case101,2021-01-26 03:48:12
Case102,2021-01-26 04:56:33
Case103,2021-01-26 05:33:05
