caseid,timestamp
Case1,2012-03-13 00:55:28
Case2,2012-03-13 04:55:38
Case3,2012-03-13 05:40:31
Case4,2012-03-13 06:13:39
Case5,2012-03-13 08:16:49
Case6,2012-03-13 09:23:31
Case7,2012-03-13 11:13:36
Case8,2012-03-13 13:23:27
Case9,2012-03-13 14:08:56
Case10,2012-03-13 15:04:50
Case11,2012-03-13 16:10:57
Case12,2012-03-13 17:00:06
Case13,2012-03-13 19:49:36
Case14,2012-03-13 20:27:12
Case15,2012-03-13 21:08:41
Case16,2012-03-13 22:37:16
Case17,2012-03-13 23:45:22
Case18,2012-03-14 00:33:08
Case19,2012-03-14 03:03:22
Case20,2012-03-14 04:58:49
Case21,2012-03-14 05:04:25
Case22,2012-03-14 06:02:30
Case23,2012-03-14 09:42:53
Case24,2012-03-14 11:16:54
Case25,2012-03-14 12:40:02
Case26,2012-03-14 13:14:38
Case27,2012-03-14 14:06:10
Case28,2012-03-14 15:17:06
Case29,2012-03-14 16:02:47
Case30,2012-03-14 17:04:55
Case31,2012-03-14 19:23:12
Case32,2012-03-14 20:49:06
Case33,2012-03-14 21:43:44
Case34,2012-03-14 22:42:53
Case35,2012-03-14 23:16:20
Case36,2012-03-15 00:02:41
Case37,2012-03-15 02:48:07
Case38,2012-03-15 03:50:29
Case39,2012-03-15 05:47:51
Case40,2012-03-15 06:40:54
Case41,2012-03-15 11:32:01
Case42,2012-03-15 12:46:28
Case43,2012-03-15 13:07:34
Case44,2012-03-15 14:14:21
Case45,2012-03-15 15:34:10
