caseid,timestamp
Case1,2012-03-13 00:28:35
Case2,2012-03-13 01:05:28
Case3,2012-03-13 02:05:35
Case4,2012-03-13 04:09:06
Case5,2012-03-13 05:34:58
Case6,2012-03-13 06:27:01
Case7,2012-03-13 07:26:32
Case8,2012-03-13 10:49:34
Case9,2012-03-13 12:14:56
Case10,2012-03-13 13:38:54
Case11,2012-03-13 15:05:45
Case12,2012-03-13 16:23:20
Case13,2012-03-13 17:25:26
Case14,2012-03-13 18:03:33
Case15,2012-03-13 19:53:31
Case16,2012-03-13 20:21:12
Case17,2012-03-13 21:01:46
Case18,2012-03-13 22:52:03
Case19,2012-03-14 01:51:39
Case20,2012-03-14 02:48:15
Case21,2012-03-14 03:18:16
Case22,2012-03-14 04:11:41
Case23,2012-03-14 05:53:19
Case24,2012-03-14 07:28:06
Case25,2012-03-14 09:26:14
Case26,2012-03-14 10:48:00
Case27,2012-03-14 11:29:29
Case28,2012-03-14 12:13:20
Case29,2012-03-14 13:19:42
Case30,2012-03-14 15:32:27
Case31,2012-03-14 16:39:48
Case32,2012-03-14 17:49:35
Case33,2012-03-14 18:44:53
Case34,2012-03-14 19:25:46
Case35,2012-03-14 20:36:56
Case36,2012-03-14 21:56:08
Case37,2012-03-15 00:12:03
Case38,2012-03-15 01:19:26
Case39,2012-03-15 02:13:19
Case40,2012-03-15 03:57:18
Case41,2012-03-15 04:54:57
Case42,2012-03-15 06:42:57
Case43,2012-03-15 07:59:01
Case44,2012-03-15 08:09:22
Case45,2012-03-15 10:20:31
