caseid,timestamp
Case1,2012-03-13 00:12:58
Case2,2012-03-13 01:40:15
Case3,2012-03-13 02:59:54
Case4,2012-03-13 04:48:25
Case5,2012-03-13 05:16:34
Case6,2012-03-13 06:49:51
Case7,2012-03-13 07:34:06
Case8,2012-03-13 10:34:23
Case9,2012-03-13 12:36:17
Case10,2012-03-13 13:51:11
Case11,2012-03-13 14:12:07
Case12,2012-03-13 15:12:41
Case13,2012-03-13 16:36:45
Case14,2012-03-13 17:58:59
Case15,2012-03-13 18:00:15
Case16,2012-03-13 19:55:23
Case17,2012-03-13 20:11:34
Case18,2012-03-13 21:10:15
Case19,2012-03-13 23:57:56
Case20,2012-03-14 00:18:30
Case21,2012-03-14 01:09:39
Case22,2012-03-14 03:28:49
Case23,2012-03-14 04:40:46
Case24,2012-03-14 05:42:08
Case25,2012-03-14 06:58:43
Case26,2012-03-14 07:45:57
Case27,2012-03-14 08:25:08
Case28,2012-03-14 10:55:33
Case29,2012-03-14 13:56:12
Case30,2012-03-14 14:43:19
Case31,2012-03-14 15:25:19
Case32,2012-03-14 16:16:21
Case33,2012-03-14 18:20:01
Case34,2012-03-14 19:33:00
Case35,2012-03-14 20:30:02
Case36,2012-03-14 21:44:43
Case37,2012-03-14 22:09:39
Case38,2012-03-15 00:41:38
Case39,2012-03-15 01:03:52
Case40,2012-03-15 03:19:45
Case41,2012-03-15 04:47:33
Case42,2012-03-15 05:07:06
Case43,2012-03-15 06:56:58
Case44,2012-03-15 13:39:42
Case45,2012-03-15 14:50:26
