caseid,timestamp
Case1,2012-03-13 00:18:20
Case2,2012-03-13 03:15:52
Case3,2012-03-13 04:53:07
Case4,2012-03-13 05:23:50
Case5,2012-03-13 06:50:39
Case6,2012-03-13 07:13:16
Case7,2012-03-13 08:03:48
Case8,2012-03-13 09:11:08
Case9,2012-03-13 10:26:25
Case10,2012-03-13 12:35:36
Case11,2012-03-13 13:28:26
Case12,2012-03-13 14:54:52
Case13,2012-03-13 15:41:43
Case14,2012-03-13 16:20:02
Case15,2012-03-13 17:02:30
Case16,2012-03-13 18:45:28
Case17,2012-03-13 20:57:11
Case18,2012-03-13 21:28:48
Case19,2012-03-14 01:48:09
Case20,2012-03-14 03:02:46
Case21,2012-03-14 05:27:38
Case22,2012-03-14 06:16:29
Case23,2012-03-14 07:22:45
Case24,2012-03-14 09:11:47
Case25,2012-03-14 12:10:00
Case26,2012-03-14 13:36:04
Case27,2012-03-14 14:20:33
Case28,2012-03-14 15:56:53
Case29,2012-03-14 17:45:00
Case30,2012-03-14 18:34:01
Case31,2012-03-14 21:10:58
Case32,2012-03-14 22:01:33
Case33,2012-03-14 23:42:43
Case34,2012-03-15 02:33:08
Case35,2012-03-15 04:48:27
Case36,2012-03-15 05:47:13
Case37,2012-03-15 06:46:07
Case38,2012-03-15 08:03:36
Case39,2012-03-15 09:12:35
Case40,2012-03-15 10:08:17
Case41,2012-03-15 12:44:37
Case42,2012-03-15 13:53:59
Case43,2012-03-15 14:17:17
Case44,2012-03-15 15:14:25
Case45,2012-03-15 16:38:55
