caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,SYSTEM
0,Traer informacion estudiante - banner,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,Role 1
0,Radicar Solicitud Homologacion,2016-05-18 21:56:02.0,2016-05-18 21:56:03.582,Role 1
0,Cancelar Solicitud,2016-05-18 21:56:03.582,2016-05-18 21:56:03.582,SYSTEM
0,End,2016-05-18 21:56:03.582,2016-05-18 21:56:03.582,SYSTEM
0,Notificacion estudiante cancelacion soli,2016-05-18 21:56:03.582,2016-05-18 21:56:03.582,SYSTEM
1,Start,2016-05-19 19:25:11.293,2016-05-19 19:25:11.293,SYSTEM
1,Traer informacion estudiante - banner,2016-05-19 19:25:11.293,2016-05-19 19:25:11.293,Role 1
1,Radicar Solicitud Homologacion,2016-05-19 19:25:11.293,2016-05-19 19:27:49.269,Role 1
1,Cancelar Solicitud,2016-05-19 19:27:49.269,2016-05-19 19:27:49.269,SYSTEM
1,End,2016-05-19 19:27:49.269,2016-05-19 19:27:49.269,SYSTEM
1,Notificacion estudiante cancelacion soli,2016-05-19 19:27:49.269,2016-05-19 19:27:49.269,SYSTEM
2,Start,2016-05-20 01:29:03.169,2016-05-20 01:29:03.169,SYSTEM
2,Traer informacion estudiante - banner,2016-05-20 01:29:03.169,2016-05-20 01:29:03.169,Role 1
2,Radicar Solicitud Homologacion,2016-05-20 01:29:03.169,2016-05-20 16:05:48.67,Role 1
2,Cancelar Solicitud,2016-05-20 16:05:48.67,2016-05-20 16:05:48.67,SYSTEM
2,End,2016-05-20 16:05:48.67,2016-05-20 16:05:48.67,SYSTEM
2,Notificacion estudiante cancelacion soli,2016-05-20 16:05:48.67,2016-05-20 16:05:48.67,SYSTEM
3,Start,2016-05-20 21:40:06.149,2016-05-20 21:40:06.149,SYSTEM
3,Traer informacion estudiante - banner,2016-05-20 21:40:06.149,2016-05-20 21:40:06.149,Role 1
3,Radicar Solicitud Homologacion,2016-05-20 21:40:06.149,2016-05-20 21:42:27.366,Role 1
3,Cancelar Solicitud,2016-05-20 21:42:27.366,2016-05-20 21:42:27.366,SYSTEM
3,End,2016-05-20 21:42:27.366,2016-05-20 21:42:27.366,SYSTEM
3,Notificacion estudiante cancelacion soli,2016-05-20 21:42:27.366,2016-05-20 21:42:27.366,SYSTEM
4,Start,2016-05-21 00:40:56.952,2016-05-21 00:40:56.952,SYSTEM
4,Traer informacion estudiante - banner,2016-05-21 00:40:56.952,2016-05-21 00:40:56.952,Role 1
4,Radicar Solicitud Homologacion,2016-05-21 00:40:56.952,2016-05-21 00:41:49.771,Role 1
4,Cancelar Solicitud,2016-05-21 00:41:49.771,2016-05-21 00:41:49.771,SYSTEM
4,End,2016-05-21 00:41:49.771,2016-05-21 00:41:49.771,SYSTEM
4,Notificacion estudiante cancelacion soli,2016-05-21 00:41:49.771,2016-05-21 00:41:49.771,SYSTEM
5,Start,2016-05-22 00:58:38.709,2016-05-22 00:58:38.709,SYSTEM
6,Start,2016-05-22 03:14:16.503,2016-05-22 03:14:16.503,SYSTEM
7,Start,2016-05-24 13:05:09.345,2016-05-24 13:05:09.345,SYSTEM
8,Start,2016-05-24 14:12:55.339,2016-05-24 14:12:55.339,SYSTEM
9,Start,2016-05-24 17:03:32.122,2016-05-24 17:03:32.122,SYSTEM
5,Traer informacion estudiante - banner,2016-05-22 00:58:38.709,2016-05-24 18:00:00.0,Role 1
6,Traer informacion estudiante - banner,2016-05-22 03:14:16.503,2016-05-24 18:00:00.0,Role 1
7,Traer informacion estudiante - banner,2016-05-24 13:05:09.345,2016-05-24 18:00:00.0,Role 1
8,Traer informacion estudiante - banner,2016-05-24 14:12:55.339,2016-05-24 18:00:00.0,Role 1
9,Traer informacion estudiante - banner,2016-05-24 17:03:32.122,2016-05-24 18:00:00.0,Role 1
5,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:20.331,Role 1
5,Cancelar Solicitud,2016-05-24 18:00:20.331,2016-05-24 18:00:20.331,SYSTEM
5,End,2016-05-24 18:00:20.331,2016-05-24 18:00:20.331,SYSTEM
5,Notificacion estudiante cancelacion soli,2016-05-24 18:00:20.331,2016-05-24 18:00:20.331,SYSTEM
8,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:52.523,Role 1
8,Cancelar Solicitud,2016-05-24 18:01:52.523,2016-05-24 18:01:52.523,SYSTEM
8,End,2016-05-24 18:01:52.523,2016-05-24 18:01:52.523,SYSTEM
8,Notificacion estudiante cancelacion soli,2016-05-24 18:01:52.523,2016-05-24 18:01:52.523,SYSTEM
9,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:02:12.994,Role 1
9,Cancelar Solicitud,2016-05-24 18:02:12.994,2016-05-24 18:02:12.994,SYSTEM
9,End,2016-05-24 18:02:12.994,2016-05-24 18:02:12.994,SYSTEM
9,Notificacion estudiante cancelacion soli,2016-05-24 18:02:12.994,2016-05-24 18:02:12.994,SYSTEM
6,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:02:29.789,Role 1
6,Cancelar Solicitud,2016-05-24 18:02:29.789,2016-05-24 18:02:29.789,SYSTEM
6,End,2016-05-24 18:02:29.789,2016-05-24 18:02:29.789,SYSTEM
6,Notificacion estudiante cancelacion soli,2016-05-24 18:02:29.789,2016-05-24 18:02:29.789,SYSTEM
7,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:03:25.406,Role 1
7,Cancelar Solicitud,2016-05-24 18:03:25.406,2016-05-24 18:03:25.406,SYSTEM
7,End,2016-05-24 18:03:25.406,2016-05-24 18:03:25.406,SYSTEM
7,Notificacion estudiante cancelacion soli,2016-05-24 18:03:25.406,2016-05-24 18:03:25.406,SYSTEM
10,Start,2016-05-25 14:29:27.604,2016-05-25 14:29:27.604,SYSTEM
11,Start,2016-05-25 15:42:16.917,2016-05-25 15:42:16.917,SYSTEM
10,Traer informacion estudiante - banner,2016-05-25 14:29:27.604,2016-05-25 20:00:00.0,Role 1
11,Traer informacion estudiante - banner,2016-05-25 15:42:16.917,2016-05-25 20:00:00.0,Role 1
10,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:01:30.134,Role 1
10,Cancelar Solicitud,2016-05-25 20:01:30.134,2016-05-25 20:01:30.134,SYSTEM
10,End,2016-05-25 20:01:30.134,2016-05-25 20:01:30.134,SYSTEM
10,Notificacion estudiante cancelacion soli,2016-05-25 20:01:30.134,2016-05-25 20:01:30.134,SYSTEM
11,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:03:10.806,Role 1
11,Cancelar Solicitud,2016-05-25 20:03:10.806,2016-05-25 20:03:10.806,SYSTEM
11,End,2016-05-25 20:03:10.806,2016-05-25 20:03:10.806,SYSTEM
11,Notificacion estudiante cancelacion soli,2016-05-25 20:03:10.806,2016-05-25 20:03:10.806,SYSTEM
12,Start,2016-05-25 23:14:02.767,2016-05-25 23:14:02.767,SYSTEM
12,Traer informacion estudiante - banner,2016-05-25 23:14:02.767,2016-05-25 23:14:02.767,Role 1
12,Radicar Solicitud Homologacion,2016-05-25 23:14:02.767,2016-05-25 23:14:10.737,Role 1
12,Cancelar Solicitud,2016-05-25 23:14:10.737,2016-05-25 23:14:10.737,SYSTEM
12,End,2016-05-25 23:14:10.737,2016-05-25 23:14:10.737,SYSTEM
12,Notificacion estudiante cancelacion soli,2016-05-25 23:14:10.737,2016-05-25 23:14:10.737,SYSTEM
13,Start,2016-05-26 13:19:07.676,2016-05-26 13:19:07.676,SYSTEM
13,Traer informacion estudiante - banner,2016-05-26 13:19:07.676,2016-05-26 13:19:07.676,Role 1
14,Start,2016-05-26 13:23:25.694,2016-05-26 13:23:25.694,SYSTEM
15,Start,2016-05-26 14:44:12.37,2016-05-26 14:44:12.37,SYSTEM
14,Traer informacion estudiante - banner,2016-05-26 13:23:25.694,2016-05-26 16:00:00.0,Role 1
15,Traer informacion estudiante - banner,2016-05-26 14:44:12.37,2016-05-26 16:00:00.0,Role 1
13,Radicar Solicitud Homologacion,2016-05-26 13:19:07.676,2016-05-26 16:00:27.622,Role 1
13,Cancelar Solicitud,2016-05-26 16:00:27.622,2016-05-26 16:00:27.622,SYSTEM
13,End,2016-05-26 16:00:27.622,2016-05-26 16:00:27.622,SYSTEM
13,Notificacion estudiante cancelacion soli,2016-05-26 16:00:27.622,2016-05-26 16:00:27.622,SYSTEM
14,Radicar Solicitud Homologacion,2016-05-26 16:00:00.0,2016-05-26 16:00:55.293,Role 1
14,Cancelar Solicitud,2016-05-26 16:00:55.293,2016-05-26 16:00:55.293,SYSTEM
14,End,2016-05-26 16:00:55.293,2016-05-26 16:00:55.293,SYSTEM
14,Notificacion estudiante cancelacion soli,2016-05-26 16:00:55.293,2016-05-26 16:00:55.293,SYSTEM
15,Radicar Solicitud Homologacion,2016-05-26 16:00:00.0,2016-05-26 16:02:37.119,Role 1
15,Cancelar Solicitud,2016-05-26 16:02:37.119,2016-05-26 16:02:37.119,SYSTEM
15,End,2016-05-26 16:02:37.119,2016-05-26 16:02:37.119,SYSTEM
15,Notificacion estudiante cancelacion soli,2016-05-26 16:02:37.119,2016-05-26 16:02:37.119,SYSTEM
16,Start,2016-05-26 16:41:33.039,2016-05-26 16:41:33.039,SYSTEM
16,Traer informacion estudiante - banner,2016-05-26 16:41:33.039,2016-05-26 16:41:33.039,Role 1
16,Radicar Solicitud Homologacion,2016-05-26 16:41:33.039,2016-05-26 16:42:14.075,Role 1
16,Cancelar Solicitud,2016-05-26 16:42:14.075,2016-05-26 16:42:14.075,SYSTEM
