caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,SYSTEM
0,Traer informacion estudiante - banner,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,Role 1
0,Radicar Solicitud Homologacion,2016-05-18 21:56:02.0,2016-05-18 21:56:08.481,Role 1
0,Cancelar Solicitud,2016-05-18 21:56:08.481,2016-05-18 21:56:08.481,SYSTEM
0,End,2016-05-18 21:56:08.481,2016-05-18 21:56:08.481,SYSTEM
0,Notificacion estudiante cancelacion soli,2016-05-18 21:56:08.481,2016-05-18 21:56:08.481,SYSTEM
1,Start,2016-05-19 15:31:03.771,2016-05-19 15:31:03.771,SYSTEM
1,Traer informacion estudiante - banner,2016-05-19 15:31:03.771,2016-05-19 15:31:03.771,Role 1
1,Radicar Solicitud Homologacion,2016-05-19 15:31:03.771,2016-05-19 16:02:04.755,Role 1
1,Cancelar Solicitud,2016-05-19 16:02:04.755,2016-05-19 16:02:04.755,SYSTEM
1,End,2016-05-19 16:02:04.755,2016-05-19 16:02:04.755,SYSTEM
1,Notificacion estudiante cancelacion soli,2016-05-19 16:02:04.755,2016-05-19 16:02:04.755,SYSTEM
2,Start,2016-05-19 16:41:32.295,2016-05-19 16:41:32.295,SYSTEM
2,Traer informacion estudiante - banner,2016-05-19 16:41:32.295,2016-05-19 16:41:32.295,Role 1
2,Radicar Solicitud Homologacion,2016-05-19 16:41:32.295,2016-05-19 16:45:09.466,Role 1
2,Cancelar Solicitud,2016-05-19 16:45:09.466,2016-05-19 16:45:09.466,SYSTEM
2,End,2016-05-19 16:45:09.466,2016-05-19 16:45:09.466,SYSTEM
2,Notificacion estudiante cancelacion soli,2016-05-19 16:45:09.466,2016-05-19 16:45:09.466,SYSTEM
3,Start,2016-05-19 17:39:50.876,2016-05-19 17:39:50.876,SYSTEM
3,Traer informacion estudiante - banner,2016-05-19 17:39:50.876,2016-05-19 17:39:50.876,Role 1
3,Radicar Solicitud Homologacion,2016-05-19 17:39:50.876,2016-05-19 17:45:11.081,Role 1
3,Cancelar Solicitud,2016-05-19 17:45:11.081,2016-05-19 17:45:11.081,SYSTEM
3,End,2016-05-19 17:45:11.081,2016-05-19 17:45:11.081,SYSTEM
3,Notificacion estudiante cancelacion soli,2016-05-19 17:45:11.081,2016-05-19 17:45:11.081,SYSTEM
4,Start,2016-05-19 20:26:10.64,2016-05-19 20:26:10.64,SYSTEM
4,Traer informacion estudiante - banner,2016-05-19 20:26:10.64,2016-05-19 21:00:00.0,Role 1
4,Radicar Solicitud Homologacion,2016-05-19 21:00:00.0,2016-05-19 21:02:22.628,Role 1
4,Cancelar Solicitud,2016-05-19 21:02:22.628,2016-05-19 21:02:22.628,SYSTEM
4,End,2016-05-19 21:02:22.628,2016-05-19 21:02:22.628,SYSTEM
4,Notificacion estudiante cancelacion soli,2016-05-19 21:02:22.628,2016-05-19 21:02:22.628,SYSTEM
5,Start,2016-05-19 22:53:17.531,2016-05-19 22:53:17.531,SYSTEM
5,Traer informacion estudiante - banner,2016-05-19 22:53:17.531,2016-05-19 22:53:17.531,Role 1
5,Radicar Solicitud Homologacion,2016-05-19 22:53:17.531,2016-05-19 22:54:34.008,Role 1
5,Cancelar Solicitud,2016-05-19 22:54:34.008,2016-05-19 22:54:34.008,SYSTEM
5,End,2016-05-19 22:54:34.008,2016-05-19 22:54:34.008,SYSTEM
5,Notificacion estudiante cancelacion soli,2016-05-19 22:54:34.008,2016-05-19 22:54:34.008,SYSTEM
6,Start,2016-05-20 19:39:41.866,2016-05-20 19:39:41.866,SYSTEM
6,Traer informacion estudiante - banner,2016-05-20 19:39:41.866,2016-05-20 19:39:41.866,Role 1
6,Radicar Solicitud Homologacion,2016-05-20 19:39:41.866,2016-05-20 21:07:21.535,Role 1
6,Cancelar Solicitud,2016-05-20 21:07:21.535,2016-05-20 21:07:21.535,SYSTEM
6,End,2016-05-20 21:07:21.535,2016-05-20 21:07:21.535,SYSTEM
6,Notificacion estudiante cancelacion soli,2016-05-20 21:07:21.535,2016-05-20 21:07:21.535,SYSTEM
7,Start,2016-05-21 21:50:36.628,2016-05-21 21:50:36.628,SYSTEM
7,Traer informacion estudiante - banner,2016-05-21 21:50:36.628,2016-05-21 21:50:36.628,Role 1
8,Start,2016-05-23 17:04:55.318,2016-05-23 17:04:55.318,SYSTEM
9,Start,2016-05-23 22:33:21.416,2016-05-23 22:33:21.416,SYSTEM
10,Start,2016-05-23 22:35:36.192,2016-05-23 22:35:36.192,SYSTEM
11,Start,2016-05-24 00:16:32.788,2016-05-24 00:16:32.788,SYSTEM
12,Start,2016-05-24 02:53:11.48,2016-05-24 02:53:11.48,SYSTEM
8,Traer informacion estudiante - banner,2016-05-23 17:04:55.318,2016-05-24 18:00:00.0,Role 1
9,Traer informacion estudiante - banner,2016-05-23 22:33:21.416,2016-05-24 18:00:00.0,Role 1
10,Traer informacion estudiante - banner,2016-05-23 22:35:36.192,2016-05-24 18:00:00.0,Role 1
11,Traer informacion estudiante - banner,2016-05-24 00:16:32.788,2016-05-24 18:00:00.0,Role 1
12,Traer informacion estudiante - banner,2016-05-24 02:53:11.48,2016-05-24 18:00:00.0,Role 1
10,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:00.302,Role 1
10,Cancelar Solicitud,2016-05-24 18:00:00.302,2016-05-24 18:00:00.302,SYSTEM
10,End,2016-05-24 18:00:00.302,2016-05-24 18:00:00.302,SYSTEM
10,Notificacion estudiante cancelacion soli,2016-05-24 18:00:00.302,2016-05-24 18:00:00.302,SYSTEM
12,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:17.558,Role 1
12,Cancelar Solicitud,2016-05-24 18:00:17.558,2016-05-24 18:00:17.558,SYSTEM
12,End,2016-05-24 18:00:17.558,2016-05-24 18:00:17.558,SYSTEM
12,Notificacion estudiante cancelacion soli,2016-05-24 18:00:17.558,2016-05-24 18:00:17.558,SYSTEM
11,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:42.991,Role 1
11,Cancelar Solicitud,2016-05-24 18:01:42.991,2016-05-24 18:01:42.991,SYSTEM
11,End,2016-05-24 18:01:42.991,2016-05-24 18:01:42.991,SYSTEM
11,Notificacion estudiante cancelacion soli,2016-05-24 18:01:42.991,2016-05-24 18:01:42.991,SYSTEM
9,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:50.023,Role 1
9,Cancelar Solicitud,2016-05-24 18:01:50.023,2016-05-24 18:01:50.023,SYSTEM
9,End,2016-05-24 18:01:50.023,2016-05-24 18:01:50.023,SYSTEM
9,Notificacion estudiante cancelacion soli,2016-05-24 18:01:50.023,2016-05-24 18:01:50.023,SYSTEM
8,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:55.261,Role 1
8,Cancelar Solicitud,2016-05-24 18:01:55.261,2016-05-24 18:01:55.261,SYSTEM
8,End,2016-05-24 18:01:55.261,2016-05-24 18:01:55.261,SYSTEM
8,Notificacion estudiante cancelacion soli,2016-05-24 18:01:55.261,2016-05-24 18:01:55.261,SYSTEM
7,Radicar Solicitud Homologacion,2016-05-21 21:50:36.628,2016-05-24 18:21:39.029,Role 1
7,Cancelar Solicitud,2016-05-24 18:21:39.029,2016-05-24 18:21:39.029,SYSTEM
7,End,2016-05-24 18:21:39.029,2016-05-24 18:21:39.029,SYSTEM
7,Notificacion estudiante cancelacion soli,2016-05-24 18:21:39.029,2016-05-24 18:21:39.029,SYSTEM
13,Start,2016-05-25 13:20:44.472,2016-05-25 13:20:44.472,SYSTEM
14,Start,2016-05-25 18:28:24.255,2016-05-25 18:28:24.255,SYSTEM
13,Traer informacion estudiante - banner,2016-05-25 13:20:44.472,2016-05-25 20:00:00.0,Role 1
14,Traer informacion estudiante - banner,2016-05-25 18:28:24.255,2016-05-25 20:00:00.0,Role 1
13,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:00:35.833,Role 1
13,Cancelar Solicitud,2016-05-25 20:00:35.833,2016-05-25 20:00:35.833,SYSTEM
13,End,2016-05-25 20:00:35.833,2016-05-25 20:00:35.833,SYSTEM
13,Notificacion estudiante cancelacion soli,2016-05-25 20:00:35.833,2016-05-25 20:00:35.833,SYSTEM
14,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:00:57.814,Role 1
14,Cancelar Solicitud,2016-05-25 20:00:57.814,2016-05-25 20:00:57.814,SYSTEM
14,End,2016-05-25 20:00:57.814,2016-05-25 20:00:57.814,SYSTEM
14,Notificacion estudiante cancelacion soli,2016-05-25 20:00:57.814,2016-05-25 20:00:57.814,SYSTEM
15,Start,2016-05-27 16:40:33.328,2016-05-27 16:40:33.328,SYSTEM
15,Traer informacion estudiante - banner,2016-05-27 16:40:33.328,2016-05-27 16:40:33.328,Role 1
15,Radicar Solicitud Homologacion,2016-05-27 16:40:33.328,2016-05-27 16:44:21.065,Role 1
15,Cancelar Solicitud,2016-05-27 16:44:21.065,2016-05-27 16:44:21.065,SYSTEM
15,End,2016-05-27 16:44:21.065,2016-05-27 16:44:21.065,SYSTEM
15,Notificacion estudiante cancelacion soli,2016-05-27 16:44:21.065,2016-05-27 16:44:21.065,SYSTEM
16,Start,2016-05-27 23:55:06.467,2016-05-27 23:55:06.467,SYSTEM
16,Traer informacion estudiante - banner,2016-05-27 23:55:06.467,2016-05-28 00:00:00.0,Role 1
16,Radicar Solicitud Homologacion,2016-05-28 00:00:00.0,2016-05-28 00:09:02.2,Role 1
16,Cancelar Solicitud,2016-05-28 00:09:02.2,2016-05-28 00:09:02.2,SYSTEM
