caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,SYSTEM
0,Traer informacion estudiante - banner,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,Role 1
0,Radicar Solicitud Homologacion,2016-05-18 21:56:02.0,2016-05-18 22:07:05.643,Role 1
0,Cancelar Solicitud,2016-05-18 22:07:05.643,2016-05-18 22:07:05.643,SYSTEM
0,End,2016-05-18 22:07:05.643,2016-05-18 22:07:05.643,SYSTEM
0,Notificacion estudiante cancelacion soli,2016-05-18 22:07:05.643,2016-05-18 22:07:05.643,SYSTEM
1,Start,2016-05-19 13:24:28.462,2016-05-19 13:24:28.462,SYSTEM
1,Traer informacion estudiante - banner,2016-05-19 13:24:28.462,2016-05-19 13:24:28.462,Role 1
2,Start,2016-05-19 14:46:52.363,2016-05-19 14:46:52.363,SYSTEM
2,Traer informacion estudiante - banner,2016-05-19 14:46:52.363,2016-05-19 16:00:00.0,Role 1
1,Radicar Solicitud Homologacion,2016-05-19 13:24:28.462,2016-05-19 16:01:23.066,Role 1
1,Cancelar Solicitud,2016-05-19 16:01:23.066,2016-05-19 16:01:23.066,SYSTEM
1,End,2016-05-19 16:01:23.066,2016-05-19 16:01:23.066,SYSTEM
1,Notificacion estudiante cancelacion soli,2016-05-19 16:01:23.066,2016-05-19 16:01:23.066,SYSTEM
2,Radicar Solicitud Homologacion,2016-05-19 16:00:00.0,2016-05-19 16:02:47.402,Role 1
2,Cancelar Solicitud,2016-05-19 16:02:47.402,2016-05-19 16:02:47.402,SYSTEM
2,End,2016-05-19 16:02:47.402,2016-05-19 16:02:47.402,SYSTEM
2,Notificacion estudiante cancelacion soli,2016-05-19 16:02:47.402,2016-05-19 16:02:47.402,SYSTEM
3,Start,2016-05-19 21:05:28.043,2016-05-19 21:05:28.043,SYSTEM
3,Traer informacion estudiante - banner,2016-05-19 21:05:28.043,2016-05-19 21:05:28.043,Role 1
3,Radicar Solicitud Homologacion,2016-05-19 21:05:28.043,2016-05-19 21:05:47.167,Role 1
3,Cancelar Solicitud,2016-05-19 21:05:47.167,2016-05-19 21:05:47.167,SYSTEM
3,End,2016-05-19 21:05:47.167,2016-05-19 21:05:47.167,SYSTEM
3,Notificacion estudiante cancelacion soli,2016-05-19 21:05:47.167,2016-05-19 21:05:47.167,SYSTEM
4,Start,2016-05-19 22:19:14.307,2016-05-19 22:19:14.307,SYSTEM
4,Traer informacion estudiante - banner,2016-05-19 22:19:14.307,2016-05-19 22:19:14.307,Role 1
4,Radicar Solicitud Homologacion,2016-05-19 22:19:14.307,2016-05-19 22:30:34.046,Role 1
4,Cancelar Solicitud,2016-05-19 22:30:34.046,2016-05-19 22:30:34.046,SYSTEM
4,End,2016-05-19 22:30:34.046,2016-05-19 22:30:34.046,SYSTEM
4,Notificacion estudiante cancelacion soli,2016-05-19 22:30:34.046,2016-05-19 22:30:34.046,SYSTEM
5,Start,2016-05-19 22:43:11.958,2016-05-19 22:43:11.958,SYSTEM
5,Traer informacion estudiante - banner,2016-05-19 22:43:11.958,2016-05-19 22:43:11.958,Role 1
5,Radicar Solicitud Homologacion,2016-05-19 22:43:11.958,2016-05-19 22:45:49.232,Role 1
5,Cancelar Solicitud,2016-05-19 22:45:49.232,2016-05-19 22:45:49.232,SYSTEM
5,End,2016-05-19 22:45:49.232,2016-05-19 22:45:49.232,SYSTEM
5,Notificacion estudiante cancelacion soli,2016-05-19 22:45:49.232,2016-05-19 22:45:49.232,SYSTEM
6,Start,2016-05-20 17:19:09.065,2016-05-20 17:19:09.065,SYSTEM
6,Traer informacion estudiante - banner,2016-05-20 17:19:09.065,2016-05-20 17:19:09.065,Role 1
6,Radicar Solicitud Homologacion,2016-05-20 17:19:09.065,2016-05-20 21:01:30.979,Role 1
6,Cancelar Solicitud,2016-05-20 21:01:30.979,2016-05-20 21:01:30.979,SYSTEM
6,End,2016-05-20 21:01:30.979,2016-05-20 21:01:30.979,SYSTEM
6,Notificacion estudiante cancelacion soli,2016-05-20 21:01:30.979,2016-05-20 21:01:30.979,SYSTEM
7,Start,2016-05-21 02:41:48.587,2016-05-21 02:41:48.587,SYSTEM
7,Traer informacion estudiante - banner,2016-05-21 02:41:48.587,2016-05-21 02:41:48.587,Role 1
8,Start,2016-05-21 17:03:04.287,2016-05-21 17:03:04.287,SYSTEM
9,Start,2016-05-21 20:41:17.759,2016-05-21 20:41:17.759,SYSTEM
10,Start,2016-05-21 21:03:20.954,2016-05-21 21:03:20.954,SYSTEM
11,Start,2016-05-21 21:49:18.508,2016-05-21 21:49:18.508,SYSTEM
12,Start,2016-05-22 00:31:19.78,2016-05-22 00:31:19.78,SYSTEM
13,Start,2016-05-24 13:39:06.521,2016-05-24 13:39:06.521,SYSTEM
14,Start,2016-05-24 15:59:08.273,2016-05-24 15:59:08.273,SYSTEM
15,Start,2016-05-24 16:06:58.769,2016-05-24 16:06:58.769,SYSTEM
8,Traer informacion estudiante - banner,2016-05-21 17:03:04.287,2016-05-24 18:00:00.0,Role 1
9,Traer informacion estudiante - banner,2016-05-21 20:41:17.759,2016-05-24 18:00:00.0,Role 1
10,Traer informacion estudiante - banner,2016-05-21 21:03:20.954,2016-05-24 18:00:00.0,Role 1
11,Traer informacion estudiante - banner,2016-05-21 21:49:18.508,2016-05-24 18:00:00.0,Role 1
12,Traer informacion estudiante - banner,2016-05-22 00:31:19.78,2016-05-24 18:00:00.0,Role 1
13,Traer informacion estudiante - banner,2016-05-24 13:39:06.521,2016-05-24 18:00:00.0,Role 1
14,Traer informacion estudiante - banner,2016-05-24 15:59:08.273,2016-05-24 18:00:00.0,Role 1
15,Traer informacion estudiante - banner,2016-05-24 16:06:58.769,2016-05-24 18:00:00.0,Role 1
14,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:05.98,Role 1
14,Cancelar Solicitud,2016-05-24 18:00:05.98,2016-05-24 18:00:05.98,SYSTEM
14,End,2016-05-24 18:00:05.98,2016-05-24 18:00:05.98,SYSTEM
14,Notificacion estudiante cancelacion soli,2016-05-24 18:00:05.98,2016-05-24 18:00:05.98,SYSTEM
15,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:54.965,Role 1
15,Cancelar Solicitud,2016-05-24 18:00:54.965,2016-05-24 18:00:54.965,SYSTEM
15,End,2016-05-24 18:00:54.965,2016-05-24 18:00:54.965,SYSTEM
15,Notificacion estudiante cancelacion soli,2016-05-24 18:00:54.965,2016-05-24 18:00:54.965,SYSTEM
9,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:04.263,Role 1
9,Cancelar Solicitud,2016-05-24 18:01:04.263,2016-05-24 18:01:04.263,SYSTEM
9,End,2016-05-24 18:01:04.263,2016-05-24 18:01:04.263,SYSTEM
9,Notificacion estudiante cancelacion soli,2016-05-24 18:01:04.263,2016-05-24 18:01:04.263,SYSTEM
10,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:02:17.127,Role 1
10,Cancelar Solicitud,2016-05-24 18:02:17.127,2016-05-24 18:02:17.127,SYSTEM
10,End,2016-05-24 18:02:17.127,2016-05-24 18:02:17.127,SYSTEM
10,Notificacion estudiante cancelacion soli,2016-05-24 18:02:17.127,2016-05-24 18:02:17.127,SYSTEM
12,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:02:36.448,Role 1
12,Cancelar Solicitud,2016-05-24 18:02:36.448,2016-05-24 18:02:36.448,SYSTEM
12,End,2016-05-24 18:02:36.448,2016-05-24 18:02:36.448,SYSTEM
12,Notificacion estudiante cancelacion soli,2016-05-24 18:02:36.448,2016-05-24 18:02:36.448,SYSTEM
13,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:03:15.376,Role 1
13,Cancelar Solicitud,2016-05-24 18:03:15.376,2016-05-24 18:03:15.376,SYSTEM
13,End,2016-05-24 18:03:15.376,2016-05-24 18:03:15.376,SYSTEM
13,Notificacion estudiante cancelacion soli,2016-05-24 18:03:15.376,2016-05-24 18:03:15.376,SYSTEM
7,Radicar Solicitud Homologacion,2016-05-21 02:41:48.587,2016-05-24 18:04:04.641,Role 1
7,Cancelar Solicitud,2016-05-24 18:04:04.641,2016-05-24 18:04:04.641,SYSTEM
7,End,2016-05-24 18:04:04.641,2016-05-24 18:04:04.641,SYSTEM
7,Notificacion estudiante cancelacion soli,2016-05-24 18:04:04.641,2016-05-24 18:04:04.641,SYSTEM
11,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:04:08.503,Role 1
11,Cancelar Solicitud,2016-05-24 18:04:08.503,2016-05-24 18:04:08.503,SYSTEM
11,End,2016-05-24 18:04:08.503,2016-05-24 18:04:08.503,SYSTEM
11,Notificacion estudiante cancelacion soli,2016-05-24 18:04:08.503,2016-05-24 18:04:08.503,SYSTEM
8,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:04:33.937,Role 1
8,Cancelar Solicitud,2016-05-24 18:04:33.937,2016-05-24 18:04:33.937,SYSTEM
8,End,2016-05-24 18:04:33.937,2016-05-24 18:04:33.937,SYSTEM
8,Notificacion estudiante cancelacion soli,2016-05-24 18:04:33.937,2016-05-24 18:04:33.937,SYSTEM
16,Start,2016-05-25 01:50:19.249,2016-05-25 01:50:19.249,SYSTEM
17,Start,2016-05-25 17:35:46.712,2016-05-25 17:35:46.712,SYSTEM
16,Traer informacion estudiante - banner,2016-05-25 01:50:19.249,2016-05-25 20:00:00.0,Role 1
17,Traer informacion estudiante - banner,2016-05-25 17:35:46.712,2016-05-25 20:00:00.0,Role 1
