caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,SYSTEM
0,Traer informacion estudiante - banner,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,Role 1
0,Radicar Solicitud Homologacion,2016-05-18 21:56:02.0,2016-05-18 21:59:58.476,Role 1
0,Cancelar Solicitud,2016-05-18 21:59:58.476,2016-05-18 21:59:58.476,SYSTEM
0,End,2016-05-18 21:59:58.476,2016-05-18 21:59:58.476,SYSTEM
0,Notificacion estudiante cancelacion soli,2016-05-18 21:59:58.476,2016-05-18 21:59:58.476,SYSTEM
1,Start,2016-05-19 17:23:27.19,2016-05-19 17:23:27.19,SYSTEM
1,Traer informacion estudiante - banner,2016-05-19 17:23:27.19,2016-05-19 17:23:27.19,Role 1
1,Radicar Solicitud Homologacion,2016-05-19 17:23:27.19,2016-05-19 17:24:22.461,Role 1
1,Cancelar Solicitud,2016-05-19 17:24:22.461,2016-05-19 17:24:22.461,SYSTEM
1,End,2016-05-19 17:24:22.461,2016-05-19 17:24:22.461,SYSTEM
1,Notificacion estudiante cancelacion soli,2016-05-19 17:24:22.461,2016-05-19 17:24:22.461,SYSTEM
2,Start,2016-05-19 22:18:31.175,2016-05-19 22:18:31.175,SYSTEM
2,Traer informacion estudiante - banner,2016-05-19 22:18:31.175,2016-05-19 22:18:31.175,Role 1
2,Radicar Solicitud Homologacion,2016-05-19 22:18:31.175,2016-05-19 22:23:34.947,Role 1
2,Cancelar Solicitud,2016-05-19 22:23:34.947,2016-05-19 22:23:34.947,SYSTEM
2,End,2016-05-19 22:23:34.947,2016-05-19 22:23:34.947,SYSTEM
2,Notificacion estudiante cancelacion soli,2016-05-19 22:23:34.947,2016-05-19 22:23:34.947,SYSTEM
3,Start,2016-05-20 12:35:06.262,2016-05-20 12:35:06.262,SYSTEM
3,Traer informacion estudiante - banner,2016-05-20 12:35:06.262,2016-05-20 12:35:06.262,Role 1
3,Radicar Solicitud Homologacion,2016-05-20 12:35:06.262,2016-05-20 16:10:45.72,Role 1
3,Cancelar Solicitud,2016-05-20 16:10:45.72,2016-05-20 16:10:45.72,SYSTEM
3,End,2016-05-20 16:10:45.72,2016-05-20 16:10:45.72,SYSTEM
3,Notificacion estudiante cancelacion soli,2016-05-20 16:10:45.72,2016-05-20 16:10:45.72,SYSTEM
4,Start,2016-05-21 18:30:25.557,2016-05-21 18:30:25.557,SYSTEM
4,Traer informacion estudiante - banner,2016-05-21 18:30:25.557,2016-05-21 18:30:25.557,Role 1
5,Start,2016-05-21 19:55:23.704,2016-05-21 19:55:23.704,SYSTEM
6,Start,2016-05-21 23:05:49.351,2016-05-21 23:05:49.351,SYSTEM
7,Start,2016-05-22 17:56:12.513,2016-05-22 17:56:12.513,SYSTEM
8,Start,2016-05-23 20:18:20.531,2016-05-23 20:18:20.531,SYSTEM
9,Start,2016-05-24 14:16:27.688,2016-05-24 14:16:27.688,SYSTEM
5,Traer informacion estudiante - banner,2016-05-21 19:55:23.704,2016-05-24 18:00:00.0,Role 1
6,Traer informacion estudiante - banner,2016-05-21 23:05:49.351,2016-05-24 18:00:00.0,Role 1
7,Traer informacion estudiante - banner,2016-05-22 17:56:12.513,2016-05-24 18:00:00.0,Role 1
8,Traer informacion estudiante - banner,2016-05-23 20:18:20.531,2016-05-24 18:00:00.0,Role 1
9,Traer informacion estudiante - banner,2016-05-24 14:16:27.688,2016-05-24 18:00:00.0,Role 1
6,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:10.112,Role 1
6,Cancelar Solicitud,2016-05-24 18:00:10.112,2016-05-24 18:00:10.112,SYSTEM
6,End,2016-05-24 18:00:10.112,2016-05-24 18:00:10.112,SYSTEM
6,Notificacion estudiante cancelacion soli,2016-05-24 18:00:10.112,2016-05-24 18:00:10.112,SYSTEM
7,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:14.36,Role 1
7,Cancelar Solicitud,2016-05-24 18:00:14.36,2016-05-24 18:00:14.36,SYSTEM
7,End,2016-05-24 18:00:14.36,2016-05-24 18:00:14.36,SYSTEM
7,Notificacion estudiante cancelacion soli,2016-05-24 18:00:14.36,2016-05-24 18:00:14.36,SYSTEM
9,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:32.17,Role 1
9,Cancelar Solicitud,2016-05-24 18:00:32.17,2016-05-24 18:00:32.17,SYSTEM
9,End,2016-05-24 18:00:32.17,2016-05-24 18:00:32.17,SYSTEM
9,Notificacion estudiante cancelacion soli,2016-05-24 18:00:32.17,2016-05-24 18:00:32.17,SYSTEM
5,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:33.131,Role 1
5,Cancelar Solicitud,2016-05-24 18:00:33.131,2016-05-24 18:00:33.131,SYSTEM
5,End,2016-05-24 18:00:33.131,2016-05-24 18:00:33.131,SYSTEM
5,Notificacion estudiante cancelacion soli,2016-05-24 18:00:33.131,2016-05-24 18:00:33.131,SYSTEM
4,Radicar Solicitud Homologacion,2016-05-21 18:30:25.557,2016-05-24 18:03:07.338,Role 1
4,Cancelar Solicitud,2016-05-24 18:03:07.338,2016-05-24 18:03:07.338,SYSTEM
4,End,2016-05-24 18:03:07.338,2016-05-24 18:03:07.338,SYSTEM
4,Notificacion estudiante cancelacion soli,2016-05-24 18:03:07.338,2016-05-24 18:03:07.338,SYSTEM
8,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:08:36.935,Role 1
8,Cancelar Solicitud,2016-05-24 18:08:36.935,2016-05-24 18:08:36.935,SYSTEM
8,End,2016-05-24 18:08:36.935,2016-05-24 18:08:36.935,SYSTEM
8,Notificacion estudiante cancelacion soli,2016-05-24 18:08:36.935,2016-05-24 18:08:36.935,SYSTEM
10,Start,2016-05-24 21:32:52.32,2016-05-24 21:32:52.32,SYSTEM
10,Traer informacion estudiante - banner,2016-05-24 21:32:52.32,2016-05-24 21:32:52.32,Role 1
10,Radicar Solicitud Homologacion,2016-05-24 21:32:52.32,2016-05-24 21:34:53.676,Role 1
10,Cancelar Solicitud,2016-05-24 21:34:53.676,2016-05-24 21:34:53.676,SYSTEM
10,End,2016-05-24 21:34:53.676,2016-05-24 21:34:53.676,SYSTEM
10,Notificacion estudiante cancelacion soli,2016-05-24 21:34:53.676,2016-05-24 21:34:53.676,SYSTEM
11,Start,2016-05-24 23:11:14.847,2016-05-24 23:11:14.847,SYSTEM
12,Start,2016-05-25 15:40:13.922,2016-05-25 15:40:13.922,SYSTEM
11,Traer informacion estudiante - banner,2016-05-24 23:11:14.847,2016-05-25 20:00:00.0,Role 1
12,Traer informacion estudiante - banner,2016-05-25 15:40:13.922,2016-05-25 20:00:00.0,Role 1
11,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:01:53.682,Role 1
11,Cancelar Solicitud,2016-05-25 20:01:53.682,2016-05-25 20:01:53.682,SYSTEM
11,End,2016-05-25 20:01:53.682,2016-05-25 20:01:53.682,SYSTEM
11,Notificacion estudiante cancelacion soli,2016-05-25 20:01:53.682,2016-05-25 20:01:53.682,SYSTEM
12,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:05:26.394,Role 1
12,Cancelar Solicitud,2016-05-25 20:05:26.394,2016-05-25 20:05:26.394,SYSTEM
12,End,2016-05-25 20:05:26.394,2016-05-25 20:05:26.394,SYSTEM
12,Notificacion estudiante cancelacion soli,2016-05-25 20:05:26.394,2016-05-25 20:05:26.394,SYSTEM
13,Start,2016-05-26 00:03:55.875,2016-05-26 00:03:55.875,SYSTEM
13,Traer informacion estudiante - banner,2016-05-26 00:03:55.875,2016-05-26 00:03:55.875,Role 1
13,Radicar Solicitud Homologacion,2016-05-26 00:03:55.875,2016-05-26 00:06:07.687,Role 1
13,Cancelar Solicitud,2016-05-26 00:06:07.687,2016-05-26 00:06:07.687,SYSTEM
13,End,2016-05-26 00:06:07.687,2016-05-26 00:06:07.687,SYSTEM
13,Notificacion estudiante cancelacion soli,2016-05-26 00:06:07.687,2016-05-26 00:06:07.687,SYSTEM
14,Start,2016-05-26 02:17:55.669,2016-05-26 02:17:55.669,SYSTEM
14,Traer informacion estudiante - banner,2016-05-26 02:17:55.669,2016-05-26 16:00:00.0,Role 1
14,Radicar Solicitud Homologacion,2016-05-26 16:00:00.0,2016-05-26 16:06:24.373,Role 1
14,Cancelar Solicitud,2016-05-26 16:06:24.373,2016-05-26 16:06:24.373,SYSTEM
14,End,2016-05-26 16:06:24.373,2016-05-26 16:06:24.373,SYSTEM
14,Notificacion estudiante cancelacion soli,2016-05-26 16:06:24.373,2016-05-26 16:06:24.373,SYSTEM
15,Start,2016-05-26 17:47:34.784,2016-05-26 17:47:34.784,SYSTEM
15,Traer informacion estudiante - banner,2016-05-26 17:47:34.784,2016-05-26 17:47:34.784,Role 1
15,Radicar Solicitud Homologacion,2016-05-26 17:47:34.784,2016-05-26 17:48:42.316,Role 1
15,Cancelar Solicitud,2016-05-26 17:48:42.316,2016-05-26 17:48:42.316,SYSTEM
15,End,2016-05-26 17:48:42.316,2016-05-26 17:48:42.316,SYSTEM
15,Notificacion estudiante cancelacion soli,2016-05-26 17:48:42.316,2016-05-26 17:48:42.316,SYSTEM
16,Start,2016-05-26 20:08:33.871,2016-05-26 20:08:33.871,SYSTEM
16,Traer informacion estudiante - banner,2016-05-26 20:08:33.871,2016-05-26 21:00:00.0,Role 1
16,Radicar Solicitud Homologacion,2016-05-26 21:00:00.0,2016-05-26 21:04:06.048,Role 1
16,Cancelar Solicitud,2016-05-26 21:04:06.048,2016-05-26 21:04:06.048,SYSTEM
