caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Change Version,res_91a17cb5-61ed-4ea8-897d-6a168bf43401,Role 1,2012-03-13 03:59:44,12,0,2012-03-13 00:38:40
Case2,Turning & Milling,res_e2f18ab8-7661-4e0f-b21e-d94eb4d08656,Role 1,2012-03-13 05:21:47,13,1,2012-03-13 01:58:32
Case1,Final Inspection Q.C.,res_412ca686-e66b-45e0-beee-c35285263ce4,Role 3,2012-03-13 06:01:51,14,0,2012-03-13 03:59:46
Case3,Rework Milling,res_412ca686-e66b-45e0-beee-c35285263ce4,Role 1,2012-03-13 07:02:27,14,0,2012-03-13 03:27:41
Case1,Grinding Rework,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 2,2012-03-13 07:24:55,16,0,2012-03-13 06:01:53
Case2,Turning & Milling Q.C.,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 3,2012-03-13 07:41:51,15,0,2012-03-13 05:21:49
Case4,Rework Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-13 08:22:43,15,1,2012-03-13 04:41:53
Case5,Turning & Milling,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 1,2012-03-13 09:36:55,16,1,2012-03-13 05:45:44
Case3,Turning,res_2c18b7f8-0471-4ca9-9574-f42e9c33f8f7,Role 1,2012-03-13 09:39:34,17,0,2012-03-13 07:02:29
Case2,Turning & Milling,res_2c18b7f8-0471-4ca9-9574-f42e9c33f8f7,Role 1,2012-03-13 09:46:48,18,3,2012-03-13 08:21:21
Case6,Turning & Milling,res_2c18b7f8-0471-4ca9-9574-f42e9c33f8f7,Role 1,2012-03-13 10:21:55,17,2,2012-03-13 06:37:27
Case4,Change Version,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-13 10:57:31,18,0,2012-03-13 08:22:45
Case7,Turning & Milling Q.C.,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 3,2012-03-13 10:58:54,18,1,2012-03-13 07:09:36
Case5,Milling,res_f28721e4-4e39-44fc-bffa-4895cebd3d81,Role 1,2012-03-13 11:53:33,19,0,2012-03-13 09:36:57
Case8,Turning & Milling Q.C.,res_f28721e4-4e39-44fc-bffa-4895cebd3d81,Role 3,2012-03-13 12:23:35,19,1,2012-03-13 08:29:33
Case3,Turning Q.C.,res_e130a8ed-4afd-4438-a78a-b447b8f70de6,Role 1,2012-03-13 12:45:42,20,0,2012-03-13 10:59:23
Case6,Milling,res_e130a8ed-4afd-4438-a78a-b447b8f70de6,Role 1,2012-03-13 12:48:26,19,1,2012-03-13 10:21:57
Case7,Stress Relief,res_9b74751c-acec-4a07-813a-b0fbf791e3dc,Role 1,2012-03-13 13:35:58,20,0,2012-03-13 10:58:56
Case4,Final Inspection Q.C.,res_9b74751c-acec-4a07-813a-b0fbf791e3dc,Role 3,2012-03-13 13:39:27,21,0,2012-03-13 11:48:16
Case9,Turning & Milling,res_7af8fc08-edf5-4b3b-a153-42eed5f9e32d,Role 1,2012-03-13 14:38:47,20,1,2012-03-13 10:42:00
Case8,Laser Marking,res_e2f18ab8-7661-4e0f-b21e-d94eb4d08656,Role 4,2012-03-13 15:11:17,21,0,2012-03-13 12:23:37
Case1,Final Inspection Q.C.,res_e2f18ab8-7661-4e0f-b21e-d94eb4d08656,Role 3,2012-03-13 15:16:48,22,0,2012-03-13 14:04:17
Case10,Turning & Milling,res_e2f18ab8-7661-4e0f-b21e-d94eb4d08656,Role 1,2012-03-13 15:31:26,21,2,2012-03-13 11:35:25
Case11,Rework Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-13 17:18:39,22,0,2012-03-13 12:57:20
Case9,Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-13 17:24:20,22,0,2012-03-13 14:38:49
Case5,Final Inspection Q.C.,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 3,2012-03-13 17:26:27,23,0,2012-03-13 15:38:19
Case2,Laser Marking,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 4,2012-03-13 17:37:13,24,0,2012-03-13 16:22:16
Case12,Rework Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-13 17:54:39,22,1,2012-03-13 13:45:34
Case10,Milling Q.C.,res_e2f18ab8-7661-4e0f-b21e-d94eb4d08656,Role 1,2012-03-13 18:16:56,23,0,2012-03-13 15:31:28
Case13,Turning & Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-13 19:21:27,23,2,2012-03-13 15:11:09
Case8,Flat Grinding,res_2c18b7f8-0471-4ca9-9574-f42e9c33f8f7,Role 4,2012-03-13 19:40:08,24,0,2012-03-13 17:12:35
Case7,Turning & Milling,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 1,2012-03-13 20:19:39,26,3,2012-03-13 18:10:46
Case14,Change Version,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 1,2012-03-13 20:20:08,24,0,2012-03-13 16:14:46
Case12,Turning & Milling Q.C.,res_2c18b7f8-0471-4ca9-9574-f42e9c33f8f7,Role 3,2012-03-13 21:29:35,25,0,2012-03-13 17:54:41
Case15,Turning & Milling,res_2c18b7f8-0471-4ca9-9574-f42e9c33f8f7,Role 1,2012-03-13 21:57:00,25,2,2012-03-13 17:17:45
Case11,Change Version,res_c2384ce7-72d2-48d4-bc87-570046e4e634,Role 1,2012-03-13 22:00:43,26,1,2012-03-13 18:33:09
Case6,Final Inspection Q.C.,res_0b699bfe-73fd-4a19-bdde-db2de642cee1,Role 3,2012-03-13 22:05:06,27,0,2012-03-13 20:15:16
Case16,Rework Milling,res_0b699bfe-73fd-4a19-bdde-db2de642cee1,Role 1,2012-03-13 22:28:06,26,0,2012-03-13 18:00:39
Case13,Milling Q.C.,res_725691a6-f561-4dbb-b5c8-fb7e8459ba2a,Role 1,2012-03-13 22:44:52,26,0,2012-03-13 19:21:29
Case14,Final Inspection Q.C.,res_725691a6-f561-4dbb-b5c8-fb7e8459ba2a,Role 3,2012-03-13 23:00:59,27,1,2012-03-13 20:20:10
Case1,Round Grinding,res_725691a6-f561-4dbb-b5c8-fb7e8459ba2a,Role 2,2012-03-13 23:02:53,29,0,2012-03-13 22:00:46
Case17,Milling Q.C.,res_b6f26a32-d659-4599-a8ff-892daf1d3321,Role 1,2012-03-13 23:53:46,27,1,2012-03-13 19:26:37
Case18,Rework Milling,res_20b33094-9e26-4ecb-9570-8354ca14fcd3,Role 1,2012-03-14 00:21:28,28,1,2012-03-13 20:28:02
Case15,Change Version,res_c7c74ece-6bb7-491a-95fc-a7ea51ac49b6,Role 1,2012-03-14 01:08:59,29,1,2012-03-13 21:57:02
Case3,Turning & Milling,res_f28721e4-4e39-44fc-bffa-4895cebd3d81,Role 1,2012-03-14 01:14:50,30,3,2012-03-14 00:21:34
Case19,Rework Milling,res_f28721e4-4e39-44fc-bffa-4895cebd3d81,Role 1,2012-03-14 01:35:37,29,2,2012-03-13 21:34:26
Case16,Turning & Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-14 01:41:08,29,1,2012-03-13 22:28:08
Case14,Round Grinding,res_b6f26a32-d659-4599-a8ff-892daf1d3321,Role 2,2012-03-14 02:11:20,31,0,2012-03-14 00:43:51
Case1,Final Inspection Q.C.,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 3,2012-03-14 02:34:47,32,1,2012-03-14 02:29:02
Case18,Turning & Milling Q.C.,res_dbd621ad-f25d-40da-9708-5438ebdb8950,Role 3,2012-03-14 02:35:10,30,0,2012-03-14 00:21:30
Case10,Packing,res_20b33094-9e26-4ecb-9570-8354ca14fcd3,Role 5,2012-03-14 02:59:45,32,1,2012-03-14 01:05:41
Case20,Turning & Milling,res_20b33094-9e26-4ecb-9570-8354ca14fcd3,Role 1,2012-03-14 03:00:51,30,2,2012-03-13 23:06:18
Case18,Stress Relief,res_7af8fc08-edf5-4b3b-a153-42eed5f9e32d,Role 1,2012-03-14 03:13:20,31,1,2012-03-14 02:35:12
Case15,Final Inspection Q.C.,res_7af8fc08-edf5-4b3b-a153-42eed5f9e32d,Role 3,2012-03-14 03:18:07,32,0,2012-03-14 01:09:01
Case17,Packing,res_7af8fc08-edf5-4b3b-a153-42eed5f9e32d,Role 5,2012-03-14 03:20:25,30,0,2012-03-13 23:53:48
Case16,Milling,res_8acb00a0-964d-42ba-9138-f04ecb10b831,Role 1,2012-03-14 03:33:00,32,0,2012-03-14 01:41:10
Case12,Stress Relief,res_c2384ce7-72d2-48d4-bc87-570046e4e634,Role 1,2012-03-14 03:47:03,31,0,2012-03-14 00:55:33
Case18,Turning & Milling,res_9b74751c-acec-4a07-813a-b0fbf791e3dc,Role 1,2012-03-14 03:57:00,30,4,2012-03-14 03:57:00
Case19,Turning & Milling,res_9b74751c-acec-4a07-813a-b0fbf791e3dc,Role 1,2012-03-14 04:15:52,32,4,2012-03-14 01:35:39
Case21,Rework Milling,res_7af8fc08-edf5-4b3b-a153-42eed5f9e32d,Role 1,2012-03-14 04:50:55,31,1,2012-03-14 00:26:12
Case13,Packing,res_2a2f95d3-1a4b-4c91-a8f0-60782a5461ed,Role 5,2012-03-14 05:23:07,31,2,2012-03-14 02:49:46
Case22,Turning & Milling,res_2a2f95d3-1a4b-4c91-a8f0-60782a5461ed,Role 1,2012-03-14 05:23:39,32,4,2012-03-14 01:04:54
Case8,Laser Marking,res_2a2f95d3-1a4b-4c91-a8f0-60782a5461ed,Role 4,2012-03-14 05:27:24,30,0,2012-03-14 03:51:33
Case17,Fix,res_2a2f95d3-1a4b-4c91-a8f0-60782a5461ed,Role 1,2012-03-14 05:33:20,29,0,2012-03-14 03:20:27
