caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Turning & Milling,res_4f189f9e-ea01-4c86-8e47-a6514d7c7b6e,Role 1,2012-03-13 03:55:25,12,1,2012-03-13 00:38:00
Case1,Milling,res_e473c981-9d9d-491c-8bb7-e71672e5401d,Role 1,2012-03-13 05:47:17,12,0,2012-03-13 03:55:27
Case1,Final Inspection Q.C.,res_b5173a9e-4baa-4322-ab75-51f32db4e8a8,Role 3,2012-03-13 06:52:43,14,0,2012-03-13 05:47:19
Case2,Turning & Milling Q.C.,res_f3dc99b5-0ade-47f8-abcc-aacff8854af1,Role 3,2012-03-13 07:57:28,13,0,2012-03-13 04:32:11
Case3,Turning & Milling,res_03e17ac6-e489-4bb6-ae45-9be28e06987d,Role 1,2012-03-13 09:00:29,14,1,2012-03-13 05:22:02
Case4,Turning & Milling,res_8ad159ca-c439-4741-b145-73bb13a4272e,Role 1,2012-03-13 09:49:54,15,2,2012-03-13 06:09:52
Case2,Flat Grinding,res_2686cb22-3f30-42a6-9f9e-14108a9de701,Role 4,2012-03-13 10:12:41,16,0,2012-03-13 07:57:30
Case5,Turning & Milling,res_b5173a9e-4baa-4322-ab75-51f32db4e8a8,Role 1,2012-03-13 11:14:41,16,3,2012-03-13 07:41:09
Case3,Turning & Milling Q.C.,res_572d7fcb-c90a-48bc-a148-68e517aba50f,Role 3,2012-03-13 11:38:21,16,0,2012-03-13 09:00:31
Case4,Laser Marking,res_679f1e51-19d5-424a-8766-46efc83e052f,Role 4,2012-03-13 12:29:32,17,0,2012-03-13 09:49:56
Case1,Grinding Rework,res_572d7fcb-c90a-48bc-a148-68e517aba50f,Role 2,2012-03-13 13:19:36,18,0,2012-03-13 12:11:50
Case6,Rework Milling,res_572d7fcb-c90a-48bc-a148-68e517aba50f,Role 1,2012-03-13 13:45:41,17,0,2012-03-13 09:34:29
Case5,Turning & Milling Q.C.,res_a404d736-87d0-46fb-a9ab-e2fdd21f8a1d,Role 3,2012-03-13 13:50:19,18,1,2012-03-13 11:14:43
Case7,Turning,res_b5173a9e-4baa-4322-ab75-51f32db4e8a8,Role 1,2012-03-13 15:15:21,18,0,2012-03-13 11:03:31
Case6,Turning & Milling Q.C.,res_572d7fcb-c90a-48bc-a148-68e517aba50f,Role 3,2012-03-13 16:06:18,19,2,2012-03-13 13:45:43
Case8,Turning & Milling Q.C.,res_46e3ae44-f709-4dc5-8ce1-017825fb37d7,Role 3,2012-03-13 16:56:56,19,1,2012-03-13 13:15:32
Case4,Final Inspection Q.C.,res_2686cb22-3f30-42a6-9f9e-14108a9de701,Role 3,2012-03-13 17:42:22,21,0,2012-03-13 15:51:03
Case7,Turning Q.C.,res_2686cb22-3f30-42a6-9f9e-14108a9de701,Role 1,2012-03-13 17:52:19,20,0,2012-03-13 15:15:23
Case2,Laser Marking,res_8ad159ca-c439-4741-b145-73bb13a4272e,Role 4,2012-03-13 18:09:03,21,0,2012-03-13 16:14:50
Case9,Milling Q.C.,res_46e3ae44-f709-4dc5-8ce1-017825fb37d7,Role 1,2012-03-13 18:33:36,20,0,2012-03-13 14:39:33
Case10,Turning & Milling,res_ffe87aca-7fcb-44ad-991c-ea11b985a9ce,Role 1,2012-03-13 19:30:33,21,1,2012-03-13 15:39:25
Case8,Turn & Mill. & Screw Assem,res_21415fd7-fddb-4d4e-9cb1-bec314a619c5,Role 1,2012-03-13 19:46:40,22,0,2012-03-13 16:56:58
Case5,Laser Marking,res_572d7fcb-c90a-48bc-a148-68e517aba50f,Role 4,2012-03-13 20:03:38,23,1,2012-03-13 17:34:54
Case6,Turn & Mill. & Screw Assem,res_21415fd7-fddb-4d4e-9cb1-bec314a619c5,Role 1,2012-03-13 20:32:51,22,1,2012-03-13 18:02:01
Case11,Turning & Milling,res_21415fd7-fddb-4d4e-9cb1-bec314a619c5,Role 1,2012-03-13 20:53:25,22,2,2012-03-13 16:52:46
Case12,Turning & Milling,res_ff61cdc5-c0f7-4c75-a47d-46a6b9eda799,Role 1,2012-03-13 21:23:14,23,3,2012-03-13 17:17:59
Case9,Packing,res_acc0c9ed-8c42-4574-8be6-e4f06d54b725,Role 5,2012-03-13 21:35:02,23,0,2012-03-13 18:33:38
Case1,Final Inspection Q.C.,res_acc0c9ed-8c42-4574-8be6-e4f06d54b725,Role 3,2012-03-13 21:37:55,23,0,2012-03-13 19:57:43
Case10,Milling,res_acc0c9ed-8c42-4574-8be6-e4f06d54b725,Role 1,2012-03-13 22:27:24,23,0,2012-03-13 19:30:35
Case13,Rework Milling,res_46e3ae44-f709-4dc5-8ce1-017825fb37d7,Role 1,2012-03-13 22:35:31,23,0,2012-03-13 18:10:17
