caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Rework Milling,res_46ad6e67-ebdf-4ad1-bb37-707244e2832f,Role 1,2012-03-13 03:32:53,12,0,2012-03-13 00:10:10
Case2,Turning & Milling,res_23fce5a3-1289-45e8-b826-dac9a819ebe8,Role 1,2012-03-13 04:52:17,13,1,2012-03-13 01:29:03
Case1,Turning & Milling Q.C.,res_4240fbdd-9c25-4796-95fa-c6e738d171de,Role 3,2012-03-13 05:31:55,14,0,2012-03-13 03:32:55
Case1,Flat Grinding,res_da00230d-ccd3-428c-9a6c-0072560ee5ef,Role 4,2012-03-13 06:35:34,15,0,2012-03-13 05:31:57
Case3,Rework Milling,res_da00230d-ccd3-428c-9a6c-0072560ee5ef,Role 1,2012-03-13 06:41:00,14,1,2012-03-13 03:14:57
Case2,Milling,res_80bd4113-a544-4df1-ac4d-9c1a2e690b2a,Role 1,2012-03-13 07:20:09,15,0,2012-03-13 04:52:19
Case4,Rework Milling,res_80bd4113-a544-4df1-ac4d-9c1a2e690b2a,Role 1,2012-03-13 07:51:47,15,1,2012-03-13 04:10:46
Case3,Turning & Milling Q.C.,res_2f55922b-3532-476b-b255-1637654074e1,Role 3,2012-03-13 08:55:43,16,0,2012-03-13 06:41:02
Case5,Milling Q.C.,res_2f55922b-3532-476b-b255-1637654074e1,Role 1,2012-03-13 09:53:06,16,0,2012-03-13 05:40:36
Case2,Final Inspection Q.C.,res_69904fce-3d43-4e5e-a57c-10a623fbe66e,Role 3,2012-03-13 10:15:04,19,0,2012-03-13 08:41:23
Case4,Change Version,res_69904fce-3d43-4e5e-a57c-10a623fbe66e,Role 1,2012-03-13 10:19:43,18,1,2012-03-13 07:51:49
Case6,Turning & Milling,res_69904fce-3d43-4e5e-a57c-10a623fbe66e,Role 1,2012-03-13 10:37:26,17,1,2012-03-13 06:46:33
Case7,Change Version,res_229843cd-93ed-477a-9983-298d583ba4f2,Role 1,2012-03-13 11:36:31,18,0,2012-03-13 07:42:58
Case1,Lapping,res_229843cd-93ed-477a-9983-298d583ba4f2,Role 4,2012-03-13 12:05:11,19,0,2012-03-13 11:08:35
Case8,Turning & Milling Q.C.,res_229843cd-93ed-477a-9983-298d583ba4f2,Role 3,2012-03-13 12:08:48,19,1,2012-03-13 08:17:39
Case3,Nitration Q.C.,res_5bbcfbc1-d40c-4232-9c9f-e53138025f8d,Role 3,2012-03-13 12:35:11,19,0,2012-03-13 11:05:59
Case5,Packing,res_d87794c3-dd69-468f-9514-a504485c157a,Role 5,2012-03-13 12:55:34,19,0,2012-03-13 09:53:08
Case6,Turning & Milling Q.C.,res_d87794c3-dd69-468f-9514-a504485c157a,Role 3,2012-03-13 12:58:04,19,1,2012-03-13 10:37:28
Case4,Final Inspection Q.C.,res_80bd4113-a544-4df1-ac4d-9c1a2e690b2a,Role 3,2012-03-13 13:38:19,19,0,2012-03-13 12:15:13
Case9,Rework Milling,res_80bd4113-a544-4df1-ac4d-9c1a2e690b2a,Role 1,2012-03-13 14:05:37,20,0,2012-03-13 10:04:37
Case8,Nitration Q.C.,res_dedde2b5-2246-4912-9da4-06c39c59206e,Role 3,2012-03-13 14:16:21,19,1,2012-03-13 12:08:50
Case7,Final Inspection Q.C.,res_dedde2b5-2246-4912-9da4-06c39c59206e,Role 3,2012-03-13 14:40:48,19,1,2012-03-13 12:36:29
Case9,Change Version,res_69904fce-3d43-4e5e-a57c-10a623fbe66e,Role 1,2012-03-13 16:07:23,20,0,2012-03-13 14:05:39
Case10,Turning & Milling,res_38574e08-28c2-486e-b2d8-b2131c47fa7c,Role 1,2012-03-13 16:26:58,20,1,2012-03-13 12:49:16
Case11,Rework Milling,res_80bd4113-a544-4df1-ac4d-9c1a2e690b2a,Role 1,2012-03-13 16:59:42,20,1,2012-03-13 13:18:32
Case1,Turning Rework,res_4240fbdd-9c25-4796-95fa-c6e738d171de,Role 1,2012-03-13 17:28:39,22,0,2012-03-13 17:08:36
Case9,Final Inspection Q.C.,res_229843cd-93ed-477a-9983-298d583ba4f2,Role 3,2012-03-13 17:43:44,22,0,2012-03-13 16:07:25
