caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Rework Milling,res_9d67461c-dffb-4090-8826-673c35bf6354,Role 1,2012-03-13 03:34:03,12,0,2012-03-13 00:11:20
Case2,Turning & Milling,res_2ccaf1dd-99ab-4b71-8ea8-95c89a436ed5,Role 1,2012-03-13 05:14:21,13,1,2012-03-13 01:51:06
Case1,Turning & Milling Q.C.,res_9d67461c-dffb-4090-8826-673c35bf6354,Role 3,2012-03-13 05:38:39,15,0,2012-03-13 03:34:05
Case3,Turning & Milling,res_9d67461c-dffb-4090-8826-673c35bf6354,Role 1,2012-03-13 05:42:03,14,2,2012-03-13 02:21:34
Case4,Rework Milling,res_b2886dec-a4f0-43b6-af2f-733a1cee08cd,Role 1,2012-03-13 06:38:13,15,1,2012-03-13 03:06:14
Case2,Turning & Milling,res_9d67461c-dffb-4090-8826-673c35bf6354,Role 1,2012-03-13 07:32:10,16,3,2012-03-13 05:14:23
Case5,Turning & Milling,res_9d67461c-dffb-4090-8826-673c35bf6354,Role 1,2012-03-13 07:52:43,16,3,2012-03-13 04:14:23
Case3,Laser Marking,res_7c981098-f7c5-4919-9d07-973dce37c8e5,Role 4,2012-03-13 08:12:34,17,0,2012-03-13 05:42:05
Case6,Turning & Milling,res_7c981098-f7c5-4919-9d07-973dce37c8e5,Role 1,2012-03-13 08:54:29,17,4,2012-03-13 05:15:33
Case1,Round Grinding,res_80f5954a-0903-4f71-8314-218726cbcc25,Role 2,2012-03-13 08:56:45,18,0,2012-03-13 07:05:49
Case4,Turning & Milling,res_ac3fc36a-f974-4814-9862-a8166eff86d8,Role 1,2012-03-13 09:08:22,17,4,2012-03-13 06:38:15
Case5,Milling,res_f8f8cf9f-ec2a-408a-957e-e5a960e67051,Role 1,2012-03-13 10:48:32,19,0,2012-03-13 07:52:45
Case3,Final Inspection Q.C.,res_f8f8cf9f-ec2a-408a-957e-e5a960e67051,Role 3,2012-03-13 10:52:27,19,0,2012-03-13 09:06:57
