caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Turning & Milling,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 1,2012-03-13 04:47:35,12,1,2012-03-13 01:30:06
Case2,Rework Milling,res_e6acd9ee-61fd-480c-8311-da02deb9ff25,Role 1,2012-03-13 06:05:12,13,0,2012-03-13 02:36:14
Case1,Turning & Milling Q.C.,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 3,2012-03-13 06:44:46,14,0,2012-03-13 04:47:37
Case3,Rework Milling,res_5b400213-705f-4b38-b7c5-8d4870d3943c,Role 1,2012-03-13 07:13:42,14,1,2012-03-13 03:47:42
Case1,Turning & Milling,res_5b400213-705f-4b38-b7c5-8d4870d3943c,Role 1,2012-03-13 07:58:31,16,2,2012-03-13 06:44:48
Case2,Turning & Milling Q.C.,res_5b400213-705f-4b38-b7c5-8d4870d3943c,Role 3,2012-03-13 08:22:09,15,1,2012-03-13 06:05:14
Case4,Rework Milling,res_9f879add-3321-4b9f-a499-f15c32904efa,Role 1,2012-03-13 09:13:56,15,2,2012-03-13 05:39:20
Case3,Turning & Milling,res_d63c49dc-323a-409a-9e8d-38830a009acb,Role 1,2012-03-13 09:35:44,16,3,2012-03-13 07:13:44
Case5,Turning & Milling,res_d63c49dc-323a-409a-9e8d-38830a009acb,Role 1,2012-03-13 10:00:08,16,1,2012-03-13 06:09:08
Case2,Flat Grinding,res_ce9c40a3-2c9e-4033-b023-20f517c6e673,Role 4,2012-03-13 10:17:33,17,0,2012-03-13 08:54:53
Case4,Turning & Milling,res_ce9c40a3-2c9e-4033-b023-20f517c6e673,Role 1,2012-03-13 11:43:01,17,4,2012-03-13 09:13:58
Case6,Turning & Milling,res_ce9c40a3-2c9e-4033-b023-20f517c6e673,Role 1,2012-03-13 11:48:36,17,3,2012-03-13 08:25:51
Case5,Milling,res_9f879add-3321-4b9f-a499-f15c32904efa,Role 1,2012-03-13 12:41:45,17,0,2012-03-13 10:00:10
Case1,Change Version,res_9f879add-3321-4b9f-a499-f15c32904efa,Role 1,2012-03-13 12:47:18,17,0,2012-03-13 12:10:45
Case6,Milling,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 1,2012-03-13 13:58:25,17,1,2012-03-13 11:48:38
Case4,Laser Marking,res_d63c49dc-323a-409a-9e8d-38830a009acb,Role 4,2012-03-13 14:47:06,18,0,2012-03-13 12:31:08
Case7,Turning & Milling,res_b3a08af3-cf57-47c8-8844-35b0255959b4,Role 1,2012-03-13 15:51:49,18,1,2012-03-13 12:14:03
Case2,Lapping,res_fd6c3c10-f91d-4104-95ee-b65540f2b6ca,Role 4,2012-03-13 15:57:13,20,0,2012-03-13 14:55:34
Case3,Turning & Milling Q.C.,res_ce9c40a3-2c9e-4033-b023-20f517c6e673,Role 3,2012-03-13 17:04:51,20,0,2012-03-13 15:07:12
Case8,Rework Milling,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 1,2012-03-13 17:52:21,19,0,2012-03-13 13:44:18
Case9,Rework Milling,res_1393ddf4-5990-4614-8d14-8f9151a6172c,Role 1,2012-03-13 18:30:51,20,1,2012-03-13 14:29:34
Case7,Milling Q.C.,res_5b400213-705f-4b38-b7c5-8d4870d3943c,Role 1,2012-03-13 18:55:31,20,0,2012-03-13 15:51:51
Case6,Final Inspection Q.C.,res_049cee55-2ed1-4501-8564-2db7610cfe8b,Role 3,2012-03-13 19:47:30,23,0,2012-03-13 18:06:18
Case10,Turning & Milling,res_b3a08af3-cf57-47c8-8844-35b0255959b4,Role 1,2012-03-13 20:08:24,21,1,2012-03-13 15:56:16
Case11,Milling Q.C.,res_39078a03-d2b1-43f6-a7a9-e64f661e296d,Role 1,2012-03-13 20:25:57,22,1,2012-03-13 16:27:50
Case8,Milling Q.C.,res_38d635b0-93d6-43d2-adfc-e2d9dd6d63c1,Role 1,2012-03-13 20:51:38,23,2,2012-03-13 17:52:23
Case4,Flat Grinding,res_c2e84633-634e-4783-9728-62dce9b3fe1b,Role 4,2012-03-13 21:13:11,24,0,2012-03-13 19:16:24
Case9,Turning & Milling,res_c2e84633-634e-4783-9728-62dce9b3fe1b,Role 1,2012-03-13 21:29:33,24,3,2012-03-13 18:30:53
Case2,Turning Rework,res_c2e84633-634e-4783-9728-62dce9b3fe1b,Role 1,2012-03-13 21:29:35,25,0,2012-03-13 20:29:50
Case12,Turning & Milling,res_c2e84633-634e-4783-9728-62dce9b3fe1b,Role 1,2012-03-13 21:33:15,23,2,2012-03-13 17:47:36
Case1,Final Inspection Q.C.,res_8d343784-3bd7-49a9-8300-ff054284d208,Role 3,2012-03-13 22:01:37,25,1,2012-03-13 21:10:51
Case13,Milling Q.C.,res_8d343784-3bd7-49a9-8300-ff054284d208,Role 1,2012-03-13 22:13:23,24,3,2012-03-13 18:17:17
Case5,Final Inspection Q.C.,res_049cee55-2ed1-4501-8564-2db7610cfe8b,Role 3,2012-03-13 22:46:57,25,0,2012-03-13 20:01:15
Case11,Packing,res_049cee55-2ed1-4501-8564-2db7610cfe8b,Role 5,2012-03-13 23:22:57,25,0,2012-03-13 20:25:59
Case10,Turning & Milling Q.C.,res_049cee55-2ed1-4501-8564-2db7610cfe8b,Role 3,2012-03-13 23:27:56,25,0,2012-03-13 20:08:26
Case14,Rework Milling,res_12b61e6f-0e9f-4696-959c-8f70d0f429df,Role 1,2012-03-13 23:47:14,25,0,2012-03-13 19:18:10
Case12,Turning & Milling Q.C.,res_e6acd9ee-61fd-480c-8311-da02deb9ff25,Role 3,2012-03-14 00:07:49,25,1,2012-03-13 21:33:17
Case13,Packing,res_e6acd9ee-61fd-480c-8311-da02deb9ff25,Role 5,2012-03-14 00:38:39,26,1,2012-03-13 22:13:25
Case3,Turning & Milling,res_39078a03-d2b1-43f6-a7a9-e64f661e296d,Role 1,2012-03-14 01:10:33,28,2,2012-03-13 23:33:16
Case15,Rework Milling,res_88a1b71d-47ab-4798-addd-764c375c1107,Role 1,2012-03-14 01:23:07,26,1,2012-03-13 21:37:10
Case2,Lapping,res_88ad09a6-2bc9-4554-8265-8b74c6c7546c,Role 4,2012-03-14 01:50:12,29,0,2012-03-14 01:40:24
Case7,Packing,res_88ad09a6-2bc9-4554-8265-8b74c6c7546c,Role 5,2012-03-14 01:54:42,28,1,2012-03-13 23:37:16
Case13,Final Inspection Q.C.,res_88ad09a6-2bc9-4554-8265-8b74c6c7546c,Role 3,2012-03-14 02:00:53,28,0,2012-03-14 00:38:41
Case16,Turning & Milling,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 1,2012-03-14 02:23:02,27,1,2012-03-13 22:35:49
Case12,Round Grinding,res_e6acd9ee-61fd-480c-8311-da02deb9ff25,Role 2,2012-03-14 02:31:30,29,0,2012-03-14 01:15:42
Case1,Grinding Rework,res_07e2d7ab-c522-4e9b-adef-161162b9f9b1,Role 2,2012-03-14 03:05:11,30,0,2012-03-14 02:38:46
Case14,Milling Q.C.,res_07e2d7ab-c522-4e9b-adef-161162b9f9b1,Role 1,2012-03-14 03:06:18,28,0,2012-03-13 23:47:16
Case15,Turning & Milling Q.C.,res_07e2d7ab-c522-4e9b-adef-161162b9f9b1,Role 3,2012-03-14 03:16:54,29,1,2012-03-14 01:23:09
Case17,Turning,res_9f879add-3321-4b9f-a499-f15c32904efa,Role 1,2012-03-14 03:39:44,28,0,2012-03-13 23:28:21
Case15,Stress Relief,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 1,2012-03-14 03:57:58,30,0,2012-03-14 03:16:56
Case9,Turning & Milling Q.C.,res_e3fa8dbf-e9ea-4a39-accd-a593c4297f8b,Role 3,2012-03-14 04:06:40,29,2,2012-03-14 02:01:05
Case16,Turning,res_e3fa8dbf-e9ea-4a39-accd-a593c4297f8b,Role 1,2012-03-14 04:08:45,30,1,2012-03-14 02:23:04
Case3,Change Version,res_188d56e8-9eb3-4367-a17c-a4080229b0fc,Role 1,2012-03-14 04:52:24,30,0,2012-03-14 03:46:02
