caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Turning & Milling,res_75659390-db10-4f9f-8d86-3c0d1ed0cda4,Role 1,2012-03-13 03:49:22,12,1,2012-03-13 00:31:57
Case2,Rework Milling,res_3dd8b1da-bdcc-49c3-9c10-64367d5b7da4,Role 1,2012-03-13 04:49:29,13,0,2012-03-13 01:20:36
Case1,Turning & Milling Q.C.,res_75659390-db10-4f9f-8d86-3c0d1ed0cda4,Role 3,2012-03-13 05:46:31,14,0,2012-03-13 03:49:24
Case3,Rework Milling,res_cf81ef09-d529-4fde-9fd6-97ae76e157f2,Role 1,2012-03-13 06:41:08,14,1,2012-03-13 03:15:05
Case2,Turning & Milling,res_790d3245-56a1-44fe-b6af-cb931d7ff5c1,Role 1,2012-03-13 07:12:01,15,1,2012-03-13 04:49:31
Case1,Round Grinding,res_2e41caa3-cc33-4e1a-b739-abef6cdd0051,Role 2,2012-03-13 08:05:06,17,0,2012-03-13 06:41:29
Case4,Turning & Milling Q.C.,res_2e41caa3-cc33-4e1a-b739-abef6cdd0051,Role 3,2012-03-13 08:07:36,15,1,2012-03-13 04:28:43
Case3,Milling Q.C.,res_0f100874-8693-4b47-9334-5227f4b28151,Role 1,2012-03-13 09:20:12,17,0,2012-03-13 06:41:10
Case5,Turning & Milling,res_0f100874-8693-4b47-9334-5227f4b28151,Role 1,2012-03-13 09:27:57,16,2,2012-03-13 05:48:26
Case2,Turning & Milling Q.C.,res_8820c093-f331-4463-a3c0-0a45d66c1124,Role 3,2012-03-13 09:31:05,18,0,2012-03-13 08:13:29
Case6,Turning & Milling,res_2e41caa3-cc33-4e1a-b739-abef6cdd0051,Role 1,2012-03-13 09:55:33,17,3,2012-03-13 06:16:20
Case4,Round Grinding,res_2edc5aa8-8281-400b-9213-8d9834f33019,Role 2,2012-03-13 10:32:43,18,0,2012-03-13 08:07:38
Case7,Turning & Milling,res_2edc5aa8-8281-400b-9213-8d9834f33019,Role 1,2012-03-13 10:52:18,18,3,2012-03-13 07:12:09
Case5,Laser Marking,res_4be9f468-bf1e-486c-810d-717e50cb242f,Role 4,2012-03-13 11:58:35,18,0,2012-03-13 09:27:59
Case6,Turning & Milling Q.C.,res_2e41caa3-cc33-4e1a-b739-abef6cdd0051,Role 3,2012-03-13 12:38:19,19,0,2012-03-13 09:55:35
Case3,Packing,res_2e41caa3-cc33-4e1a-b739-abef6cdd0051,Role 5,2012-03-13 13:00:31,20,0,2012-03-13 10:57:06
Case8,Turning & Milling,res_75659390-db10-4f9f-8d86-3c0d1ed0cda4,Role 1,2012-03-13 13:31:02,19,3,2012-03-13 09:48:29
Case7,Turning & Milling Q.C.,res_6e287cfc-e71c-4cc5-8a89-be558d907773,Role 3,2012-03-13 13:37:06,20,1,2012-03-13 10:52:20
Case9,Rework Milling,res_6e287cfc-e71c-4cc5-8a89-be558d907773,Role 1,2012-03-13 14:15:57,20,0,2012-03-13 10:00:23
Case10,Rework Milling,res_0f100874-8693-4b47-9334-5227f4b28151,Role 1,2012-03-13 15:40:58,21,1,2012-03-13 11:32:03
Case1,Final Inspection Q.C.,res_cf81ef09-d529-4fde-9fd6-97ae76e157f2,Role 3,2012-03-13 16:07:26,24,0,2012-03-13 14:49:07
Case11,Turning,res_cf81ef09-d529-4fde-9fd6-97ae76e157f2,Role 1,2012-03-13 16:13:01,22,0,2012-03-13 12:09:15
Case8,Laser Marking,res_40d11937-0ff1-4e1e-8ad8-ca7e11b1cb96,Role 4,2012-03-13 16:42:34,23,0,2012-03-13 13:31:04
Case12,Turning & Milling,res_40d11937-0ff1-4e1e-8ad8-ca7e11b1cb96,Role 1,2012-03-13 16:56:12,23,2,2012-03-13 13:01:20
Case9,Turning,res_4fd4e18d-9c93-4be5-8dd5-c0584b8c3baf,Role 1,2012-03-13 17:45:26,23,1,2012-03-13 14:15:59
Case5,Round Grinding,res_57b1ddef-cfa5-486d-ab8d-31a17b0e15c0,Role 2,2012-03-13 18:26:09,24,0,2012-03-13 16:02:33
Case10,Turning & Milling,res_57b1ddef-cfa5-486d-ab8d-31a17b0e15c0,Role 1,2012-03-13 18:35:53,24,2,2012-03-13 15:41:00
Case13,Milling Q.C.,res_f3989dd8-6b01-4a0b-8e53-5d63c7753f24,Role 1,2012-03-13 18:49:15,24,0,2012-03-13 14:21:18
Case4,Turning & Milling Q.C.,res_00b64ae1-3ab8-4c2b-a7a5-d22c69d695b1,Role 3,2012-03-13 19:05:56,26,0,2012-03-13 17:13:08
Case11,Turning Q.C.,res_00b64ae1-3ab8-4c2b-a7a5-d22c69d695b1,Role 1,2012-03-13 19:14:24,25,0,2012-03-13 16:13:03
Case12,Milling,res_00b64ae1-3ab8-4c2b-a7a5-d22c69d695b1,Role 1,2012-03-13 19:39:48,25,0,2012-03-13 16:56:14
Case6,Turn & Mill. & Screw Assem,res_00b64ae1-3ab8-4c2b-a7a5-d22c69d695b1,Role 1,2012-03-13 19:57:08,26,0,2012-03-13 17:40:05
Case8,Final Inspection Q.C.,res_00b64ae1-3ab8-4c2b-a7a5-d22c69d695b1,Role 3,2012-03-13 20:22:09,26,0,2012-03-13 18:00:23
Case14,Rework Milling,res_b4bca01f-eb53-4b62-ae99-c1e70c0ef183,Role 1,2012-03-13 20:31:55,25,0,2012-03-13 16:04:25
Case15,Turning,res_4be9f468-bf1e-486c-810d-717e50cb242f,Role 1,2012-03-13 21:09:10,26,1,2012-03-13 17:09:24
Case2,Turn & Mill. & Screw Assem,res_b4bca01f-eb53-4b62-ae99-c1e70c0ef183,Role 1,2012-03-13 21:21:18,27,0,2012-03-13 20:25:17
Case3,Fix,res_0f100874-8693-4b47-9334-5227f4b28151,Role 1,2012-03-13 21:54:46,28,0,2012-03-13 20:33:36
Case13,Packing,res_0f100874-8693-4b47-9334-5227f4b28151,Role 5,2012-03-13 22:09:03,27,0,2012-03-13 18:49:17
Case16,Turning,res_40d11937-0ff1-4e1e-8ad8-ca7e11b1cb96,Role 1,2012-03-13 22:44:50,27,1,2012-03-13 18:39:02
Case9,Turning Q.C.,res_4be9f468-bf1e-486c-810d-717e50cb242f,Role 1,2012-03-13 23:36:03,28,0,2012-03-13 20:45:19
