caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Rework Milling,res_2873755b-26f8-4b16-895d-d137d17fc355,Role 1,2012-03-13 03:51:21,12,0,2012-03-13 00:28:35
Case2,Turning & Milling,res_2873755b-26f8-4b16-895d-d137d17fc355,Role 1,2012-03-13 04:28:42,13,1,2012-03-13 01:05:28
Case3,Turning & Milling,res_27812fc5-c9f2-429b-8242-a8cf61fba03a,Role 1,2012-03-13 05:26:03,14,2,2012-03-13 02:05:35
Case1,Turning & Milling,res_ad99d133-fec5-4b05-9d20-8d329b247503,Role 1,2012-03-13 05:39:09,14,3,2012-03-13 03:51:23
Case2,Laser Marking,res_d62aabd1-40d7-4c9b-b33d-3ff180c0b52e,Role 4,2012-03-13 06:49:34,15,0,2012-03-13 04:28:44
Case4,Rework Milling,res_d4f8f1c0-bee9-4860-8cca-64be02e34c30,Role 1,2012-03-13 07:49:10,15,0,2012-03-13 04:09:06
Case3,Turning & Milling Q.C.,res_681a6cfc-cde9-48b7-95cd-fe8f9429795d,Role 3,2012-03-13 08:04:01,15,0,2012-03-13 05:26:05
Case2,Flat Grinding,res_681a6cfc-cde9-48b7-95cd-fe8f9429795d,Role 4,2012-03-13 09:15:10,17,0,2012-03-13 07:23:43
Case5,Rework Milling,res_681a6cfc-cde9-48b7-95cd-fe8f9429795d,Role 1,2012-03-13 09:38:15,16,1,2012-03-13 05:34:58
Case6,Rework Milling,res_681a6cfc-cde9-48b7-95cd-fe8f9429795d,Role 1,2012-03-13 10:23:39,17,2,2012-03-13 06:27:01
Case4,Turning & Milling Q.C.,res_07e1bbe1-a910-413b-b02e-ee615736ce85,Role 3,2012-03-13 10:47:47,18,1,2012-03-13 07:49:12
Case7,Change Version,res_7f446b89-f099-4f57-9d36-c08cb7c77d35,Role 1,2012-03-13 11:41:21,18,0,2012-03-13 07:26:32
Case5,Turning & Milling Q.C.,res_07e1bbe1-a910-413b-b02e-ee615736ce85,Role 3,2012-03-13 12:12:39,18,1,2012-03-13 09:38:17
Case1,Turning & Milling Q.C.,res_d62aabd1-40d7-4c9b-b33d-3ff180c0b52e,Role 3,2012-03-13 12:14:58,18,2,2012-03-13 10:46:27
Case6,Turning & Milling,res_d62aabd1-40d7-4c9b-b33d-3ff180c0b52e,Role 1,2012-03-13 12:52:32,18,1,2012-03-13 10:23:41
Case7,Final Inspection Q.C.,res_1bc4e00b-0c30-47e7-8776-47df9f907801,Role 3,2012-03-13 14:17:43,19,0,2012-03-13 11:41:23
Case8,Turning & Milling,res_1bc4e00b-0c30-47e7-8776-47df9f907801,Role 1,2012-03-13 14:35:51,19,2,2012-03-13 10:49:34
Case6,Milling,res_7f446b89-f099-4f57-9d36-c08cb7c77d35,Role 1,2012-03-13 14:36:21,20,0,2012-03-13 12:52:34
Case5,Laser Marking,res_27812fc5-c9f2-429b-8242-a8cf61fba03a,Role 4,2012-03-13 15:52:20,21,0,2012-03-13 13:51:55
Case9,Rework Milling,res_27812fc5-c9f2-429b-8242-a8cf61fba03a,Role 1,2012-03-13 16:10:02,20,0,2012-03-13 12:14:56
Case4,Stress Relief,res_d4f8f1c0-bee9-4860-8cca-64be02e34c30,Role 1,2012-03-13 16:40:28,21,0,2012-03-13 14:09:17
Case2,Lapping,res_d4f8f1c0-bee9-4860-8cca-64be02e34c30,Role 4,2012-03-13 16:56:17,21,0,2012-03-13 15:11:44
Case8,Milling,res_07e1bbe1-a910-413b-b02e-ee615736ce85,Role 1,2012-03-13 17:18:45,20,1,2012-03-13 14:35:53
Case10,Turning & Milling,res_f713930b-b98b-43ca-94ea-94ff0093ae4f,Role 1,2012-03-13 17:26:56,21,2,2012-03-13 13:38:54
Case3,Nitration Q.C.,res_9f23773f-2a8c-4842-aa7c-1622d107d8d5,Role 3,2012-03-13 18:55:03,22,0,2012-03-13 16:56:37
Case9,Turning & Milling Q.C.,res_9f23773f-2a8c-4842-aa7c-1622d107d8d5,Role 3,2012-03-13 18:58:24,21,0,2012-03-13 16:10:04
Case11,Turning & Milling,res_9f23773f-2a8c-4842-aa7c-1622d107d8d5,Role 1,2012-03-13 19:09:23,21,2,2012-03-13 15:05:45
Case10,Turning & Milling Q.C.,res_d1fa868b-0868-4789-a1d8-1fed8efa49fc,Role 3,2012-03-13 19:51:15,23,1,2012-03-13 17:26:58
Case12,Rework Milling,res_195f736d-6d6f-49be-83e9-4973c0e3dc23,Role 1,2012-03-13 20:44:29,22,0,2012-03-13 16:23:20
Case13,Milling Q.C.,res_3cc43439-2cc7-49e2-82ab-4dbeb71e194b,Role 1,2012-03-13 21:27:19,23,0,2012-03-13 17:25:26
Case1,Round Grinding,res_75d51a91-bf15-46f5-bff0-7478c5f85180,Role 2,2012-03-13 21:38:08,26,0,2012-03-13 20:25:59
Case14,Turning & Milling,res_75d51a91-bf15-46f5-bff0-7478c5f85180,Role 1,2012-03-13 21:44:47,24,2,2012-03-13 18:03:33
Case11,Milling,res_ad99d133-fec5-4b05-9d20-8d329b247503,Role 1,2012-03-13 22:14:40,24,0,2012-03-13 19:09:25
Case10,Laser Marking,res_208ca03c-65c3-4e5b-a6a2-b474330683bd,Role 4,2012-03-13 22:43:09,27,0,2012-03-13 21:06:14
