caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,Turning & Milling,res_1672497d-ef65-4e29-8f7d-6ff389a8ad76,Role 1,2012-03-13 03:48:26,12,1,2012-03-13 00:31:01
Case2,Turning & Milling,res_92fee1f8-e698-44c2-8e1b-e6c53e2b754e,Role 1,2012-03-13 05:41:30,13,2,2012-03-13 02:26:28
Case1,Laser Marking,res_92fee1f8-e698-44c2-8e1b-e6c53e2b754e,Role 4,2012-03-13 05:52:14,13,0,2012-03-13 03:48:28
Case1,Final Inspection Q.C.,res_0c99debf-ff5a-4889-b384-4058b8ba3cbf,Role 3,2012-03-13 07:16:42,14,0,2012-03-13 05:52:16
Case2,Turning & Milling Q.C.,res_7d6b7aa4-61ea-4c19-a625-7dc76bae5750,Role 3,2012-03-13 08:08:03,14,1,2012-03-13 05:41:32
Case3,Turning & Milling Q.C.,res_7d6b7aa4-61ea-4c19-a625-7dc76bae5750,Role 3,2012-03-13 08:15:41,14,0,2012-03-13 04:21:20
Case4,Turning & Milling,res_1ad1f225-6216-44d9-b5b3-bfc054911c1f,Role 1,2012-03-13 09:31:53,15,1,2012-03-13 05:58:00
Case5,Rework Milling,res_63f70aeb-646b-4794-9296-6bb575cafd11,Role 1,2012-03-13 10:11:52,16,0,2012-03-13 06:31:25
Case3,Turning & Milling,res_63f70aeb-646b-4794-9296-6bb575cafd11,Role 1,2012-03-13 10:42:10,17,2,2012-03-13 08:15:43
Case6,Milling Q.C.,res_b369ff80-8bcf-45ae-bbd1-94850421713a,Role 1,2012-03-13 11:21:51,17,0,2012-03-13 07:22:54
Case4,Turning & Milling Q.C.,res_76fd01dd-bea2-4859-b43e-b06d4a192eff,Role 3,2012-03-13 11:41:56,18,0,2012-03-13 09:31:55
Case5,Change Version,res_57124145-2486-4b63-98a6-7de8b81d3bfe,Role 1,2012-03-13 12:22:51,19,1,2012-03-13 10:11:54
Case3,Turning & Milling Q.C.,res_57124145-2486-4b63-98a6-7de8b81d3bfe,Role 3,2012-03-13 12:30:37,19,1,2012-03-13 10:47:09
Case7,Change Version,res_57124145-2486-4b63-98a6-7de8b81d3bfe,Role 1,2012-03-13 12:34:00,18,0,2012-03-13 08:46:19
Case6,Packing,res_61dc5725-b1ee-4d48-bb29-b9615faeaf37,Role 5,2012-03-13 13:36:49,19,0,2012-03-13 11:21:53
Case2,Flat Grinding,res_61dc5725-b1ee-4d48-bb29-b9615faeaf37,Role 4,2012-03-13 13:40:54,19,0,2012-03-13 11:48:23
Case8,Rework Milling,res_61dc5725-b1ee-4d48-bb29-b9615faeaf37,Role 1,2012-03-13 13:56:01,19,1,2012-03-13 10:03:13
Case1,Packing,res_7d6b7aa4-61ea-4c19-a625-7dc76bae5750,Role 5,2012-03-13 14:44:56,21,0,2012-03-13 13:58:18
Case7,Final Inspection Q.C.,res_92fee1f8-e698-44c2-8e1b-e6c53e2b754e,Role 3,2012-03-13 15:36:30,19,0,2012-03-13 12:34:02
Case4,Turn & Mill. & Screw Assem,res_92fee1f8-e698-44c2-8e1b-e6c53e2b754e,Role 1,2012-03-13 16:10:38,21,0,2012-03-13 14:36:47
Case8,Change Version,res_92fee1f8-e698-44c2-8e1b-e6c53e2b754e,Role 1,2012-03-13 16:35:30,21,0,2012-03-13 13:56:03
Case9,Turning & Milling,res_63f70aeb-646b-4794-9296-6bb575cafd11,Role 1,2012-03-13 17:04:42,20,1,2012-03-13 12:54:02
Case10,Turning & Milling,res_b369ff80-8bcf-45ae-bbd1-94850421713a,Role 1,2012-03-13 17:19:15,21,2,2012-03-13 13:10:11
Case8,Final Inspection Q.C.,res_57124145-2486-4b63-98a6-7de8b81d3bfe,Role 3,2012-03-13 18:18:44,20,0,2012-03-13 16:35:32
Case11,Turning & Milling Q.C.,res_57124145-2486-4b63-98a6-7de8b81d3bfe,Role 3,2012-03-13 18:43:18,21,0,2012-03-13 14:46:57
Case9,Turning & Milling Q.C.,res_dad00d67-7876-4c76-b2a6-15073eb826a3,Role 3,2012-03-13 19:20:26,21,1,2012-03-13 17:04:44
Case10,Laser Marking,res_b369ff80-8bcf-45ae-bbd1-94850421713a,Role 4,2012-03-13 19:37:37,21,0,2012-03-13 17:19:17
Case12,Turning & Milling,res_dad00d67-7876-4c76-b2a6-15073eb826a3,Role 1,2012-03-13 20:21:00,21,3,2012-03-13 16:41:36
Case11,Turning & Milling,res_1672497d-ef65-4e29-8f7d-6ff389a8ad76,Role 1,2012-03-13 21:24:19,21,2,2012-03-13 18:43:20
Case5,Final Inspection Q.C.,res_1672497d-ef65-4e29-8f7d-6ff389a8ad76,Role 3,2012-03-13 21:47:20,23,0,2012-03-13 19:36:01
Case2,Lapping,res_70e03049-79d4-46df-aa3d-1143fde7560e,Role 4,2012-03-13 22:33:36,24,0,2012-03-13 21:10:17
Case12,Turning & Milling Q.C.,res_70e03049-79d4-46df-aa3d-1143fde7560e,Role 3,2012-03-13 22:46:23,24,0,2012-03-13 20:21:02
Case13,Turning & Milling,res_70e03049-79d4-46df-aa3d-1143fde7560e,Role 1,2012-03-13 22:50:11,22,3,2012-03-13 18:57:00
Case14,Turning & Milling,res_63f70aeb-646b-4794-9296-6bb575cafd11,Role 1,2012-03-13 22:54:40,23,4,2012-03-13 19:02:34
Case6,Fix,res_57124145-2486-4b63-98a6-7de8b81d3bfe,Role 1,2012-03-13 22:57:31,24,0,2012-03-13 21:15:23
Case10,Lapping,res_1672497d-ef65-4e29-8f7d-6ff389a8ad76,Role 4,2012-03-14 00:02:38,24,1,2012-03-13 21:52:19
Case15,Rework Milling,res_1672497d-ef65-4e29-8f7d-6ff389a8ad76,Role 1,2012-03-14 00:03:05,24,0,2012-03-13 20:01:43
Case3,Laser Marking,res_b369ff80-8bcf-45ae-bbd1-94850421713a,Role 4,2012-03-14 00:39:51,25,0,2012-03-13 22:56:41
Case4,Turning & Milling Q.C.,res_70e03049-79d4-46df-aa3d-1143fde7560e,Role 3,2012-03-14 01:36:26,26,0,2012-03-14 00:32:02
Case13,Milling,res_dad00d67-7876-4c76-b2a6-15073eb826a3,Role 1,2012-03-14 02:08:29,25,0,2012-03-13 22:50:13
Case14,Turning & Milling,res_4394b667-a76e-46b1-a2eb-1e7e1e98a4c0,Role 1,2012-03-14 02:12:17,25,1,2012-03-13 22:54:42
Case16,Rework Milling,res_91d3e5e9-43fc-48ff-be84-21d1b752fff3,Role 1,2012-03-14 02:32:02,25,1,2012-03-13 21:55:46
Case15,Milling Q.C.,res_7d6b7aa4-61ea-4c19-a625-7dc76bae5750,Role 1,2012-03-14 02:58:33,26,1,2012-03-14 00:03:07
Case9,Turn & Mill. & Screw Assem,res_76fd01dd-bea2-4859-b43e-b06d4a192eff,Role 1,2012-03-14 03:48:29,27,0,2012-03-14 01:58:39
Case17,Milling Q.C.,res_76fd01dd-bea2-4859-b43e-b06d4a192eff,Role 1,2012-03-14 03:59:46,26,0,2012-03-13 23:10:19
Case15,Packing,res_63f70aeb-646b-4794-9296-6bb575cafd11,Role 5,2012-03-14 04:33:28,28,0,2012-03-14 02:58:35
Case13,Final Inspection Q.C.,res_63f70aeb-646b-4794-9296-6bb575cafd11,Role 3,2012-03-14 05:01:52,28,0,2012-03-14 02:08:31
Case14,Laser Marking,res_91d3e5e9-43fc-48ff-be84-21d1b752fff3,Role 4,2012-03-14 05:13:49,28,0,2012-03-14 02:12:19
