caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,Rework Milling,2012-03-13 00:11:20,2012-03-13 04:43:05,SYSTEM,12,1,0
2,Milling Q.C.,2012-03-13 01:51:06,2012-03-13 06:14:34,SYSTEM,13,1,0
3,Turning & Milling,2012-03-13 02:21:34,2012-03-13 06:33:05,Role 1,14,1.649190439475713,0
4,Turning,2012-03-13 03:06:14,2012-03-13 07:25:27,SYSTEM,15,1,0
5,Turning & Milling,2012-03-13 04:14:23,2012-03-13 08:04:21,Role 1,16,2.649190439475713,0
6,Change Version,2012-03-13 05:15:33,2012-03-13 09:27:02,SYSTEM,17,1,0
8,Turning & Milling,2012-03-13 07:09:35,2012-03-13 10:49:32,Role 1,19,2.649190439475713,0
7,Change Version,2012-03-13 06:54:50,2012-03-13 10:56:24,SYSTEM,18,2,0
2,Packing,2012-03-13 09:27:41,2012-03-13 12:10:44,Role 5,17,1.0393215111796454,0
1,Turning,2012-03-13 08:42:03,2012-03-13 12:16:18,SYSTEM,16,1,0
3,Laser Marking,2012-03-13 10:19:13,2012-03-13 12:58:24,Role 4,17,1.0609097918272938,0
9,Change Version,2012-03-13 10:03:25,2012-03-13 13:54:48,SYSTEM,20,2,0
5,Turning & Milling Q.C.,2012-03-13 11:43:00,2012-03-13 14:05:57,Role 3,19,1.174248265227448,0
4,Turning Q.C.,2012-03-13 11:17:51,2012-03-13 14:35:25,SYSTEM,19,1,0
10,Change Version,2012-03-13 11:31:58,2012-03-13 15:18:38,SYSTEM,21,2,0
6,Final Inspection Q.C.,2012-03-13 13:15:38,2012-03-13 15:21:17,Role 3,19,1.202775636083269,0
11,Change Version,2012-03-13 12:48:01,2012-03-13 16:27:47,SYSTEM,22,3,0
7,Final Inspection Q.C.,2012-03-13 14:43:56,2012-03-13 16:41:35,Role 3,20,2.202775636083269,0
12,Milling Q.C.,2012-03-13 13:23:56,2012-03-13 17:06:46,SYSTEM,23,1,0
8,Change Version,2012-03-13 14:36:07,2012-03-13 17:14:53,SYSTEM,20,3,0
2,Fix,2012-03-13 15:23:42,2012-03-13 17:15:59,SYSTEM,21,1,0
13,Rework Milling,2012-03-13 14:41:54,2012-03-13 18:22:20,SYSTEM,24,1,0
1,Turning Q.C.,2012-03-13 16:23:11,2012-03-13 18:37:50,SYSTEM,21,1,0
3,Lapping,2012-03-13 17:01:22,2012-03-13 18:39:00,Role 4,22,1.123361603700848,0
14,Turning & Milling,2012-03-13 15:15:30,2012-03-13 18:45:05,Role 1,25,1.649190439475713,0
5,Turning & Milling,2012-03-13 18:02:07,2012-03-13 19:33:55,Role 1,23,2.649190439475713,0
9,Final Inspection Q.C.,2012-03-13 17:34:36,2012-03-13 19:47:04,Role 3,23,1.202775636083269,0
4,Turning & Milling,2012-03-13 18:42:09,2012-03-13 20:26:39,Role 1,23,3.649190439475713,0
10,Final Inspection Q.C.,2012-03-13 18:56:04,2012-03-13 20:41:39,Role 3,25,2.202775636083269,0
2,Packing,2012-03-13 20:40:04,2012-03-13 21:40:05,Role 5,24,2.0393215111796454,0
11,Final Inspection Q.C.,2012-03-13 20:09:12,2012-03-13 21:52:18,Role 3,24,2.202775636083269,0
15,Change Version,2012-03-13 18:39:11,2012-03-13 22:09:14,SYSTEM,25,1,0
12,Packing,2012-03-13 20:15:38,2012-03-13 22:16:36,Role 5,24,1.0393215111796454,0
7,Round Grinding,2012-03-13 20:55:21,2012-03-13 22:19:19,Role 2,24,1.4379336931380107,0
16,Milling Q.C.,2012-03-13 19:18:12,2012-03-13 22:44:55,SYSTEM,26,1,0
8,Final Inspection Q.C.,2012-03-13 21:26:13,2012-03-13 22:45:03,Role 3,24,2.202775636083269,0
14,Turning & Milling Q.C.,2012-03-13 22:17:03,2012-03-13 23:52:18,Role 3,25,1.174248265227448,0
1,Turning & Milling,2012-03-13 22:55:26,2012-03-14 00:13:23,Role 1,24,1.649190439475713,0
3,Laser Marking,2012-03-13 23:03:18,2012-03-14 00:17:04,Role 4,24,1.0609097918272938,0
13,Change Version,2012-03-13 22:14:39,2012-03-14 00:38:27,SYSTEM,24,2,0
17,Change Version,2012-03-13 21:32:07,2012-03-14 00:51:05,SYSTEM,27,2,0
5,Turning & Milling Q.C.,2012-03-13 23:56:12,2012-03-14 00:58:28,Role 3,26,1.174248265227448,0
9,Round Grinding,2012-03-14 00:05:19,2012-03-14 02:24:50,Role 2,26,1.4379336931380107,0
4,Milling,2012-03-14 00:55:05,2012-03-14 02:45:12,SYSTEM,26,1,0
10,Grinding Rework,2012-03-14 01:10:22,2012-03-14 03:02:59,Role 2,26,1.012336160370085,0
18,Turning & Milling Q.C.,2012-03-14 00:39:08,2012-03-14 04:00:59,Role 3,26,2.174248265227448,0
11,Grinding Rework,2012-03-14 02:23:39,2012-03-14 04:05:36,Role 2,26,2.0123361603700847,0
7,Packing,2012-03-14 02:54:24,2012-03-14 04:11:51,Role 5,25,2.0393215111796454,0
15,Final Inspection Q.C.,2012-03-14 01:49:32,2012-03-14 04:24:46,Role 3,26,1.202775636083269,0
16,Packing,2012-03-14 01:54:32,2012-03-14 04:47:34,Role 5,25,1.0393215111796454,0
8,Packing,2012-03-14 04:11:51,2012-03-14 05:24:44,Role 5,25,2.0393215111796454,0
14,Nitration Q.C.,2012-03-14 04:23:40,2012-03-14 05:55:17,Role 3,25,1.0007710100231304,0
1,Turning & Milling Q.C.,2012-03-14 04:49:30,2012-03-14 06:00:23,Role 3,25,1.174248265227448,0
17,Final Inspection Q.C.,2012-03-14 04:33:07,2012-03-14 06:56:14,Role 3,26,1.202775636083269,0
