caseid,task,start_timestamp,end_timestamp,resource
0,A,2020-08-17 14:00:26.0,2020-08-17 14:25:59.069,Role 5
0,B,2020-08-17 14:25:59.069,2020-08-17 14:29:27.595,Role 5
0,E,2020-08-17 14:29:27.595,2020-08-17 14:41:13.446,Role 5
0,F,2020-08-17 14:41:13.446,2020-08-17 14:42:25.314,Role 5
0,C,2020-08-17 14:42:25.314,2020-08-17 14:42:55.434,Role 5
0,D,2020-08-17 14:42:55.434,2020-08-17 14:45:05.935,Role 5
0,H,2020-08-17 14:45:05.935,2020-08-17 15:12:57.287,Role 5
0,G,2020-08-17 15:12:57.287,2020-08-17 15:15:40.425,Role 5
0,I,2020-08-17 15:15:40.425,2020-08-17 15:16:40.425,Role 5
0,J,2020-08-17 15:16:40.425,2020-08-17 15:31:04.563,Role 5
0,K,2020-08-17 15:31:04.563,2020-08-17 15:31:06.563,Role 5
0,L,2020-08-17 15:31:06.563,2020-08-17 15:47:35.672,Role 5
0,End,2020-08-17 15:47:35.672,2020-08-17 15:47:35.672,SYSTEM
1,Start,2020-08-17 16:15:17.722,2020-08-17 16:15:17.722,SYSTEM
1,A,2020-08-17 16:15:17.722,2020-08-17 16:17:35.325,Role 5
1,Start,2020-08-17 16:17:35.325,2020-08-17 16:17:35.325,SYSTEM
1,A,2020-08-17 16:17:35.325,2020-08-17 16:31:01.693,Role 5
1,Start,2020-08-17 16:31:01.693,2020-08-17 16:31:01.693,SYSTEM
1,B,2020-08-17 16:31:01.693,2020-08-17 16:31:04.778,Role 5
1,E,2020-08-17 16:31:04.778,2020-08-17 16:33:55.652,Role 5
1,F,2020-08-17 16:33:55.652,2020-08-17 16:35:09.011,Role 5
1,C,2020-08-17 16:35:09.011,2020-08-17 16:38:18.972,Role 5
1,D,2020-08-17 16:38:18.972,2020-08-17 16:45:00.354,Role 5
1,H,2020-08-17 16:45:00.354,2020-08-17 16:51:15.991,Role 5
1,G,2020-08-17 16:51:15.991,2020-08-17 16:54:18.916,Role 5
1,I,2020-08-17 16:54:18.916,2020-08-17 16:55:18.916,Role 5
1,J,2020-08-17 16:55:18.916,2020-08-17 18:07:31.507,Role 5
1,P,2020-08-17 18:07:31.507,2020-08-17 18:23:55.792,Role 5
1,Q,2020-08-17 18:23:55.792,2020-08-17 20:09:04.695,Role 3
1,R,2020-08-17 20:09:04.695,2020-08-17 20:48:41.323,Role 3
1,S,2020-08-17 20:48:41.323,2020-08-17 21:12:44.128,Role 3
1,T,2020-08-17 21:12:44.128,2020-08-17 21:15:34.687,Role 3
1,I,2020-08-17 21:15:34.687,2020-08-17 21:16:34.687,Role 5
1,J,2020-08-17 21:16:34.687,2020-08-17 22:27:11.381,Role 5
1,P,2020-08-17 22:27:11.381,2020-08-17 22:28:54.715,Role 5
1,Q,2020-08-17 22:28:54.715,2020-08-18 05:34:08.227,Role 3
1,R,2020-08-18 05:34:08.227,2020-08-18 06:44:45.602,Role 3
1,S,2020-08-18 06:44:45.602,2020-08-18 06:46:18.519,Role 3
1,T,2020-08-18 06:46:18.519,2020-08-18 06:47:26.79,Role 3
1,I,2020-08-18 06:47:26.79,2020-08-18 06:48:26.79,Role 5
1,J,2020-08-18 06:48:26.79,2020-08-18 07:03:06.757,Role 5
1,K,2020-08-18 07:03:06.757,2020-08-18 07:03:08.757,Role 5
1,M,2020-08-18 07:03:08.757,2020-08-18 07:07:55.141,Role 5
1,U,2020-08-18 07:07:55.141,2020-08-18 07:19:18.327,Role 1
1,V,2020-08-18 07:19:18.327,2020-08-18 07:39:27.549,Role 1
1,X,2020-08-18 07:39:27.549,2020-08-18 07:54:22.767,Role 1
2,A,2020-08-18 10:25:44.242,2020-08-18 10:43:46.967,Role 5
3,A,2020-08-18 10:43:46.967,2020-08-18 10:44:38.707,Role 5
2,B,2020-08-18 10:44:38.707,2020-08-18 10:44:51.742,Role 5
3,B,2020-08-18 10:44:51.742,2020-08-18 11:09:33.709,Role 5
2,E,2020-08-18 11:09:33.709,2020-08-18 11:12:52.174,Role 5
4,Start,2020-08-18 11:17:11.453,2020-08-18 11:17:11.453,SYSTEM
3,E,2020-08-18 11:12:52.174,2020-08-18 11:23:51.056,Role 5
2,F,2020-08-18 11:23:51.056,2020-08-18 11:26:52.685,Role 5
4,A,2020-08-18 11:26:52.685,2020-08-18 11:33:35.451,Role 5
3,F,2020-08-18 11:33:35.451,2020-08-18 11:35:06.891,Role 5
2,C,2020-08-18 11:35:06.891,2020-08-18 11:42:24.768,Role 5
4,B,2020-08-18 11:42:24.768,2020-08-18 12:04:55.667,Role 5
3,C,2020-08-18 12:04:55.667,2020-08-18 12:19:30.476,Role 5
2,D,2020-08-18 12:19:30.476,2020-08-18 12:40:21.786,Role 5
4,E,2020-08-18 12:40:21.786,2020-08-18 12:51:02.301,Role 5
3,D,2020-08-18 12:51:02.301,2020-08-18 13:02:53.407,Role 5
5,Start,2020-08-18 13:07:41.793,2020-08-18 13:07:41.793,SYSTEM
2,H,2020-08-18 13:02:53.407,2020-08-18 13:09:15.617,Role 5
4,F,2020-08-18 13:09:15.617,2020-08-18 13:10:14.543,Role 5
3,H,2020-08-18 13:10:14.543,2020-08-18 13:12:22.677,Role 5
5,B,2020-08-18 13:12:22.677,2020-08-18 13:22:38.972,Role 5
2,G,2020-08-18 13:22:38.972,2020-08-18 13:24:58.866,Role 5
4,C,2020-08-18 13:24:58.866,2020-08-18 13:42:28.5,Role 5
3,G,2020-08-18 13:42:28.5,2020-08-18 13:50:23.885,Role 5
5,E,2020-08-18 13:50:23.885,2020-08-18 13:51:38.074,Role 5
2,I,2020-08-18 13:51:38.074,2020-08-18 13:52:38.074,Role 5
1,R,2020-08-18 07:54:22.767,2020-08-18 14:02:02.948,Role 3
1,S,2020-08-18 14:02:02.948,2020-08-18 14:06:21.035,Role 3
4,D,2020-08-18 13:52:38.074,2020-08-18 14:06:29.076,Role 5
3,I,2020-08-18 14:06:29.076,2020-08-18 14:07:29.076,Role 5
5,F,2020-08-18 14:07:29.076,2020-08-18 14:08:38.31,Role 5
1,T,2020-08-18 14:06:21.035,2020-08-18 14:25:22.12,Role 3
