caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,B,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 11:43:35,4,0,2021-01-20 11:37:19
Case2,A,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 12:31:42,5,0,2021-01-20 12:25:26
Case1,G,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 12:54:09,5,0,2021-01-20 12:49:45
Case3,A,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 13:26:24,6,0,2021-01-20 13:20:07
Case2,B,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:01:47,6,0,2021-01-20 13:57:23
Case1,F,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:21:23,6,0,2021-01-20 14:19:49
Case1,D,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:27:44,6,0,2021-01-20 14:21:23
Case1,H,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:36:14,6,0,2021-01-20 14:28:30
Case1,C,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:40:18,6,0,2021-01-20 14:36:57
Case1,E,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:45:44,6,0,2021-01-20 14:41:13
Case1,I,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:48:30,7,0,2021-01-20 14:47:39
Case4,B,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 14:48:47,7,0,2021-01-20 14:42:30
Case3,B,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:13:19,7,0,2021-01-20 15:08:55
Case2,G,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:30:57,8,0,2021-01-20 15:29:26
Case5,B,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:31:04,8,0,2021-01-20 15:24:47
Case2,F,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:37:18,8,0,2021-01-20 15:30:57
Case2,D,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:45:04,8,0,2021-01-20 15:37:18
Case2,H,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:48:20,8,0,2021-01-20 15:45:04
Case2,C,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:53:01,8,0,2021-01-20 15:48:20
Case2,E,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 15:53:57,8,0,2021-01-20 15:53:05
Case1,J,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 16:37:14,8,0,2021-01-20 16:30:19
Case3,G,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 16:39:45,8,0,2021-01-20 16:38:20
Case3,F,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 16:46:07,8,0,2021-01-20 16:39:45
Case4,G,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 16:48:46,8,0,2021-01-20 16:44:29
Case3,D,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 16:54:34,8,0,2021-01-20 16:46:45
Case3,H,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 16:57:47,8,0,2021-01-20 16:54:34
Case3,C,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 17:02:37,8,0,2021-01-20 16:57:47
Case3,E,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 17:04:10,9,0,2021-01-20 17:03:23
Case6,A,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 17:06:41,9,0,2021-01-20 17:00:24
Case5,G,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 17:22:32,9,0,2021-01-20 17:18:07
Case1,K,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 17:31:26,9,0,2021-01-20 17:31:12
Case2,I,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 17:50:48,9,0,2021-01-20 17:43:54
Case4,F,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:03:34,9,0,2021-01-20 18:02:15
Case4,D,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:09:57,9,0,2021-01-20 18:03:34
Case7,A,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:12:13,10,0,2021-01-20 18:05:56
Case4,H,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:18:00,10,0,2021-01-20 18:09:57
Case4,C,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:21:13,11,0,2021-01-20 18:18:00
Case8,A,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:22:11,11,0,2021-01-20 18:15:54
Case4,E,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:26:08,11,0,2021-01-20 18:21:13
Case5,F,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:26:39,11,0,2021-01-20 18:25:18
Case4,I,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:26:54,11,0,2021-01-20 18:26:08
Case1,O,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:32:47,11,0,2021-01-20 18:26:11
Case5,D,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:33:01,11,0,2021-01-20 18:26:39
Case5,H,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:40:52,11,0,2021-01-20 18:33:01
Case5,C,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:44:01,11,0,2021-01-20 18:40:52
Case5,E,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:48:59,11,0,2021-01-20 18:44:01
Case5,I,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:49:50,11,0,2021-01-20 18:48:59
Case2,J,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:51:44,11,0,2021-01-20 18:51:31
Case3,I,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 18:58:35,11,0,2021-01-20 18:51:45
Case6,B,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 19:20:19,11,0,2021-01-20 19:16:03
Case1,BB,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 1,2021-01-20 19:37:51,11,0,2021-01-20 19:12:46
Case9,A,res_443dc474-4a60-415d-8de2-31cd97760b62,Role 5,2021-01-20 19:49:41,12,0,2021-01-20 19:43:25
Case1,CC,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 1,2021-01-20 19:54:48,12,0,2021-01-20 19:48:26
Case2,P,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 19:59:49,12,0,2021-01-20 19:53:06
Case3,J,res_eadd3b52-b7cf-47d3-8142-e15c95b3b998,Role 5,2021-01-20 20:01:49,12,0,2021-01-20 20:01:32
