caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case1,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 12:10:49,4,0,2021-01-20 12:04:33
Case2,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 12:51:24,5,0,2021-01-20 12:45:08
Case1,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 13:21:23,5,0,2021-01-20 13:16:59
Case3,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 14:04:55,6,0,2021-01-20 13:58:38
Case4,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 14:20:03,7,0,2021-01-20 14:13:46
Case2,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 14:21:30,7,0,2021-01-20 14:17:05
Case1,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 14:48:37,7,0,2021-01-20 14:47:03
Case1,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 14:54:58,7,0,2021-01-20 14:48:37
Case1,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:03:10,7,0,2021-01-20 14:55:28
Case1,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:06:44,7,0,2021-01-20 15:03:22
Case1,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:11:31,7,0,2021-01-20 15:06:58
Case1,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:13:33,7,0,2021-01-20 15:12:42
Case2,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:50:32,7,1,2021-01-20 15:49:06
Case3,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:52:14,7,0,2021-01-20 15:47:49
Case4,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:55:37,7,0,2021-01-20 15:51:13
Case2,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:57:05,7,0,2021-01-20 15:50:44
Case5,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 15:58:44,8,0,2021-01-20 15:52:27
Case2,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 16:05:41,8,0,2021-01-20 15:57:41
Case2,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 16:08:57,8,0,2021-01-20 16:05:41
Case2,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 16:13:40,8,0,2021-01-20 16:08:57
Case2,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 16:14:33,8,0,2021-01-20 16:13:47
Case4,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 16:56:28,8,0,2021-01-20 16:55:06
Case4,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:02:50,8,0,2021-01-20 16:56:28
Case1,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:07:52,8,0,2021-01-20 17:00:56
Case6,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:07:59,9,0,2021-01-20 17:01:42
Case3,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:10:21,9,0,2021-01-20 17:08:55
Case4,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:10:51,9,0,2021-01-20 17:02:50
Case4,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:14:05,9,0,2021-01-20 17:10:51
Case3,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:16:43,9,1,2021-01-20 17:10:21
Case4,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:19:00,9,0,2021-01-20 17:14:05
Case4,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:19:46,9,0,2021-01-20 17:19:00
Case3,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:24:22,9,0,2021-01-20 17:16:47
Case3,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:27:35,9,0,2021-01-20 17:24:22
Case3,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:32:25,9,0,2021-01-20 17:27:35
Case3,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:33:14,9,0,2021-01-20 17:32:25
Case7,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:45:16,10,0,2021-01-20 17:38:59
Case5,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 17:49:43,10,0,2021-01-20 17:45:27
Case1,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 18:05:52,10,0,2021-01-20 18:05:40
Case2,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 18:11:51,10,0,2021-01-20 18:04:51
Case5,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 18:54:20,10,0,2021-01-20 18:53:03
Case5,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:00:55,10,0,2021-01-20 18:54:32
Case5,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:08:52,10,0,2021-01-20 19:00:55
Case8,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:09:56,11,0,2021-01-20 19:03:40
Case6,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:10:31,11,0,2021-01-20 19:06:17
Case5,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:12:03,11,0,2021-01-20 19:08:52
Case4,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:14:43,11,0,2021-01-20 19:07:44
Case5,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:16:57,11,0,2021-01-20 19:12:03
Case2,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:17:06,11,0,2021-01-20 19:17:02
Case5,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:17:50,11,0,2021-01-20 19:16:57
Case3,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 19:32:31,11,0,2021-01-20 19:25:39
Case7,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:01:12,11,0,2021-01-20 19:56:50
Case4,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:03:40,11,0,2021-01-20 20:03:25
Case2,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:10:11,11,0,2021-01-20 20:03:35
Case9,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:11:37,12,0,2021-01-20 20:05:21
Case6,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:15:11,12,0,2021-01-20 20:13:52
Case6,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:21:34,12,0,2021-01-20 20:15:11
Case3,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:28:40,12,0,2021-01-20 20:28:31
Case6,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:29:27,12,0,2021-01-20 20:21:34
Case6,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:32:42,12,0,2021-01-20 20:29:27
Case6,C,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 5,2021-01-20 20:37:38,12,0,2021-01-20 20:32:42
Case6,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:38:26,12,0,2021-01-20 20:37:38
Case1,Q,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-20 20:43:39,10,0,2021-01-20 18:51:51
Case4,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 20:53:28,12,0,2021-01-20 20:46:52
Case10,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:03:45,13,0,2021-01-20 20:57:29
Case7,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:13:31,13,0,2021-01-20 21:12:13
Case5,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:16:18,13,0,2021-01-20 21:09:29
Case8,B,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 5,2021-01-20 21:17:33,13,0,2021-01-20 21:13:18
Case7,D,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 5,2021-01-20 21:20:20,13,0,2021-01-20 21:13:57
Case7,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:28:10,13,0,2021-01-20 21:20:20
Case7,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:31:22,13,0,2021-01-20 21:28:10
Case7,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:36:24,13,0,2021-01-20 21:31:22
Case7,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 21:37:11,13,0,2021-01-20 21:36:24
Case1,R,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 2,2021-01-20 21:51:31,13,0,2021-01-20 21:45:16
Case5,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:08:14,13,0,2021-01-20 22:08:10
Case1,S,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-20 22:25:57,13,0,2021-01-20 22:21:09
Case9,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:28:46,13,0,2021-01-20 22:24:34
Case8,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:32:27,13,0,2021-01-20 22:31:08
Case6,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:32:53,13,0,2021-01-20 22:25:57
Case8,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:39:09,13,0,2021-01-20 22:32:46
Case2,Q,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-20 22:42:51,12,1,2021-01-20 20:35:24
Case1,T,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-20 22:45:09,13,0,2021-01-20 22:44:10
Case8,D,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 5,2021-01-20 22:46:55,13,0,2021-01-20 22:39:09
Case8,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:50:14,12,0,2021-01-20 22:46:55
Case8,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 22:55:08,12,0,2021-01-20 22:50:14
Case8,E,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 5,2021-01-20 22:55:58,12,0,2021-01-20 22:55:08
Case5,P,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 5,2021-01-20 22:57:46,12,0,2021-01-20 22:51:18
Case2,R,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 2,2021-01-20 23:01:38,12,0,2021-01-20 22:55:23
Case3,Q,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 2,2021-01-20 23:07:18,13,1,2021-01-20 21:11:02
Case6,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 23:16:54,12,0,2021-01-20 23:16:46
Case10,B,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 5,2021-01-20 23:20:48,12,0,2021-01-20 23:16:26
Case2,S,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 2,2021-01-20 23:24:09,12,0,2021-01-20 23:19:34
Case4,Q,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-20 23:25:13,13,2,2021-01-20 21:16:51
Case7,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 23:31:21,12,0,2021-01-20 23:24:31
Case9,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-20 23:46:45,12,0,2021-01-20 23:45:22
Case2,T,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-20 23:48:53,12,0,2021-01-20 23:48:26
Case4,R,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-20 23:50:23,12,0,2021-01-20 23:44:08
Case9,F,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 5,2021-01-20 23:53:08,12,0,2021-01-20 23:46:45
Case3,R,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-20 23:53:57,12,1,2021-01-20 23:47:42
Case9,D,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:00:48,12,0,2021-01-20 23:53:08
Case6,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:03:45,12,0,2021-01-20 23:57:16
Case9,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:04:00,12,0,2021-01-21 00:00:48
Case9,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:08:46,12,0,2021-01-21 00:04:00
Case9,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:09:45,12,0,2021-01-21 00:08:46
Case4,S,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 2,2021-01-21 00:14:01,12,0,2021-01-21 00:09:48
Case2,I,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 5,2021-01-21 00:28:24,12,0,2021-01-21 00:22:27
Case3,S,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-21 00:31:53,12,0,2021-01-21 00:27:04
Case10,G,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:38:36,12,0,2021-01-21 00:37:14
Case7,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:40:18,12,0,2021-01-21 00:40:05
Case10,F,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:44:58,12,0,2021-01-21 00:38:36
Case8,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:47:10,12,0,2021-01-21 00:40:11
Case2,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:49:46,12,0,2021-01-21 00:49:46
Case4,T,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-21 00:51:02,12,0,2021-01-21 00:50:21
Case3,T,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-21 00:52:33,12,0,2021-01-21 00:51:53
Case10,D,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 5,2021-01-21 00:52:36,12,0,2021-01-21 00:44:58
Case10,H,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 00:55:44,12,0,2021-01-21 00:52:36
Case10,C,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:00:30,12,0,2021-01-21 00:55:44
Case10,E,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:01:23,12,0,2021-01-21 01:00:30
Case2,P,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:11:24,12,0,2021-01-21 01:05:03
Case5,Q,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 2,2021-01-21 01:23:31,12,1,2021-01-20 23:12:50
Case3,I,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 5,2021-01-21 01:35:57,12,0,2021-01-21 01:30:02
Case5,R,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 2,2021-01-21 01:36:25,12,0,2021-01-21 01:30:10
Case8,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:42:56,12,0,2021-01-21 01:42:44
Case4,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:44:29,12,0,2021-01-21 01:38:39
Case5,S,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-21 01:44:36,12,0,2021-01-21 01:40:31
Case5,T,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-21 01:49:55,12,0,2021-01-21 01:49:18
Case3,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:54:50,12,0,2021-01-21 01:54:50
Case11,B,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 01:55:47,13,0,2021-01-21 01:49:32
Case4,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:04:40,12,0,2021-01-21 02:04:40
Case3,K,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:07:11,12,0,2021-01-21 02:00:51
Case9,I,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:13:12,12,0,2021-01-21 02:06:16
Case4,K,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:16:24,12,0,2021-01-21 02:10:03
Case3,M,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:20:49,12,0,2021-01-21 02:14:11
Case4,M,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:29:56,12,0,2021-01-21 02:22:56
Case6,Q,res_21e70de3-9496-467f-bf33-be5a9f7302cf,Role 2,2021-01-21 02:31:14,12,1,2021-01-21 00:24:55
Case8,P,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 5,2021-01-21 02:32:52,12,0,2021-01-21 02:26:19
Case2,Q,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-21 02:36:27,12,2,2021-01-21 01:16:59
Case6,R,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 2,2021-01-21 02:37:29,12,0,2021-01-21 02:31:14
Case6,S,res_7dd61b01-1904-4db3-a47d-4cbbbe173d61,Role 2,2021-01-21 02:41:55,12,0,2021-01-21 02:37:29
Case6,T,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-21 02:42:40,12,0,2021-01-21 02:41:55
Case2,R,res_e0f63702-7848-424c-9ea2-4a29553ae22e,Role 2,2021-01-21 02:42:43,12,1,2021-01-21 02:36:27
Case2,S,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 2,2021-01-21 02:52:24,12,0,2021-01-21 02:45:57
Case12,A,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 02:55:02,13,0,2021-01-21 02:48:47
Case2,T,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 2,2021-01-21 02:56:24,13,0,2021-01-21 02:55:09
Case6,I,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 5,2021-01-21 02:59:09,13,1,2021-01-21 02:53:16
Case10,I,res_366333a2-9937-4953-9269-0269ac4b4b70,Role 5,2021-01-21 02:59:13,13,0,2021-01-21 02:52:24
Case9,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 03:00:39,12,0,2021-01-21 03:00:25
Case6,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 03:10:46,12,0,2021-01-21 03:10:46
Case4,U,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 4,2021-01-21 03:18:01,12,1,2021-01-21 02:29:56
Case4,V,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 4,2021-01-21 03:25:18,12,0,2021-01-21 03:18:57
Case7,Q,res_be40b31e-7eca-42fe-a417-8619796aa443,Role 2,2021-01-21 03:27:47,12,2,2021-01-21 01:29:44
Case6,K,res_be40b31e-7eca-42fe-a417-8619796aa443,Role 5,2021-01-21 03:27:55,12,0,2021-01-21 03:21:35
Case3,U,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 4,2021-01-21 03:38:22,12,0,2021-01-21 02:21:00
Case9,K,res_be40b31e-7eca-42fe-a417-8619796aa443,Role 5,2021-01-21 03:39:43,12,0,2021-01-21 03:33:16
Case10,J,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 5,2021-01-21 03:44:16,12,0,2021-01-21 03:43:41
Case3,V,res_192aa946-08d3-4f49-a33c-cf217987b553,Role 4,2021-01-21 03:45:41,12,0,2021-01-21 03:39:23
