caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case7,W_Complete application,res_8f8371f9-625a-4ae3-bc7b-b455f7c9a770,Role 1,2016-10-24 09:15:22,1030,1,2016-10-24 09:13:10
Case7,W_Shortened completion,res_285c25ce-4e82-4e9e-9815-bceb9f6ab4c6,Role 1,2016-10-24 09:16:31,1030,0,2016-10-24 09:15:27
Case2,W_Handle leads,res_342a285d-3ff5-43f7-8b9b-d0e54cef9cb5,Role 1,2016-10-24 09:20:55,1031,0,2016-10-24 09:20:46
Case3,W_Complete application,res_27eaaa08-5394-4515-ad33-22f525d4939f,Role 1,2016-10-24 09:32:30,1032,1,2016-10-24 09:30:18
Case3,W_Shortened completion,res_2995bd2d-7666-4f0e-8f62-7458d79e39db,Role 1,2016-10-24 09:33:39,1032,0,2016-10-24 09:32:35
Case6,W_Complete application,res_d6e160f5-9ce3-4c13-99a3-d50d852f76bc,Role 1,2016-10-24 09:36:19,1033,1,2016-10-24 09:34:07
Case6,W_Shortened completion,res_1c31f8e0-244b-46e4-b8a4-fbf4ce274bed,Role 1,2016-10-24 09:37:28,1033,0,2016-10-24 09:36:24
Case1,W_Handle leads,res_147787b5-911e-4d66-aad4-3947c1acdd52,Role 1,2016-10-24 09:40:32,1034,0,2016-10-24 09:40:23
Case2,W_Complete application,res_aa4fce7e-471f-4c34-af79-aea7490a0e7d,Role 1,2016-10-24 09:44:38,1034,1,2016-10-24 09:42:12
Case4,W_Complete application,res_aa4fce7e-471f-4c34-af79-aea7490a0e7d,Role 1,2016-10-24 09:44:41,1035,2,2016-10-24 09:42:29
Case4,W_Shortened completion,res_94d22b50-110a-4f2a-9219-2e2810c52f0c,Role 1,2016-10-24 09:45:46,1035,0,2016-10-24 09:44:46
Case8,W_Handle leads,res_917c12db-d952-4a0b-9c75-30942df01819,Role 1,2016-10-24 09:56:53,1036,0,2016-10-24 09:56:44
Case1,W_Complete application,res_658a6ab3-9e5b-4d66-8a74-258bc89125ee,Role 1,2016-10-24 10:04:11,1036,1,2016-10-24 10:01:46
Case5,W_Handle leads,res_94d22b50-110a-4f2a-9219-2e2810c52f0c,Role 1,2016-10-24 10:08:17,1037,0,2016-10-24 10:08:08
Case17,W_Complete application,res_81544e65-79ee-46ff-984d-f922a56f2d06,Role 1,2016-10-24 10:16:22,1038,1,2016-10-24 10:14:10
Case17,W_Shortened completion,res_332a0406-3186-44b2-9dc4-77124a5195f2,Role 1,2016-10-24 10:17:30,1038,0,2016-10-24 10:16:27
Case8,W_Complete application,res_fffa8039-dd17-48ea-b4bb-d46202af21a9,Role 1,2016-10-24 10:20:31,1038,1,2016-10-24 10:18:06
Case11,W_Complete application,res_17a97a75-24b3-482f-a7d9-7b8236a4c220,Role 1,2016-10-24 10:23:28,1039,1,2016-10-24 10:21:16
Case18,W_Complete application,res_17a97a75-24b3-482f-a7d9-7b8236a4c220,Role 1,2016-10-24 10:23:47,1040,2,2016-10-24 10:21:35
Case18,W_Shortened completion,res_6f037f3f-1ded-4734-8ded-6f7193e0e7ac,Role 1,2016-10-24 10:24:51,1040,0,2016-10-24 10:23:52
Case5,W_Complete application,res_98002d80-8934-42c8-ba14-9f794f511e67,Role 1,2016-10-24 10:31:54,1040,1,2016-10-24 10:29:29
Case15,W_Complete application,res_9a97c5ce-5f5e-42fc-8947-e3a6c5e94b2d,Role 1,2016-10-24 10:49:45,1041,1,2016-10-24 10:47:33
Case14,W_Complete application,res_fffa8039-dd17-48ea-b4bb-d46202af21a9,Role 1,2016-10-24 10:49:52,1042,2,2016-10-24 10:47:40
Case16,W_Handle leads,res_c0f2b8d8-6d27-4a6e-ac7f-8665ee32cda0,Role 1,2016-10-24 10:50:31,1044,0,2016-10-24 10:50:22
Case15,W_Shortened completion,res_c0f2b8d8-6d27-4a6e-ac7f-8665ee32cda0,Role 1,2016-10-24 10:50:51,1043,0,2016-10-24 10:49:50
Case9,W_Complete application,res_c0f2b8d8-6d27-4a6e-ac7f-8665ee32cda0,Role 1,2016-10-24 10:51:45,1043,3,2016-10-24 10:49:33
Case9,W_Shortened completion,res_0174b5c5-992b-46d1-8924-cbcf533faeb8,Role 1,2016-10-24 10:52:46,1044,0,2016-10-24 10:51:50
Case13,W_Handle leads,res_332a0406-3186-44b2-9dc4-77124a5195f2,Role 1,2016-10-24 10:53:17,1045,0,2016-10-24 10:53:08
Case12,W_Complete application,res_f264c307-9997-455f-90e6-bcb3a4e28278,Role 1,2016-10-24 11:04:43,1046,1,2016-10-24 11:02:32
Case11,W_Call after offers,res_2995bd2d-7666-4f0e-8f62-7458d79e39db,Role 1,2016-10-24 11:04:55,1046,1,2016-10-24 11:04:12
Case10,W_Handle leads,res_20413a60-9129-4a17-aa68-582b26f402b3,Role 1,2016-10-24 11:05:22,1047,0,2016-10-24 11:05:13
Case12,W_Shortened completion,res_20413a60-9129-4a17-aa68-582b26f402b3,Role 1,2016-10-24 11:05:49,1046,0,2016-10-24 11:04:48
Case16,W_Complete application,res_bbdfd66a-8bb9-42dc-8b00-6f03cbcffb17,Role 1,2016-10-24 11:11:33,1047,1,2016-10-24 11:09:09
Case26,W_Complete application,res_302fe9c2-a6d6-4166-92ff-49bd730d6a63,Role 1,2016-10-24 11:12:38,1048,2,2016-10-24 11:10:26
Case22,W_Handle leads,res_302fe9c2-a6d6-4166-92ff-49bd730d6a63,Role 1,2016-10-24 11:12:43,1049,0,2016-10-24 11:12:34
Case19,W_Handle leads,res_d2f93236-a430-428a-9346-ebd99c5b4e23,Role 1,2016-10-24 11:15:51,1050,0,2016-10-24 11:15:42
Case13,W_Complete application,res_d2f93236-a430-428a-9346-ebd99c5b4e23,Role 1,2016-10-24 11:16:46,1049,1,2016-10-24 11:14:22
Case10,W_Complete application,res_4a19a164-3b84-4ef8-b0ab-c46537246848,Role 1,2016-10-24 11:27:34,1050,1,2016-10-24 11:25:10
Case14,W_Call after offers,res_20413a60-9129-4a17-aa68-582b26f402b3,Role 1,2016-10-24 11:28:52,1050,1,2016-10-24 11:28:11
