caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case5,W_Complete application,res_814b3410-274d-40e9-9a79-7bcf6bb2bb26,Role 1,2016-10-24 09:12:43,1030,1,2016-10-24 09:10:31
Case5,W_Shortened completion,res_c4f354db-9e90-41e6-aa1d-e24ec37bd67e,Role 1,2016-10-24 09:13:52,1030,0,2016-10-24 09:12:48
Case3,W_Handle leads,res_d3442fbc-bbd5-4075-b885-ba57f8d6a5e7,Role 1,2016-10-24 09:24:31,1031,0,2016-10-24 09:24:22
Case7,W_Complete application,res_b6d1df73-1d8a-4e94-91e1-0e4e93d0a560,Role 1,2016-10-24 09:26:44,1032,1,2016-10-24 09:24:32
Case7,W_Shortened completion,res_efd7381a-37a6-4c40-9bcc-99ef648e5fe3,Role 1,2016-10-24 09:27:53,1032,0,2016-10-24 09:26:49
Case8,W_Complete application,res_d644176d-ca29-4f0a-94d6-da8cfb05a5fb,Role 1,2016-10-24 09:35:24,1033,1,2016-10-24 09:33:12
Case2,W_Handle leads,res_e4945e72-d884-4839-acf5-e1f9c1b1747d,Role 1,2016-10-24 09:44:36,1034,0,2016-10-24 09:44:27
Case3,W_Complete application,res_266a560c-2f29-4647-813e-7c1fc331599d,Role 1,2016-10-24 09:48:14,1034,1,2016-10-24 09:45:48
Case4,W_Handle leads,res_45b7494b-295c-4f56-8a8d-0a1909e2b266,Role 1,2016-10-24 09:48:34,1035,0,2016-10-24 09:48:25
Case6,W_Handle leads,res_7b8777e9-9543-4e94-964d-92fe3e558278,Role 1,2016-10-24 10:03:40,1036,0,2016-10-24 10:03:31
Case1,W_Complete application,res_a50f0959-4bd8-415a-be3d-0f8dc5ca49a6,Role 1,2016-10-24 10:06:58,1037,1,2016-10-24 10:04:46
Case1,W_Shortened completion,res_56afb7de-3040-45e4-ba10-1393772c0cdc,Role 1,2016-10-24 10:08:06,1037,0,2016-10-24 10:07:03
Case2,W_Complete application,res_56afb7de-3040-45e4-ba10-1393772c0cdc,Role 1,2016-10-24 10:08:17,1037,2,2016-10-24 10:05:50
Case4,W_Complete application,res_f389ff5b-6cb8-487c-b367-59246b0257f6,Role 1,2016-10-24 10:12:12,1037,1,2016-10-24 10:09:47
Case16,W_Handle leads,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 10:15:19,1038,0,2016-10-24 10:15:10
Case20,W_Handle leads,res_7e2adb1c-fd47-4bf0-ba74-8138c69aa18a,Role 1,2016-10-24 10:15:31,1039,0,2016-10-24 10:15:22
Case8,W_Call after offers,res_2d16fd6f-e341-437d-8f4f-d6a4a7f32dd0,Role 1,2016-10-24 10:19:25,1039,1,2016-10-24 10:18:42
Case15,W_Handle leads,res_077c73b4-7dd2-4cc1-b138-1454b8de8cb7,Role 1,2016-10-24 10:20:05,1040,0,2016-10-24 10:19:56
Case12,W_Handle leads,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 10:20:17,1041,0,2016-10-24 10:20:08
Case6,W_Complete application,res_91d145a3-c085-46cf-a216-625a7f889bf2,Role 1,2016-10-24 10:27:18,1041,1,2016-10-24 10:24:53
Case11,W_Complete application,res_c5db4983-8d97-4003-8da3-ba38b67e2592,Role 1,2016-10-24 10:31:24,1042,1,2016-10-24 10:29:12
Case11,W_Shortened completion,res_6cb2c372-e1b8-4885-89f7-8aaf59ed63bb,Role 1,2016-10-24 10:32:31,1042,0,2016-10-24 10:31:29
Case16,W_Complete application,res_f4b930a6-7dd7-4858-be4f-4941a7db9a09,Role 1,2016-10-24 10:38:55,1042,1,2016-10-24 10:36:30
Case20,W_Complete application,res_f4b930a6-7dd7-4858-be4f-4941a7db9a09,Role 1,2016-10-24 10:39:08,1042,2,2016-10-24 10:36:41
Case17,W_Complete application,res_bd625a18-f466-46a1-902b-74d278120f24,Role 1,2016-10-24 10:42:31,1043,1,2016-10-24 10:40:19
Case10,W_Handle leads,res_bd625a18-f466-46a1-902b-74d278120f24,Role 1,2016-10-24 10:42:36,1044,0,2016-10-24 10:42:26
Case15,W_Complete application,res_bd625a18-f466-46a1-902b-74d278120f24,Role 1,2016-10-24 10:43:41,1043,2,2016-10-24 10:41:14
Case12,W_Complete application,res_bd625a18-f466-46a1-902b-74d278120f24,Role 1,2016-10-24 10:43:53,1043,3,2016-10-24 10:41:25
Case9,W_Complete application,res_a4ce39ba-06b9-4be8-bcf6-e395a4ee3034,Role 1,2016-10-24 10:52:26,1045,1,2016-10-24 10:50:14
Case9,W_Shortened completion,res_7319722e-a60f-41ef-9cf1-127d03fb7216,Role 1,2016-10-24 10:53:33,1045,0,2016-10-24 10:52:31
Case18,W_Complete application,res_742c605d-2018-48c6-9dbf-1c5481abee8d,Role 1,2016-10-24 10:59:24,1046,1,2016-10-24 10:57:13
Case13,W_Complete application,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 11:03:29,1047,2,2016-10-24 11:01:17
Case10,W_Complete application,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 11:03:38,1046,1,2016-10-24 11:01:14
Case19,W_Complete application,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 11:04:43,1048,3,2016-10-24 11:02:31
Case19,W_Shortened completion,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 11:05:43,1048,0,2016-10-24 11:04:48
Case14,W_Handle leads,res_d614b0a1-7607-4d5d-954d-d84f2bd64901,Role 1,2016-10-24 11:06:40,1049,0,2016-10-24 11:06:31
Case17,W_Call after offers,res_e7fe4dd3-cf6e-4802-9cb3-33abb774e7d0,Role 1,2016-10-24 11:19:12,1049,1,2016-10-24 11:18:30
Case22,W_Handle leads,res_8134c686-237c-47dd-b056-728c5e093a56,Role 1,2016-10-24 11:19:39,1050,0,2016-10-24 11:19:30
Case21,W_Complete application,res_814b3410-274d-40e9-9a79-7bcf6bb2bb26,Role 1,2016-10-24 11:23:52,1051,1,2016-10-24 11:21:41
Case21,W_Shortened completion,res_56afb7de-3040-45e4-ba10-1393772c0cdc,Role 1,2016-10-24 11:24:58,1051,0,2016-10-24 11:23:57
Case14,W_Complete application,res_8134c686-237c-47dd-b056-728c5e093a56,Role 1,2016-10-24 11:30:06,1051,1,2016-10-24 11:27:42
Case32,W_Handle leads,res_1f06676d-728c-4f5c-9c70-d192bc0cc080,Role 1,2016-10-24 11:31:16,1052,0,2016-10-24 11:31:07
Case13,W_Call after offers,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 11:42:21,1052,1,2016-10-24 11:41:40
Case22,W_Complete application,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 11:43:03,1052,1,2016-10-24 11:40:40
Case18,W_Call after offers,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 11:43:05,1054,2,2016-10-24 11:42:19
Case27,W_Complete application,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 11:43:59,1053,2,2016-10-24 11:41:47
Case23,W_Complete application,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 11:44:18,1054,3,2016-10-24 11:42:06
Case23,W_Shortened completion,res_d3442fbc-bbd5-4075-b885-ba57f8d6a5e7,Role 1,2016-10-24 11:45:17,1054,0,2016-10-24 11:44:23
Case31,W_Handle leads,res_0fa4c87b-2570-4832-94d5-563c64cb4dc0,Role 1,2016-10-24 11:48:56,1055,0,2016-10-24 11:48:47
Case32,W_Complete application,res_3346c106-0b86-4de6-8771-23ccfef7afbe,Role 1,2016-10-24 11:54:38,1055,1,2016-10-24 11:52:15
Case24,W_Complete application,res_06feca30-e760-45a0-9eab-51bf09f7be6b,Role 1,2016-10-24 11:56:30,1056,2,2016-10-24 11:54:18
Case30,W_Complete application,res_06feca30-e760-45a0-9eab-51bf09f7be6b,Role 1,2016-10-24 11:58:42,1057,2,2016-10-24 11:56:30
Case30,W_Shortened completion,res_cb8dcf62-8ffb-4a60-93e9-6c6c7173e9c7,Role 1,2016-10-24 11:59:44,1057,0,2016-10-24 11:58:47
Case29,W_Handle leads,res_febb998c-2805-4e3d-9c3f-df063b76eab1,Role 1,2016-10-24 12:04:51,1060,0,2016-10-24 12:04:42
Case25,W_Complete application,res_febb998c-2805-4e3d-9c3f-df063b76eab1,Role 1,2016-10-24 12:05:31,1058,1,2016-10-24 12:03:20
Case28,W_Complete application,res_febb998c-2805-4e3d-9c3f-df063b76eab1,Role 1,2016-10-24 12:05:34,1059,2,2016-10-24 12:03:22
Case26,W_Complete application,res_f4b930a6-7dd7-4858-be4f-4941a7db9a09,Role 1,2016-10-24 12:10:56,1061,1,2016-10-24 12:08:45
Case31,W_Complete application,res_f4b930a6-7dd7-4858-be4f-4941a7db9a09,Role 1,2016-10-24 12:12:18,1061,2,2016-10-24 12:09:53
Case37,W_Handle leads,res_d3442fbc-bbd5-4075-b885-ba57f8d6a5e7,Role 1,2016-10-24 12:14:10,1062,0,2016-10-24 12:14:01
Case27,W_Call after offers,res_078ffbb0-c405-457d-8848-c15304653e32,Role 1,2016-10-24 12:25:00,1062,1,2016-10-24 12:24:20
Case29,W_Complete application,res_078ffbb0-c405-457d-8848-c15304653e32,Role 1,2016-10-24 12:25:40,1062,1,2016-10-24 12:23:18
Case39,W_Complete application,res_ba3f7fc4-75a6-4f68-9254-3fde31222ca9,Role 1,2016-10-24 12:28:07,1063,1,2016-10-24 12:25:56
Case40,W_Complete application,res_640bca3b-efa0-4696-a7e0-b3fdcafcbf02,Role 1,2016-10-24 12:35:07,1064,1,2016-10-24 12:32:56
Case40,W_Shortened completion,res_a1d4c60c-d2da-460d-8aa5-60258e563ac1,Role 1,2016-10-24 12:36:11,1064,0,2016-10-24 12:35:12
Case24,W_Call after offers,res_91d145a3-c085-46cf-a216-625a7f889bf2,Role 1,2016-10-24 12:37:26,1064,1,2016-10-24 12:36:46
Case37,W_Complete application,res_91d145a3-c085-46cf-a216-625a7f889bf2,Role 1,2016-10-24 12:37:26,1064,2,2016-10-24 12:35:01
Case25,W_Call after offers,res_91d145a3-c085-46cf-a216-625a7f889bf2,Role 1,2016-10-24 12:46:24,1065,1,2016-10-24 12:45:42
Case33,W_Complete application,res_91d145a3-c085-46cf-a216-625a7f889bf2,Role 1,2016-10-24 12:47:29,1065,1,2016-10-24 12:45:18
Case28,W_Call after offers,res_266a560c-2f29-4647-813e-7c1fc331599d,Role 1,2016-10-24 12:48:45,1065,1,2016-10-24 12:48:05
Case38,W_Handle leads,res_e7fe4dd3-cf6e-4802-9cb3-33abb774e7d0,Role 1,2016-10-24 12:49:14,1066,0,2016-10-24 12:49:05
Case36,W_Handle leads,res_7b8777e9-9543-4e94-964d-92fe3e558278,Role 1,2016-10-24 12:51:01,1067,0,2016-10-24 12:50:52
Case26,W_Call after offers,res_f389ff5b-6cb8-487c-b367-59246b0257f6,Role 1,2016-10-24 12:51:47,1067,1,2016-10-24 12:51:05
Case34,W_Complete application,res_ede71c21-ae48-4f49-ab3e-2a55f1879643,Role 1,2016-10-24 12:54:27,1068,1,2016-10-24 12:52:16
Case43,W_Handle leads,res_06feca30-e760-45a0-9eab-51bf09f7be6b,Role 1,2016-10-24 13:01:41,1069,0,2016-10-24 13:01:32
Case42,W_Complete application,res_5cc78590-2d27-4c9b-a9ab-ada7ceec99e0,Role 1,2016-10-24 13:05:50,1070,1,2016-10-24 13:03:39
Case35,W_Handle leads,res_ba0d4072-bddc-411d-9b1f-b1155112ec21,Role 1,2016-10-24 13:06:05,1071,0,2016-10-24 13:05:56
Case41,W_Handle leads,res_6cb2c372-e1b8-4885-89f7-8aaf59ed63bb,Role 1,2016-10-24 13:06:14,1072,0,2016-10-24 13:06:05
Case39,W_Call after offers,res_c4f354db-9e90-41e6-aa1d-e24ec37bd67e,Role 1,2016-10-24 13:11:15,1074,1,2016-10-24 13:10:33
Case38,W_Complete application,res_b0872ba7-53c5-49ea-8bbc-092eb71c4fb3,Role 1,2016-10-24 13:12:23,1072,1,2016-10-24 13:10:02
Case48,W_Complete application,res_b0872ba7-53c5-49ea-8bbc-092eb71c4fb3,Role 1,2016-10-24 13:12:26,1073,2,2016-10-24 13:10:15
Case49,W_Complete application,res_640bca3b-efa0-4696-a7e0-b3fdcafcbf02,Role 1,2016-10-24 13:12:39,1074,3,2016-10-24 13:10:27
Case48,W_Shortened completion,res_9cef0607-391e-40f7-b681-52bcc86002e6,Role 1,2016-10-24 13:13:25,1074,0,2016-10-24 13:12:31
Case49,W_Shortened completion,res_9cef0607-391e-40f7-b681-52bcc86002e6,Role 1,2016-10-24 13:13:39,1074,1,2016-10-24 13:12:44
Case36,W_Complete application,res_9cef0607-391e-40f7-b681-52bcc86002e6,Role 1,2016-10-24 13:14:15,1074,4,2016-10-24 13:11:48
Case46,W_Complete application,res_b0872ba7-53c5-49ea-8bbc-092eb71c4fb3,Role 1,2016-10-24 13:17:59,1075,1,2016-10-24 13:15:49
Case46,W_Shortened completion,res_aa088fa6-b786-4dd9-be7b-974daaa29d26,Role 1,2016-10-24 13:19:02,1075,0,2016-10-24 13:18:04
Case56,W_Complete application,res_aa088fa6-b786-4dd9-be7b-974daaa29d26,Role 1,2016-10-24 13:20:48,1076,1,2016-10-24 13:18:38
Case56,W_Shortened completion,res_f8e57d7c-83de-45b2-81c5-e359911401e6,Role 1,2016-10-24 13:21:51,1076,0,2016-10-24 13:20:53
Case43,W_Complete application,res_b74c2ec6-1b91-4284-b6a8-592bd9c7d07f,Role 1,2016-10-24 13:24:48,1076,1,2016-10-24 13:22:27
Case51,W_Complete application,res_b74c2ec6-1b91-4284-b6a8-592bd9c7d07f,Role 1,2016-10-24 13:26:34,1077,2,2016-10-24 13:24:23
Case53,W_Handle leads,res_e1dec708-2048-4f2f-ba20-71bf45c42790,Role 1,2016-10-24 13:27:22,1078,0,2016-10-24 13:27:13
Case51,W_Shortened completion,res_e1dec708-2048-4f2f-ba20-71bf45c42790,Role 1,2016-10-24 13:27:33,1077,0,2016-10-24 13:26:39
Case35,W_Complete application,res_81e169c1-d15d-4251-b2fa-d1ef0ebca4a2,Role 1,2016-10-24 13:29:09,1077,1,2016-10-24 13:26:48
Case45,W_Handle leads,res_81e169c1-d15d-4251-b2fa-d1ef0ebca4a2,Role 1,2016-10-24 13:29:09,1079,0,2016-10-24 13:29:00
Case41,W_Complete application,res_925bb56c-08ef-4cc1-b297-fb6497cfb277,Role 1,2016-10-24 13:29:21,1077,2,2016-10-24 13:26:57
Case33,W_Call after offers,res_b74c2ec6-1b91-4284-b6a8-592bd9c7d07f,Role 1,2016-10-24 13:30:34,1080,1,2016-10-24 13:29:52
Case54,W_Complete application,res_b74c2ec6-1b91-4284-b6a8-592bd9c7d07f,Role 1,2016-10-24 13:31:21,1080,2,2016-10-24 13:29:10
Case47,W_Complete application,res_3b37fcb6-e654-49b8-9e46-bac5e976ba6f,Role 1,2016-10-24 13:33:39,1081,1,2016-10-24 13:31:29
Case47,W_Shortened completion,res_7b8777e9-9543-4e94-964d-92fe3e558278,Role 1,2016-10-24 13:34:41,1081,0,2016-10-24 13:33:44
Case34,W_Call after offers,res_eae630ce-d9a0-44df-8a1e-f2fd01f59d57,Role 1,2016-10-24 13:37:27,1081,1,2016-10-24 13:36:45
Case55,W_Complete application,res_640bca3b-efa0-4696-a7e0-b3fdcafcbf02,Role 1,2016-10-24 13:42:32,1082,1,2016-10-24 13:40:22
Case55,W_Shortened completion,res_d18d125b-3ac3-4421-b957-43f3152b8887,Role 1,2016-10-24 13:43:34,1082,0,2016-10-24 13:42:37
Case53,W_Complete application,res_bd625a18-f466-46a1-902b-74d278120f24,Role 1,2016-10-24 13:46:48,1082,1,2016-10-24 13:44:28
Case44,W_Handle leads,res_aa088fa6-b786-4dd9-be7b-974daaa29d26,Role 1,2016-10-24 13:47:37,1083,0,2016-10-24 13:47:29
Case42,W_Call after offers,res_44cc8fb4-980a-4895-9cd5-c062697cf209,Role 1,2016-10-24 13:48:46,1083,1,2016-10-24 13:48:04
Case45,W_Complete application,res_44cc8fb4-980a-4895-9cd5-c062697cf209,Role 1,2016-10-24 13:50:53,1083,1,2016-10-24 13:48:33
Case52,W_Handle leads,res_e36a8214-8b6e-4868-b776-bc2ba24bfd95,Role 1,2016-10-24 14:01:43,1084,0,2016-10-24 14:01:35
Case50,W_Complete application,res_eae630ce-d9a0-44df-8a1e-f2fd01f59d57,Role 1,2016-10-24 14:06:15,1085,1,2016-10-24 14:04:05
Case59,W_Handle leads,res_d644176d-ca29-4f0a-94d6-da8cfb05a5fb,Role 1,2016-10-24 14:08:57,1086,0,2016-10-24 14:08:48
Case44,W_Complete application,res_d644176d-ca29-4f0a-94d6-da8cfb05a5fb,Role 1,2016-10-24 14:10:31,1085,1,2016-10-24 14:08:11
Case54,W_Call after offers,res_d644176d-ca29-4f0a-94d6-da8cfb05a5fb,Role 1,2016-10-24 14:13:58,1086,1,2016-10-24 14:13:18
Case64,W_Complete application,res_1f06676d-728c-4f5c-9c70-d192bc0cc080,Role 1,2016-10-24 14:22:29,1087,1,2016-10-24 14:20:19
Case64,W_Shortened completion,res_a50f0959-4bd8-415a-be3d-0f8dc5ca49a6,Role 1,2016-10-24 14:23:30,1087,0,2016-10-24 14:22:34
Case67,W_Handle leads,res_83abc325-d08e-4c02-9222-4e6f54453c8d,Role 1,2016-10-24 14:24:06,1088,0,2016-10-24 14:23:57
Case52,W_Complete application,res_83abc325-d08e-4c02-9222-4e6f54453c8d,Role 1,2016-10-24 14:24:40,1087,2,2016-10-24 14:22:17
Case59,W_Complete application,res_cc7df25c-1134-4e27-a055-351693244203,Role 1,2016-10-24 14:30:36,1088,1,2016-10-24 14:28:16
Case61,W_Complete application,res_efdcc111-6bae-4a4f-be12-9c1f77ca0b6e,Role 1,2016-10-24 14:32:59,1089,1,2016-10-24 14:30:49
Case66,W_Complete application,res_5ff7985c-2184-44e5-b3fb-abf2294f7b96,Role 1,2016-10-24 14:36:46,1090,1,2016-10-24 14:34:36
Case66,W_Shortened completion,res_6959f379-1c82-4221-87dd-cbc7db754b47,Role 1,2016-10-24 14:37:47,1090,0,2016-10-24 14:36:51
Case58,W_Handle leads,res_cb8dcf62-8ffb-4a60-93e9-6c6c7173e9c7,Role 1,2016-10-24 14:38:39,1091,0,2016-10-24 14:38:31
Case67,W_Complete application,res_06feca30-e760-45a0-9eab-51bf09f7be6b,Role 1,2016-10-24 14:45:42,1091,1,2016-10-24 14:43:23
Case50,W_Call after offers,res_f4b930a6-7dd7-4858-be4f-4941a7db9a09,Role 1,2016-10-24 14:48:45,1092,1,2016-10-24 14:48:04
Case63,W_Complete application,res_f4b930a6-7dd7-4858-be4f-4941a7db9a09,Role 1,2016-10-24 14:49:40,1092,1,2016-10-24 14:47:30
Case63,W_Shortened completion,res_c1f5595e-8a3f-4d8a-9c58-0ef62be4e5f0,Role 1,2016-10-24 14:50:41,1092,0,2016-10-24 14:49:45
Case65,W_Complete application,res_ce5a59d3-7e68-4903-ad53-9129dcfee8b4,Role 1,2016-10-24 14:54:39,1093,1,2016-10-24 14:52:29
Case62,W_Complete application,res_7e2adb1c-fd47-4bf0-ba74-8138c69aa18a,Role 1,2016-10-24 14:55:11,1094,2,2016-10-24 14:53:00
Case65,W_Shortened completion,res_7e2adb1c-fd47-4bf0-ba74-8138c69aa18a,Role 1,2016-10-24 14:55:39,1094,0,2016-10-24 14:54:44
Case57,W_Handle leads,res_358d7b89-4af5-4994-b643-2aedc1702e11,Role 1,2016-10-24 14:58:37,1095,0,2016-10-24 14:58:29
Case58,W_Complete application,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 15:01:26,1095,1,2016-10-24 14:59:07
Case60,W_Handle leads,res_2333e2c0-b161-4202-a4d3-85907d3374c7,Role 1,2016-10-24 15:06:23,1096,0,2016-10-24 15:06:15
Case72,W_Handle leads,res_1c279911-95f1-4b64-9e3f-5b9c4578b99c,Role 1,2016-10-24 15:10:14,1098,0,2016-10-24 15:10:06
Case69,W_Complete application,res_1c279911-95f1-4b64-9e3f-5b9c4578b99c,Role 1,2016-10-24 15:11:23,1097,1,2016-10-24 15:09:13
Case69,W_Shortened completion,res_6959f379-1c82-4221-87dd-cbc7db754b47,Role 1,2016-10-24 15:12:23,1098,0,2016-10-24 15:11:28
Case61,W_Call after offers,res_ce5a59d3-7e68-4903-ad53-9129dcfee8b4,Role 1,2016-10-24 15:15:22,1098,1,2016-10-24 15:14:41
Case74,W_Handle leads,res_c3750472-96cc-44d9-8e8d-6a653012198b,Role 1,2016-10-24 15:21:11,1099,0,2016-10-24 15:21:03
Case57,W_Complete application,res_c3750472-96cc-44d9-8e8d-6a653012198b,Role 1,2016-10-24 15:21:21,1098,1,2016-10-24 15:19:02
Case75,W_Handle leads,res_7486ce4a-35a1-4ed6-af41-9849e5fa73f6,Role 1,2016-10-24 15:27:08,1102,0,2016-10-24 15:26:59
Case70,W_Complete application,res_7486ce4a-35a1-4ed6-af41-9849e5fa73f6,Role 1,2016-10-24 15:27:24,1100,1,2016-10-24 15:25:15
Case70,W_Shortened completion,res_f3b8de33-8c3a-4a27-9f51-b5f0d51d49fc,Role 1,2016-10-24 15:28:23,1102,0,2016-10-24 15:27:29
Case73,W_Complete application,res_f3b8de33-8c3a-4a27-9f51-b5f0d51d49fc,Role 1,2016-10-24 15:28:37,1101,2,2016-10-24 15:26:27
Case60,W_Complete application,res_f3b8de33-8c3a-4a27-9f51-b5f0d51d49fc,Role 1,2016-10-24 15:29:10,1101,3,2016-10-24 15:26:47
Case72,W_Complete application,res_a20b68d4-313f-48a5-855f-7532e69d2443,Role 1,2016-10-24 15:31:42,1102,1,2016-10-24 15:29:24
Case62,W_Call after offers,res_8a95ad57-2db0-4dd3-b5f1-e216fee2096c,Role 1,2016-10-24 15:35:07,1102,1,2016-10-24 15:34:28
Case71,W_Handle leads,res_c10bf000-a464-4d1a-9383-f28644e20f6d,Role 1,2016-10-24 15:42:23,1103,0,2016-10-24 15:42:15
Case74,W_Complete application,res_c10bf000-a464-4d1a-9383-f28644e20f6d,Role 1,2016-10-24 15:42:38,1102,1,2016-10-24 15:40:20
Case76,W_Complete application,res_d614b0a1-7607-4d5d-954d-d84f2bd64901,Role 1,2016-10-24 15:44:55,1104,1,2016-10-24 15:42:46
Case76,W_Shortened completion,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 15:45:54,1104,0,2016-10-24 15:45:00
Case75,W_Complete application,res_d3598bb0-324f-4ed9-a034-b19773be3d1e,Role 1,2016-10-24 15:46:20,1104,2,2016-10-24 15:43:59
Case68,W_Complete application,res_b81c3d87-f384-4fcc-a3b1-5751b53d1c40,Role 1,2016-10-24 15:54:32,1105,1,2016-10-24 15:52:23
Case71,W_Complete application,res_53db5f84-27e3-4dd4-9282-dc2014dd1eb1,Role 1,2016-10-24 16:03:46,1105,1,2016-10-24 16:01:29
Case73,W_Call after offers,res_d3442fbc-bbd5-4075-b885-ba57f8d6a5e7,Role 1,2016-10-24 16:08:20,1105,1,2016-10-24 16:07:41
Case81,W_Handle leads,res_ba0d4072-bddc-411d-9b1f-b1155112ec21,Role 1,2016-10-24 16:26:59,1106,0,2016-10-24 16:26:51
Case82,W_Handle leads,res_16cc9255-3a9d-4b1c-a643-91f84b735c1a,Role 1,2016-10-24 16:31:33,1107,0,2016-10-24 16:31:25
Case79,W_Handle leads,res_bd625a18-f466-46a1-902b-74d278120f24,Role 1,2016-10-24 16:32:43,1108,0,2016-10-24 16:32:35
Case68,W_Call after offers,res_5cc78590-2d27-4c9b-a9ab-ada7ceec99e0,Role 1,2016-10-24 16:36:28,1108,1,2016-10-24 16:35:47
