caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case6,W_Handle leads,res_fd28873f-4b34-49ec-8e11-aa81c9fe8ea9,Role 1,2016-10-24 09:11:31,1030,0,2016-10-24 09:11:22
Case2,W_Handle leads,res_fd28873f-4b34-49ec-8e11-aa81c9fe8ea9,Role 1,2016-10-24 09:11:36,1031,1,2016-10-24 09:11:26
Case5,W_Handle leads,res_8e88f0ae-e4a1-4da1-996d-d4ea66b864d8,Role 1,2016-10-24 09:12:32,1032,0,2016-10-24 09:12:23
Case4,W_Handle leads,res_00ab893b-9975-42d2-b1c7-573077d54bff,Role 1,2016-10-24 09:22:57,1033,0,2016-10-24 09:22:48
Case8,W_Complete application,res_7f32205c-0aa4-4c98-b847-8b2240027bf1,Role 1,2016-10-24 09:33:44,1034,2,2016-10-24 09:31:32
Case6,W_Complete application,res_18497a01-b4c7-4a92-bb62-5dcfcff3c755,Role 1,2016-10-24 09:33:57,1033,1,2016-10-24 09:31:31
Case2,W_Complete application,res_18497a01-b4c7-4a92-bb62-5dcfcff3c755,Role 1,2016-10-24 09:35:20,1034,3,2016-10-24 09:32:53
Case5,W_Complete application,res_18497a01-b4c7-4a92-bb62-5dcfcff3c755,Role 1,2016-10-24 09:36:17,1034,3,2016-10-24 09:33:48
Case1,W_Complete application,res_52f443d5-7105-41de-b8e4-26b5201ecb2e,Role 1,2016-10-24 09:40:15,1035,1,2016-10-24 09:38:03
Case4,W_Complete application,res_0bf71dc3-c7e4-46df-9d75-6a6617bce122,Role 1,2016-10-24 09:46:38,1035,1,2016-10-24 09:44:12
Case3,W_Handle leads,res_375b9a37-f261-4a68-ba57-08f077d06652,Role 1,2016-10-24 09:49:41,1037,0,2016-10-24 09:49:32
Case7,W_Complete application,res_375b9a37-f261-4a68-ba57-08f077d06652,Role 1,2016-10-24 09:51:27,1036,1,2016-10-24 09:49:15
Case3,W_Complete application,res_5cc2cc87-b399-4288-b16e-f02aff3d6c70,Role 1,2016-10-24 10:12:02,1037,1,2016-10-24 10:09:37
Case8,W_Call after offers,res_983c6ace-6dcc-46ff-baea-ec1f32da7e37,Role 1,2016-10-24 10:12:57,1038,1,2016-10-24 10:12:16
Case19,W_Complete application,res_983c6ace-6dcc-46ff-baea-ec1f32da7e37,Role 1,2016-10-24 10:14:25,1038,1,2016-10-24 10:12:13
Case13,W_Complete application,res_01eeccc9-b13a-4d1d-a83e-aef703a27c33,Role 1,2016-10-24 10:17:18,1039,1,2016-10-24 10:15:06
Case13,W_Shortened completion,res_edc3f31f-ee89-42bd-be96-54f3a513a1d2,Role 1,2016-10-24 10:18:26,1039,0,2016-10-24 10:17:23
Case1,W_Call after offers,res_c3237a09-4da2-4231-a277-c1384e324406,Role 1,2016-10-24 10:24:12,1039,1,2016-10-24 10:23:29
Case7,W_Call after offers,res_aa94ce76-7ef9-47b5-b676-3fbd7d30987a,Role 1,2016-10-24 10:35:21,1039,1,2016-10-24 10:34:38
Case11,W_Handle leads,res_0bf71dc3-c7e4-46df-9d75-6a6617bce122,Role 1,2016-10-24 10:42:45,1040,0,2016-10-24 10:42:36
Case18,W_Complete application,res_f38d965e-02ec-4b03-8893-ad8d0abe02df,Role 1,2016-10-24 10:46:44,1041,1,2016-10-24 10:44:32
Case18,W_Shortened completion,res_6d39f197-29d7-4b06-9cab-3f482bc8456b,Role 1,2016-10-24 10:47:51,1041,0,2016-10-24 10:46:49
Case15,W_Handle leads,res_ab1aa029-9dc8-44db-9c23-b17a88c8bb54,Role 1,2016-10-24 10:49:09,1042,0,2016-10-24 10:49:00
Case21,W_Handle leads,res_e1ecf0f7-b55e-4675-abc1-e6e5d93d57ad,Role 1,2016-10-24 10:54:47,1044,0,2016-10-24 10:54:38
Case17,W_Complete application,res_ffddd3dd-29aa-495d-b062-5b9dca25cd53,Role 1,2016-10-24 10:55:11,1043,1,2016-10-24 10:53:00
Case14,W_Complete application,res_6d39f197-29d7-4b06-9cab-3f482bc8456b,Role 1,2016-10-24 10:57:05,1045,2,2016-10-24 10:54:53
