caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case2,W_Handle leads,res_ab55f318-8fd0-4e14-9560-103425bd1ef8,Role 1,2016-10-24 09:11:58,1030,0,2016-10-24 09:11:49
Case11,W_Handle leads,res_a48679f3-3311-4aa2-879e-f75511c54087,Role 1,2016-10-24 09:12:49,1031,0,2016-10-24 09:12:40
Case3,W_Handle leads,res_c0b2fafd-0c0d-48e5-90e1-184c489f4fec,Role 1,2016-10-24 09:24:52,1033,0,2016-10-24 09:24:43
Case7,W_Complete application,res_c0b2fafd-0c0d-48e5-90e1-184c489f4fec,Role 1,2016-10-24 09:25:51,1032,1,2016-10-24 09:23:39
Case2,W_Complete application,res_25bcb7cb-9d4e-4bbb-bcac-6baa6742540c,Role 1,2016-10-24 09:35:42,1033,1,2016-10-24 09:33:16
Case11,W_Complete application,res_25bcb7cb-9d4e-4bbb-bcac-6baa6742540c,Role 1,2016-10-24 09:36:34,1033,2,2016-10-24 09:34:06
Case8,W_Handle leads,res_57e10dc5-c2be-45a4-8d81-39b392cc36f4,Role 1,2016-10-24 09:37:28,1034,0,2016-10-24 09:37:19
Case10,W_Handle leads,res_584a0182-fc3a-4622-a088-ee66a9261830,Role 1,2016-10-24 09:38:53,1035,0,2016-10-24 09:38:44
Case3,W_Complete application,res_fea9e868-ce28-40f1-9fcb-2e59f80388a2,Role 1,2016-10-24 09:47:17,1035,1,2016-10-24 09:44:51
Case9,W_Handle leads,res_ab55f318-8fd0-4e14-9560-103425bd1ef8,Role 1,2016-10-24 09:47:43,1037,0,2016-10-24 09:47:34
Case1,W_Complete application,res_8ec66791-050b-4bc1-a94e-c63ec7a6d7f2,Role 1,2016-10-24 09:49:20,1036,2,2016-10-24 09:47:08
Case4,W_Handle leads,res_78c0f23c-99ad-466c-9900-b09d943f4007,Role 1,2016-10-24 09:49:42,1039,0,2016-10-24 09:49:33
Case12,W_Complete application,res_78c0f23c-99ad-466c-9900-b09d943f4007,Role 1,2016-10-24 09:50:12,1038,2,2016-10-24 09:48:00
Case12,W_Shortened completion,res_653b0e36-16c0-4bc1-8928-beeb3342da9f,Role 1,2016-10-24 09:51:17,1039,0,2016-10-24 09:50:17
Case5,W_Handle leads,res_9d513a1e-bbd5-458c-ab82-c0c7e8b9448a,Role 1,2016-10-24 09:56:39,1040,0,2016-10-24 09:56:30
Case8,W_Complete application,res_115bbae2-2097-473c-a1c5-7d23014e93f3,Role 1,2016-10-24 10:01:07,1040,1,2016-10-24 09:58:42
Case10,W_Complete application,res_115bbae2-2097-473c-a1c5-7d23014e93f3,Role 1,2016-10-24 10:02:33,1040,2,2016-10-24 10:00:06
Case6,W_Handle leads,res_e4f8053e-1746-4c0e-aa6c-d751383d8839,Role 1,2016-10-24 10:02:42,1041,0,2016-10-24 10:02:33
Case7,W_Call after offers,res_84bcde6f-78e9-4de8-96a2-6b8b689b8498,Role 1,2016-10-24 10:09:52,1041,1,2016-10-24 10:09:09
Case9,W_Complete application,res_84bcde6f-78e9-4de8-96a2-6b8b689b8498,Role 1,2016-10-24 10:10:04,1041,1,2016-10-24 10:07:39
Case4,W_Complete application,res_84bcde6f-78e9-4de8-96a2-6b8b689b8498,Role 1,2016-10-24 10:12:03,1041,2,2016-10-24 10:09:36
Case13,W_Handle leads,res_e3de018b-49cb-4d73-8f23-985c516ba2a7,Role 1,2016-10-24 10:17:44,1043,0,2016-10-24 10:17:35
Case14,W_Complete application,res_dc10118b-9dc4-40c6-9778-165e70b71923,Role 1,2016-10-24 10:18:37,1042,1,2016-10-24 10:16:25
Case5,W_Complete application,res_dc10118b-9dc4-40c6-9778-165e70b71923,Role 1,2016-10-24 10:20:15,1043,2,2016-10-24 10:17:48
Case6,W_Complete application,res_9e9fff61-4a5f-42fc-9a15-2ff839a88c84,Role 1,2016-10-24 10:26:15,1043,1,2016-10-24 10:23:50
Case1,W_Call after offers,res_c0128594-ed78-4cf0-9aa0-65930d1f71fa,Role 1,2016-10-24 10:30:48,1043,1,2016-10-24 10:30:07
Case16,W_Handle leads,res_60a68a4f-899a-47cb-bf09-6b982c6ad603,Role 1,2016-10-24 10:39:23,1044,0,2016-10-24 10:39:14
Case13,W_Complete application,res_60a68a4f-899a-47cb-bf09-6b982c6ad603,Role 1,2016-10-24 10:40:00,1043,1,2016-10-24 10:37:35
Case19,W_Handle leads,res_4871aba2-1bc7-4644-b8c7-1794a3473cc1,Role 1,2016-10-24 10:40:57,1045,0,2016-10-24 10:40:48
Case21,W_Handle leads,res_365c055e-d103-47f5-a541-3baa979d3311,Role 1,2016-10-24 10:45:28,1046,0,2016-10-24 10:45:19
Case17,W_Handle leads,res_c1229d7a-c76d-4375-8549-5ea3ab4fda0b,Role 1,2016-10-24 10:48:40,1047,0,2016-10-24 10:48:31
Case18,W_Complete application,res_0db4409c-0422-4b7f-b714-e5df43834c24,Role 1,2016-10-24 10:59:38,1048,1,2016-10-24 10:57:27
Case14,W_Call after offers,res_105c3d8d-5dd9-4542-b673-f3cf12a34f1a,Role 1,2016-10-24 10:59:59,1048,1,2016-10-24 10:59:16
Case22,W_Complete application,res_105c3d8d-5dd9-4542-b673-f3cf12a34f1a,Role 1,2016-10-24 11:01:31,1049,3,2016-10-24 10:59:19
Case16,W_Complete application,res_105c3d8d-5dd9-4542-b673-f3cf12a34f1a,Role 1,2016-10-24 11:01:40,1048,2,2016-10-24 10:59:14
Case20,W_Complete application,res_24e54010-4d7b-4e63-a970-8d1ed1f364d3,Role 1,2016-10-24 11:02:07,1050,3,2016-10-24 10:59:55
Case20,W_Shortened completion,res_9e9fff61-4a5f-42fc-9a15-2ff839a88c84,Role 1,2016-10-24 11:03:07,1050,0,2016-10-24 11:02:12
Case15,W_Complete application,res_9e9fff61-4a5f-42fc-9a15-2ff839a88c84,Role 1,2016-10-24 11:04:26,1051,2,2016-10-24 11:02:14
Case19,W_Complete application,res_9e9fff61-4a5f-42fc-9a15-2ff839a88c84,Role 1,2016-10-24 11:04:28,1050,2,2016-10-24 11:02:02
Case21,W_Complete application,res_825d25bf-eb40-44e4-9438-2545e6b62c36,Role 1,2016-10-24 11:08:56,1051,1,2016-10-24 11:06:32
Case17,W_Complete application,res_52fd8ae8-f8c3-4d0b-92ae-e474fadd2b56,Role 1,2016-10-24 11:12:08,1051,1,2016-10-24 11:09:44
Case23,W_Complete application,res_ced1654b-2c98-407c-8a06-453026c79a38,Role 1,2016-10-24 11:20:09,1052,1,2016-10-24 11:17:58
Case29,W_Complete application,res_52fd8ae8-f8c3-4d0b-92ae-e474fadd2b56,Role 1,2016-10-24 11:25:28,1053,1,2016-10-24 11:23:17
Case27,W_Complete application,res_d483e1ac-59d2-4564-9924-6dbdda3b3759,Role 1,2016-10-24 11:30:51,1054,1,2016-10-24 11:28:40
Case30,W_Handle leads,res_60a68a4f-899a-47cb-bf09-6b982c6ad603,Role 1,2016-10-24 11:31:43,1056,0,2016-10-24 11:31:34
Case28,W_Complete application,res_60a68a4f-899a-47cb-bf09-6b982c6ad603,Role 1,2016-10-24 11:31:49,1055,2,2016-10-24 11:29:37
