caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case7,W_Complete application,res_8be26770-ee0c-4266-b96e-86b3143aaa17,Role 1,2016-10-24 09:19:21,1030,1,2016-10-24 09:17:09
Case7,W_Shortened completion,res_7a512b6b-4d59-4dcf-8068-aad82f2d07ea,Role 1,2016-10-24 09:20:30,1030,0,2016-10-24 09:19:26
Case6,W_Complete application,res_2a11f78c-54fe-4064-9da4-8b3c5b76d151,Role 1,2016-10-24 09:34:16,1031,1,2016-10-24 09:32:04
Case9,W_Complete application,res_f61929d5-6835-4ddf-af7a-a4d3eac4ce6b,Role 1,2016-10-24 09:35:19,1032,2,2016-10-24 09:33:07
Case1,W_Handle leads,res_f61929d5-6835-4ddf-af7a-a4d3eac4ce6b,Role 1,2016-10-24 09:35:27,1034,0,2016-10-24 09:35:17
Case10,W_Complete application,res_36df738a-e68a-4c6b-9f2e-9c1f88716165,Role 1,2016-10-24 09:37:24,1033,2,2016-10-24 09:35:12
Case12,W_Complete application,res_36df738a-e68a-4c6b-9f2e-9c1f88716165,Role 1,2016-10-24 09:38:24,1035,2,2016-10-24 09:36:12
Case10,W_Shortened completion,res_2eab2517-5497-4784-bdac-da6c92c57b38,Role 1,2016-10-24 09:38:29,1035,0,2016-10-24 09:37:29
Case12,W_Shortened completion,res_2eab2517-5497-4784-bdac-da6c92c57b38,Role 1,2016-10-24 09:39:32,1035,1,2016-10-24 09:38:29
Case8,W_Complete application,res_35ee6bb9-cbed-4cd6-8b68-932bf35220c2,Role 1,2016-10-24 09:43:33,1036,1,2016-10-24 09:41:21
Case2,W_Handle leads,res_4f9f4b46-7108-4eaa-974e-1bdf10aeb661,Role 1,2016-10-24 09:43:49,1037,0,2016-10-24 09:43:40
Case8,W_Shortened completion,res_4f9f4b46-7108-4eaa-974e-1bdf10aeb661,Role 1,2016-10-24 09:44:41,1036,0,2016-10-24 09:43:38
Case5,W_Handle leads,res_36df738a-e68a-4c6b-9f2e-9c1f88716165,Role 1,2016-10-24 09:46:18,1038,0,2016-10-24 09:46:09
Case4,W_Handle leads,res_21ea664e-6189-4a23-a419-d8cc6ddf699d,Role 1,2016-10-24 09:52:20,1039,0,2016-10-24 09:52:11
Case3,W_Handle leads,res_e7f95d55-28c0-4675-93f9-5ee745c040c1,Role 1,2016-10-24 09:56:25,1040,0,2016-10-24 09:56:16
Case1,W_Complete application,res_e7f95d55-28c0-4675-93f9-5ee745c040c1,Role 1,2016-10-24 09:57:50,1039,1,2016-10-24 09:55:25
Case11,W_Handle leads,res_5610dc09-6e91-479d-a802-08974b4c3ab1,Role 1,2016-10-24 10:03:31,1041,0,2016-10-24 10:03:22
Case2,W_Complete application,res_5610dc09-6e91-479d-a802-08974b4c3ab1,Role 1,2016-10-24 10:06:10,1041,1,2016-10-24 10:03:45
Case5,W_Complete application,res_9675c61f-0067-4b92-bb6f-ec4405d72db8,Role 1,2016-10-24 10:09:54,1041,1,2016-10-24 10:07:29
Case9,W_Call after offers,res_94a9fe43-e6b4-4632-98ce-8c931ad3b5d5,Role 1,2016-10-24 10:14:32,1041,1,2016-10-24 10:13:51
