caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case7,W_Complete application,res_bf457420-d273-42d0-9843-869dc3a2fec5,Role 1,2016-10-24 09:24:13,1030,1,2016-10-24 09:22:01
Case4,W_Complete application,res_83315825-4f5b-4a1b-8f55-353d05b33c0d,Role 1,2016-10-24 09:30:20,1031,1,2016-10-24 09:28:08
Case5,W_Handle leads,res_7756ba18-82d4-4fea-a2b7-514ec19c80af,Role 1,2016-10-24 09:30:32,1032,0,2016-10-24 09:30:23
Case4,W_Shortened completion,res_7756ba18-82d4-4fea-a2b7-514ec19c80af,Role 1,2016-10-24 09:31:29,1032,0,2016-10-24 09:30:25
Case2,W_Handle leads,res_ef47b046-aa0e-4181-8d2b-4bfdb6a2d8aa,Role 1,2016-10-24 09:31:42,1033,0,2016-10-24 09:31:33
Case5,W_Complete application,res_4ff4192f-9e23-410c-a2ce-0f1b1abab63a,Role 1,2016-10-24 09:52:58,1033,1,2016-10-24 09:50:32
Case2,W_Complete application,res_1f872358-cfcc-4cb3-a97a-f3b6d5476871,Role 1,2016-10-24 09:55:24,1033,2,2016-10-24 09:52:57
Case6,W_Complete application,res_1f872358-cfcc-4cb3-a97a-f3b6d5476871,Role 1,2016-10-24 09:56:26,1034,2,2016-10-24 09:54:14
Case3,W_Handle leads,res_7d8f47c0-7157-4fb2-b6f9-c088a9981459,Role 1,2016-10-24 09:59:37,1036,0,2016-10-24 09:59:28
Case1,W_Complete application,res_7d8f47c0-7157-4fb2-b6f9-c088a9981459,Role 1,2016-10-24 10:00:54,1035,1,2016-10-24 09:58:42
Case1,W_Shortened completion,res_51405491-4e0c-4cc5-95eb-41520fcd9f44,Role 1,2016-10-24 10:02:02,1036,0,2016-10-24 10:00:59
Case7,W_Call after offers,res_8e4eba85-198b-47f2-8f20-ea315e290c62,Role 1,2016-10-24 10:08:19,1036,1,2016-10-24 10:07:36
Case12,W_Complete application,res_8ad89e38-ca60-4c87-b425-8924f3eb7776,Role 1,2016-10-24 10:13:25,1037,1,2016-10-24 10:11:13
Case12,W_Shortened completion,res_72316be4-fa0e-4ca5-8c0e-6bbfb5a8f04d,Role 1,2016-10-24 10:14:33,1037,0,2016-10-24 10:13:30
Case3,W_Complete application,res_f51fd276-e75b-4f69-b837-2a98069685f1,Role 1,2016-10-24 10:21:59,1037,1,2016-10-24 10:19:34
Case9,W_Complete application,res_f51fd276-e75b-4f69-b837-2a98069685f1,Role 1,2016-10-24 10:22:21,1038,2,2016-10-24 10:20:09
Case9,W_Shortened completion,res_07e7e081-d180-4047-be41-f25e3eee1806,Role 1,2016-10-24 10:23:25,1038,0,2016-10-24 10:22:26
Case11,W_Complete application,res_635b4710-2d49-4b39-8609-1fc322c67e5c,Role 1,2016-10-24 10:39:06,1039,1,2016-10-24 10:36:54
Case6,W_Call after offers,res_a8287377-672d-4009-972e-c336714de47b,Role 1,2016-10-24 10:40:23,1039,1,2016-10-24 10:39:42
Case8,W_Handle leads,res_ec49c87a-aab6-4fc5-a142-a3b8ee126b67,Role 1,2016-10-24 10:44:55,1041,0,2016-10-24 10:44:46
Case13,W_Complete application,res_ec49c87a-aab6-4fc5-a142-a3b8ee126b67,Role 1,2016-10-24 10:46:02,1040,1,2016-10-24 10:43:50
Case15,W_Complete application,res_28661541-ca91-4495-90f9-7e67e5f686f7,Role 1,2016-10-24 10:58:05,1042,1,2016-10-24 10:55:54
Case15,W_Shortened completion,res_9d18cf9c-a286-4f60-89da-5a4870e56ca6,Role 1,2016-10-24 10:59:12,1042,0,2016-10-24 10:58:10
Case10,W_Handle leads,res_b8dbf38e-3803-4f0e-9096-7452b62717c9,Role 1,2016-10-24 11:02:00,1043,0,2016-10-24 11:01:51
Case14,W_Handle leads,res_fff3c35e-144d-42f4-8190-b467031f878e,Role 1,2016-10-24 11:05:15,1044,0,2016-10-24 11:05:06
Case8,W_Complete application,res_fff3c35e-144d-42f4-8190-b467031f878e,Role 1,2016-10-24 11:07:12,1043,1,2016-10-24 11:04:48
Case18,W_Handle leads,res_fff3c35e-144d-42f4-8190-b467031f878e,Role 1,2016-10-24 11:11:22,1045,0,2016-10-24 11:11:13
Case11,W_Call after offers,res_052c0e4d-412a-4cc1-9255-65e0c7f568d0,Role 1,2016-10-24 11:22:55,1045,1,2016-10-24 11:22:13
Case23,W_Handle leads,res_d7474aa7-dba9-43d1-b61c-f4bb64746d2e,Role 1,2016-10-24 11:23:28,1046,0,2016-10-24 11:23:19
Case10,W_Complete application,res_7214420f-4208-4586-b402-27206daf8973,Role 1,2016-10-24 11:25:31,1045,1,2016-10-24 11:23:07
