caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case4,W_Complete application,res_60503859-71b7-45aa-adb6-7fe01d117d9d,Role 1,2016-10-24 09:23:39,1030,1,2016-10-24 09:21:27
Case8,W_Complete application,res_60503859-71b7-45aa-adb6-7fe01d117d9d,Role 1,2016-10-24 09:25:27,1031,2,2016-10-24 09:23:15
Case5,W_Complete application,res_5d51b4ee-87d6-43a2-850c-3516e12cbe93,Role 1,2016-10-24 09:29:02,1032,1,2016-10-24 09:26:50
Case5,W_Shortened completion,res_ba931240-918e-4537-a65b-4e8b2520bdf0,Role 1,2016-10-24 09:30:11,1032,0,2016-10-24 09:29:07
Case6,W_Handle leads,res_4cfe2881-098e-4f19-b023-2517f313dca3,Role 1,2016-10-24 09:31:08,1033,0,2016-10-24 09:30:59
Case7,W_Complete application,res_b43f4ab1-85e1-4d45-bc9a-1b38f9cf4d12,Role 1,2016-10-24 09:34:34,1034,1,2016-10-24 09:32:22
Case7,W_Shortened completion,res_cf5b4acd-e742-4974-9b61-b8e30a255cd3,Role 1,2016-10-24 09:35:43,1034,0,2016-10-24 09:34:39
Case2,W_Handle leads,res_5cf8b266-6100-4a4a-b024-4d3228913b90,Role 1,2016-10-24 09:46:40,1035,0,2016-10-24 09:46:31
Case6,W_Complete application,res_f2d8bb80-98a4-4d4f-b5b1-00ae3ff9d60d,Role 1,2016-10-24 09:54:49,1035,1,2016-10-24 09:52:23
Case1,W_Handle leads,res_2ca2cf9e-d62f-40ca-ab45-9653c13bf4aa,Role 1,2016-10-24 09:57:28,1037,0,2016-10-24 09:57:19
Case3,W_Complete application,res_2ca2cf9e-d62f-40ca-ab45-9653c13bf4aa,Role 1,2016-10-24 09:58:58,1036,1,2016-10-24 09:56:46
Case3,W_Shortened completion,res_380e4731-94aa-4de3-bee4-6870ad8fbbe7,Role 1,2016-10-24 10:00:06,1037,0,2016-10-24 09:59:03
Case4,W_Call after offers,res_85b78056-53c7-427d-ad2a-91edf9563f1a,Role 1,2016-10-24 10:05:21,1037,1,2016-10-24 10:04:38
Case8,W_Call after offers,res_a869fe14-5f9d-41cf-830f-e9f5808d079a,Role 1,2016-10-24 10:09:29,1037,1,2016-10-24 10:08:48
Case2,W_Complete application,res_a869fe14-5f9d-41cf-830f-e9f5808d079a,Role 1,2016-10-24 10:10:18,1037,1,2016-10-24 10:07:53
Case15,W_Handle leads,res_5e3f6ca3-ab78-4de8-a9d0-2ced4d823d1a,Role 1,2016-10-24 10:19:39,1038,0,2016-10-24 10:19:30
Case1,W_Complete application,res_5e3f6ca3-ab78-4de8-a9d0-2ced4d823d1a,Role 1,2016-10-24 10:19:49,1037,1,2016-10-24 10:17:24
Case12,W_Complete application,res_ee3359bd-8049-4bbf-a81a-d6df4f1d934d,Role 1,2016-10-24 10:23:43,1039,1,2016-10-24 10:21:31
Case11,W_Handle leads,res_c8ebb450-1e5d-471c-b124-95e67c8c7d6b,Role 1,2016-10-24 10:26:40,1040,0,2016-10-24 10:26:31
Case10,W_Complete application,res_a783a800-3e15-4a41-8df3-09fb48a1555f,Role 1,2016-10-24 10:38:36,1041,1,2016-10-24 10:36:24
Case9,W_Handle leads,res_90d7fea2-6cdd-446e-96b9-53147364317b,Role 1,2016-10-24 10:39:06,1042,0,2016-10-24 10:38:57
Case10,W_Shortened completion,res_5715f0fa-9679-412c-84b4-7ab9d43ca25f,Role 1,2016-10-24 10:39:43,1041,0,2016-10-24 10:38:41
Case15,W_Complete application,res_5715f0fa-9679-412c-84b4-7ab9d43ca25f,Role 1,2016-10-24 10:41:58,1042,1,2016-10-24 10:39:34
Case14,W_Handle leads,res_368f7fea-8a35-457e-afca-e66fa3a7740e,Role 1,2016-10-24 10:43:55,1043,0,2016-10-24 10:43:46
Case11,W_Complete application,res_79122cb2-0ed4-463c-a252-fbbc6845ad77,Role 1,2016-10-24 10:50:13,1043,1,2016-10-24 10:47:49
Case13,W_Complete application,res_6cf5cc13-a9f5-4589-98d6-1d0f1ebfc4b5,Role 1,2016-10-24 10:57:19,1044,1,2016-10-24 10:55:08
Case13,W_Shortened completion,res_bda95a54-ce06-4294-b996-001e2a97c1d5,Role 1,2016-10-24 10:58:26,1044,0,2016-10-24 10:57:24
Case9,W_Complete application,res_5715f0fa-9679-412c-84b4-7ab9d43ca25f,Role 1,2016-10-24 11:01:22,1044,1,2016-10-24 10:58:58
Case14,W_Complete application,res_d9bf77ce-ae41-403d-b1d9-0820b189859f,Role 1,2016-10-24 11:07:26,1044,1,2016-10-24 11:05:02
Case12,W_Call after offers,res_d9bf77ce-ae41-403d-b1d9-0820b189859f,Role 1,2016-10-24 11:07:33,1044,1,2016-10-24 11:06:50
Case26,W_Handle leads,res_37991126-8765-477a-aa6a-d628e9f131b9,Role 1,2016-10-24 11:15:14,1046,0,2016-10-24 11:15:05
Case25,W_Complete application,res_37991126-8765-477a-aa6a-d628e9f131b9,Role 1,2016-10-24 11:15:42,1045,1,2016-10-24 11:13:31
Case25,W_Shortened completion,res_0647f7ca-cc01-45aa-8bb4-a0d68fcb0513,Role 1,2016-10-24 11:16:48,1046,0,2016-10-24 11:15:47
Case17,W_Handle leads,res_7e384e2e-74b3-4d1a-9878-9a490e1d2939,Role 1,2016-10-24 11:19:14,1047,0,2016-10-24 11:19:05
Case23,W_Complete application,res_105d6081-0f21-48a9-945b-1748ec240051,Role 1,2016-10-24 11:25:40,1048,1,2016-10-24 11:23:29
Case23,W_Shortened completion,res_02314d2a-f881-4e09-88b4-8042589d4252,Role 1,2016-10-24 11:26:46,1048,0,2016-10-24 11:25:45
Case22,W_Complete application,res_15bce62f-7367-4fa4-bc6b-778ec7ff9de2,Role 1,2016-10-24 11:29:58,1049,1,2016-10-24 11:27:47
Case24,W_Handle leads,res_b763738e-048f-448d-8e13-b7c22f1be7c0,Role 1,2016-10-24 11:32:13,1051,0,2016-10-24 11:32:04
Case18,W_Complete application,res_b763738e-048f-448d-8e13-b7c22f1be7c0,Role 1,2016-10-24 11:32:33,1050,1,2016-10-24 11:30:22
Case26,W_Complete application,res_0647f7ca-cc01-45aa-8bb4-a0d68fcb0513,Role 1,2016-10-24 11:37:26,1051,1,2016-10-24 11:35:03
Case17,W_Complete application,res_96cce958-0aea-4203-a772-387669c8d7ac,Role 1,2016-10-24 11:42:41,1051,1,2016-10-24 11:40:18
Case20,W_Complete application,res_2d52fb0a-293c-4ee7-bc8a-7bb17565b0e5,Role 1,2016-10-24 11:51:44,1052,1,2016-10-24 11:49:33
Case24,W_Complete application,res_0647f7ca-cc01-45aa-8bb4-a0d68fcb0513,Role 1,2016-10-24 11:54:21,1052,1,2016-10-24 11:51:58
Case21,W_Handle leads,res_35e45085-7bb1-4db2-b201-da883f6c9aca,Role 1,2016-10-24 11:54:46,1053,0,2016-10-24 11:54:37
Case19,W_Handle leads,res_84e7a3e6-bc5e-487f-bce0-3c18d0034ef4,Role 1,2016-10-24 12:00:17,1054,0,2016-10-24 12:00:08
Case16,W_Handle leads,res_09e48a61-1656-4377-87ec-4695096f65eb,Role 1,2016-10-24 12:06:03,1055,0,2016-10-24 12:05:54
Case22,W_Call after offers,res_e9534698-7e6e-49f4-84ca-41ace4c57bf4,Role 1,2016-10-24 12:13:30,1055,1,2016-10-24 12:12:48
Case29,W_Handle leads,res_e9534698-7e6e-49f4-84ca-41ace4c57bf4,Role 1,2016-10-24 12:13:36,1056,0,2016-10-24 12:13:27
Case30,W_Handle leads,res_7e384e2e-74b3-4d1a-9878-9a490e1d2939,Role 1,2016-10-24 12:14:54,1057,0,2016-10-24 12:14:45
Case18,W_Call after offers,res_bdd2cb82-e849-42c8-b30e-70596cbd1811,Role 1,2016-10-24 12:16:02,1057,1,2016-10-24 12:15:20
Case21,W_Complete application,res_048eb32a-33c3-4199-ab3e-f8dd275d3dc1,Role 1,2016-10-24 12:18:08,1057,1,2016-10-24 12:15:45
Case27,W_Complete application,res_048eb32a-33c3-4199-ab3e-f8dd275d3dc1,Role 1,2016-10-24 12:18:28,1058,2,2016-10-24 12:16:16
Case27,W_Shortened completion,res_861c61fe-c290-4ca8-aaa1-a2b6d94367bd,Role 1,2016-10-24 12:19:29,1058,0,2016-10-24 12:18:33
Case32,W_Handle leads,res_68989e95-db1d-4c6f-b24f-1941f36aee83,Role 1,2016-10-24 12:19:58,1059,0,2016-10-24 12:19:49
