caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case2,W_Complete application,res_14b888aa-6261-427a-bed1-0be1b73b79b3,Role 1,2016-10-24 09:12:56,1030,1,2016-10-24 09:10:44
Case2,W_Shortened completion,res_ffe9785f-7775-4478-9852-991ac37c6191,Role 1,2016-10-24 09:14:05,1030,0,2016-10-24 09:13:01
Case7,W_Complete application,res_60d8fc01-7714-4ae6-93a6-ae6bc4165b04,Role 1,2016-10-24 09:19:42,1031,1,2016-10-24 09:17:30
Case8,W_Complete application,res_401abd75-d5d8-4da1-9280-ad577f37ddea,Role 1,2016-10-24 09:20:00,1032,2,2016-10-24 09:17:48
Case10,W_Complete application,res_81be6aa8-43aa-423d-a089-f7d6b1e88b5a,Role 1,2016-10-24 09:20:27,1033,3,2016-10-24 09:18:14
Case7,W_Shortened completion,res_2f43f937-a45b-4c19-a9c9-373f4ea83832,Role 1,2016-10-24 09:20:50,1033,0,2016-10-24 09:19:47
Case8,W_Shortened completion,res_2f43f937-a45b-4c19-a9c9-373f4ea83832,Role 1,2016-10-24 09:21:09,1033,1,2016-10-24 09:20:05
Case10,W_Shortened completion,res_2f43f937-a45b-4c19-a9c9-373f4ea83832,Role 1,2016-10-24 09:21:36,1033,2,2016-10-24 09:20:32
Case4,W_Handle leads,res_7422e15c-625e-4697-9530-3f2d79436c56,Role 1,2016-10-24 09:30:19,1035,0,2016-10-24 09:30:10
Case3,W_Complete application,res_7422e15c-625e-4697-9530-3f2d79436c56,Role 1,2016-10-24 09:31:11,1034,1,2016-10-24 09:28:59
Case5,W_Handle leads,res_683efc0d-709b-4e47-9537-5c6e14c56682,Role 1,2016-10-24 09:31:29,1036,0,2016-10-24 09:31:20
Case3,W_Shortened completion,res_683efc0d-709b-4e47-9537-5c6e14c56682,Role 1,2016-10-24 09:32:20,1035,0,2016-10-24 09:31:16
Case4,W_Complete application,res_d22164c6-9fb0-4db5-a2ab-f50099e675f2,Role 1,2016-10-24 09:52:41,1036,1,2016-10-24 09:50:16
Case5,W_Complete application,res_d22164c6-9fb0-4db5-a2ab-f50099e675f2,Role 1,2016-10-24 09:53:53,1036,2,2016-10-24 09:51:26
Case6,W_Complete application,res_3400a81d-8f3c-4956-99fa-0f7cc3aee59a,Role 1,2016-10-24 10:01:41,1037,1,2016-10-24 09:59:29
Case6,W_Shortened completion,res_f90601fb-09f4-4ac2-9467-30480b107a57,Role 1,2016-10-24 10:02:49,1037,0,2016-10-24 10:01:46
Case9,W_Handle leads,res_3400a81d-8f3c-4956-99fa-0f7cc3aee59a,Role 1,2016-10-24 10:03:17,1038,0,2016-10-24 10:03:08
Case1,W_Handle leads,res_79616746-5d63-4340-90cf-ebe425b30d1f,Role 1,2016-10-24 10:04:27,1039,0,2016-10-24 10:04:18
Case17,W_Handle leads,res_d45dae73-3109-4a2f-b0ae-86a3a3352a26,Role 1,2016-10-24 10:25:30,1041,0,2016-10-24 10:25:21
Case14,W_Complete application,res_434df076-5360-4cc3-ad52-75decf405b61,Role 1,2016-10-24 10:25:55,1040,1,2016-10-24 10:23:43
Case9,W_Complete application,res_434df076-5360-4cc3-ad52-75decf405b61,Role 1,2016-10-24 10:26:55,1040,2,2016-10-24 10:24:28
Case1,W_Complete application,res_434df076-5360-4cc3-ad52-75decf405b61,Role 1,2016-10-24 10:28:05,1041,3,2016-10-24 10:25:37
Case19,W_Complete application,res_94b71c25-56e0-4b90-a720-d4190d32a37a,Role 1,2016-10-24 10:40:15,1042,1,2016-10-24 10:38:03
Case19,W_Shortened completion,res_ca702280-64b3-4af8-a6ed-f5857fd8344d,Role 1,2016-10-24 10:41:22,1043,0,2016-10-24 10:40:20
Case15,W_Complete application,res_ca702280-64b3-4af8-a6ed-f5857fd8344d,Role 1,2016-10-24 10:41:53,1043,2,2016-10-24 10:39:41
Case15,W_Shortened completion,res_560a84ac-5f5c-44ba-860f-88a3ab4c342f,Role 1,2016-10-24 10:42:57,1043,0,2016-10-24 10:41:58
Case20,W_Handle leads,res_e7106de8-10b5-4a62-a968-5e3d8b3310a3,Role 1,2016-10-24 10:45:10,1045,0,2016-10-24 10:45:01
Case18,W_Complete application,res_e7106de8-10b5-4a62-a968-5e3d8b3310a3,Role 1,2016-10-24 10:45:10,1044,1,2016-10-24 10:42:58
Case17,W_Complete application,res_e7106de8-10b5-4a62-a968-5e3d8b3310a3,Role 1,2016-10-24 10:46:36,1044,2,2016-10-24 10:44:10
Case11,W_Complete application,res_6b7491e6-a951-4b34-bea5-98bd8522ba79,Role 1,2016-10-24 10:50:52,1046,1,2016-10-24 10:48:40
Case16,W_Handle leads,res_7cb1e031-1935-4954-966d-34a901deee4d,Role 1,2016-10-24 10:57:37,1048,0,2016-10-24 10:57:28
Case12,W_Complete application,res_7cb1e031-1935-4954-966d-34a901deee4d,Role 1,2016-10-24 10:58:11,1047,1,2016-10-24 10:56:00
Case13,W_Handle leads,res_4a3a9fdb-8aee-47bb-b6b3-9968f1eb090a,Role 1,2016-10-24 11:03:11,1049,0,2016-10-24 11:03:02
Case14,W_Call after offers,res_9d54c477-54dd-43ba-8ff9-11a978f4d61e,Role 1,2016-10-24 11:05:00,1049,1,2016-10-24 11:04:17
Case20,W_Complete application,res_9d54c477-54dd-43ba-8ff9-11a978f4d61e,Role 1,2016-10-24 11:06:11,1049,1,2016-10-24 11:03:47
Case16,W_Complete application,res_8556ec6f-50a0-4a34-b8cb-612c28e362f3,Role 1,2016-10-24 11:19:48,1049,1,2016-10-24 11:17:24
Case27,W_Complete application,res_8556ec6f-50a0-4a34-b8cb-612c28e362f3,Role 1,2016-10-24 11:21:43,1050,2,2016-10-24 11:19:31
Case18,W_Call after offers,res_722bac90-9816-48a4-830b-c7d3134fd01c,Role 1,2016-10-24 11:26:29,1050,1,2016-10-24 11:25:46
Case13,W_Complete application,res_722bac90-9816-48a4-830b-c7d3134fd01c,Role 1,2016-10-24 11:26:37,1050,1,2016-10-24 11:24:13
Case24,W_Handle leads,res_985e10dd-01b1-4202-a86d-92a62a937eac,Role 1,2016-10-24 11:32:26,1051,0,2016-10-24 11:32:17
Case11,W_Call after offers,res_5717adc3-875d-424c-b3dd-ddd16ccefa14,Role 1,2016-10-24 11:34:29,1052,1,2016-10-24 11:33:47
Case25,W_Complete application,res_5cd38d50-4b05-4c78-b513-e535e235d66e,Role 1,2016-10-24 11:34:48,1052,1,2016-10-24 11:32:37
Case25,W_Shortened completion,res_6b7491e6-a951-4b34-bea5-98bd8522ba79,Role 1,2016-10-24 11:35:53,1053,0,2016-10-24 11:34:53
Case26,W_Complete application,res_6b7491e6-a951-4b34-bea5-98bd8522ba79,Role 1,2016-10-24 11:36:48,1053,2,2016-10-24 11:34:36
Case21,W_Handle leads,res_c22f0ea7-4559-4351-919d-012f7277fe6d,Role 1,2016-10-24 11:37:02,1054,0,2016-10-24 11:36:53
Case12,W_Call after offers,res_b9000a63-59b0-4865-894f-10ac42fe3b87,Role 1,2016-10-24 11:41:45,1054,1,2016-10-24 11:41:03
Case29,W_Complete application,res_d0ff8a0b-37d2-4386-b390-3ea1588ae928,Role 1,2016-10-24 11:44:16,1055,1,2016-10-24 11:42:05
Case29,W_Shortened completion,res_e0138213-1aee-4a1e-bceb-1f931dd4309d,Role 1,2016-10-24 11:45:21,1055,0,2016-10-24 11:44:21
Case23,W_Complete application,res_fd018c06-0744-4834-b800-3a50020336b7,Role 1,2016-10-24 11:51:49,1056,1,2016-10-24 11:49:38
Case28,W_Handle leads,res_fd018c06-0744-4834-b800-3a50020336b7,Role 1,2016-10-24 11:51:57,1057,0,2016-10-24 11:51:48
Case24,W_Complete application,res_efb0033c-9df7-472e-8d9e-a85f6558225d,Role 1,2016-10-24 11:55:49,1057,1,2016-10-24 11:53:26
Case21,W_Complete application,res_be4af36e-f30d-4321-8874-2c754a108232,Role 1,2016-10-24 12:00:23,1057,1,2016-10-24 11:58:00
Case22,W_Complete application,res_560a84ac-5f5c-44ba-860f-88a3ab4c342f,Role 1,2016-10-24 12:05:04,1058,1,2016-10-24 12:02:53
Case27,W_Call after offers,res_560a84ac-5f5c-44ba-860f-88a3ab4c342f,Role 1,2016-10-24 12:05:12,1058,1,2016-10-24 12:04:31
Case32,W_Handle leads,res_ce6a0c54-ee81-4baf-b57a-b4cd07f4fae9,Role 1,2016-10-24 12:14:35,1059,0,2016-10-24 12:14:26
Case28,W_Complete application,res_ce6a0c54-ee81-4baf-b57a-b4cd07f4fae9,Role 1,2016-10-24 12:15:15,1058,1,2016-10-24 12:12:52
Case41,W_Handle leads,res_985e10dd-01b1-4202-a86d-92a62a937eac,Role 1,2016-10-24 12:15:49,1060,0,2016-10-24 12:15:40
Case26,W_Call after offers,res_123fc2eb-b588-4057-b214-1f28768ed7a1,Role 1,2016-10-24 12:20:11,1060,1,2016-10-24 12:19:31
Case33,W_Handle leads,res_b9000a63-59b0-4865-894f-10ac42fe3b87,Role 1,2016-10-24 12:23:08,1061,0,2016-10-24 12:22:59
