caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case11,W_Handle leads,res_308d9c39-8cd0-4df3-8e71-d13309cdb351,Role 1,2016-10-24 09:10:53,1030,0,2016-10-24 09:10:44
Case8,W_Handle leads,res_d3c0cc13-8c45-451f-81d9-003f119c93b5,Role 1,2016-10-24 09:11:49,1031,0,2016-10-24 09:11:40
Case10,W_Handle leads,res_6b3436db-dafe-4bbf-8d4d-9fa611a016ea,Role 1,2016-10-24 09:15:43,1032,0,2016-10-24 09:15:34
Case4,W_Handle leads,res_8be672b2-f8f5-4de0-8f51-d4d587a338a1,Role 1,2016-10-24 09:20:49,1033,0,2016-10-24 09:20:40
Case11,W_Complete application,res_59f91f31-f767-4dbf-8986-1d7faa43e080,Role 1,2016-10-24 09:34:37,1033,1,2016-10-24 09:32:11
Case8,W_Complete application,res_59f91f31-f767-4dbf-8986-1d7faa43e080,Role 1,2016-10-24 09:35:34,1033,2,2016-10-24 09:33:06
Case3,W_Handle leads,res_126a6fc2-24d9-4602-8abd-73420150316c,Role 1,2016-10-24 09:37:15,1034,0,2016-10-24 09:37:06
Case10,W_Complete application,res_126a6fc2-24d9-4602-8abd-73420150316c,Role 1,2016-10-24 09:39:25,1033,1,2016-10-24 09:36:59
Case2,W_Handle leads,res_34e56c5e-9af0-4d6c-b70d-d7bab840eefb,Role 1,2016-10-24 09:40:44,1035,0,2016-10-24 09:40:35
Case4,W_Complete application,res_3be16ca8-121e-401e-bd61-4709f39255e1,Role 1,2016-10-24 09:44:30,1035,1,2016-10-24 09:42:04
Case5,W_Handle leads,res_299c52f6-97d8-41c3-a50a-1a55fdc48362,Role 1,2016-10-24 09:44:51,1036,0,2016-10-24 09:44:42
Case9,W_Complete application,res_b616ccf0-0a42-49af-8c9a-794793510d2b,Role 1,2016-10-24 09:52:00,1037,1,2016-10-24 09:49:48
Case9,W_Shortened completion,res_1fa0f784-422c-4659-a75e-8d4b989f8e2a,Role 1,2016-10-24 09:53:08,1037,0,2016-10-24 09:52:05
Case6,W_Handle leads,res_303b6ef2-332a-44bc-923e-a3912c108cab,Role 1,2016-10-24 09:56:02,1038,0,2016-10-24 09:55:53
Case1,W_Handle leads,res_91345789-b171-4942-8f6b-9a6e697a9d84,Role 1,2016-10-24 09:56:25,1039,0,2016-10-24 09:56:16
