caseid,task,resource,role,time:timestamp,pr_instances,tsk_start_inst,start:timestamp
Case9,W_Handle leads,res_25b7f5ce-d992-4710-b696-891dd6a93b31,Role 1,2016-10-24 09:10:08,1030,0,2016-10-24 09:09:59
Case4,W_Complete application,res_ac2e0561-bd0c-40f4-8c86-d6f9669c52e8,Role 1,2016-10-24 09:14:40,1031,1,2016-10-24 09:12:28
Case2,W_Handle leads,res_43da5bc5-82a1-42f6-a85d-fe6d1c25cd53,Role 1,2016-10-24 09:15:18,1032,0,2016-10-24 09:15:09
Case4,W_Shortened completion,res_43da5bc5-82a1-42f6-a85d-fe6d1c25cd53,Role 1,2016-10-24 09:15:49,1031,0,2016-10-24 09:14:45
Case3,W_Complete application,res_5ac6ce17-6a08-4f90-a134-a0c917394d66,Role 1,2016-10-24 09:27:18,1033,1,2016-10-24 09:25:06
Case3,W_Shortened completion,res_f1ec2a1f-7644-441f-a219-1247a6459a6d,Role 1,2016-10-24 09:28:27,1033,0,2016-10-24 09:27:23
Case9,W_Complete application,res_3962a2a7-cdd7-481b-8ce1-f1f572971084,Role 1,2016-10-24 09:33:52,1033,1,2016-10-24 09:31:26
Case8,W_Complete application,res_8cb75cb3-088d-4036-ba37-9c84da1efb4c,Role 1,2016-10-24 09:36:49,1034,1,2016-10-24 09:34:37
Case2,W_Complete application,res_8cb75cb3-088d-4036-ba37-9c84da1efb4c,Role 1,2016-10-24 09:37:46,1034,2,2016-10-24 09:35:18
Case11,W_Handle leads,res_3962a2a7-cdd7-481b-8ce1-f1f572971084,Role 1,2016-10-24 09:42:01,1035,0,2016-10-24 09:41:52
Case10,W_Complete application,res_ab591355-238f-403c-8e9f-b986eda17d65,Role 1,2016-10-24 09:46:56,1036,1,2016-10-24 09:44:44
Case5,W_Handle leads,res_0c60cda0-769b-4961-be89-dffe3ac766a9,Role 1,2016-10-24 09:47:39,1037,0,2016-10-24 09:47:30
Case6,W_Complete application,res_f324134c-4136-41d8-a741-488cf2f22813,Role 1,2016-10-24 09:59:06,1038,1,2016-10-24 09:56:54
Case1,W_Complete application,res_f324134c-4136-41d8-a741-488cf2f22813,Role 1,2016-10-24 10:00:47,1039,2,2016-10-24 09:58:35
Case11,W_Complete application,res_c8df22c1-329f-4bb7-af0d-ac91b5c8e36d,Role 1,2016-10-24 10:05:39,1039,1,2016-10-24 10:03:14
Case7,W_Handle leads,res_88837c30-0b05-4e44-8905-e5878056ce1b,Role 1,2016-10-24 10:06:34,1040,0,2016-10-24 10:06:25
Case17,W_Handle leads,res_d0366021-78c9-446d-9308-f50d499fb06a,Role 1,2016-10-24 10:10:28,1041,0,2016-10-24 10:10:19
Case5,W_Complete application,res_d0366021-78c9-446d-9308-f50d499fb06a,Role 1,2016-10-24 10:11:16,1040,1,2016-10-24 10:08:51
Case15,W_Complete application,res_d0366021-78c9-446d-9308-f50d499fb06a,Role 1,2016-10-24 10:12:36,1042,2,2016-10-24 10:10:24
Case21,W_Complete application,res_741a1930-9f79-4e08-ab09-51f400438d53,Role 1,2016-10-24 10:16:41,1043,1,2016-10-24 10:14:29
Case21,W_Shortened completion,res_3962a2a7-cdd7-481b-8ce1-f1f572971084,Role 1,2016-10-24 10:17:49,1043,0,2016-10-24 10:16:46
Case8,W_Call after offers,res_3962a2a7-cdd7-481b-8ce1-f1f572971084,Role 1,2016-10-24 10:18:26,1043,1,2016-10-24 10:17:43
Case7,W_Complete application,res_cca71664-fc69-4c89-8972-5597608425b5,Role 1,2016-10-24 10:30:08,1043,1,2016-10-24 10:27:43
Case16,W_Complete application,res_96f35052-633b-4685-956d-943849ee318d,Role 1,2016-10-24 10:30:28,1044,2,2016-10-24 10:28:16
