caseid,task,start_timestamp,end_timestamp,resource
0,Start,2022-07-05 13:59:38.0,2022-07-05 13:59:38.0,SYSTEM
1,Start,2022-07-05 14:12:51.359,2022-07-05 14:12:51.359,SYSTEM
1,A_SUBMITTED,2022-07-05 14:12:51.359,2022-07-05 14:36:55.681,SYSTEM
0,A_SUBMITTED,2022-07-05 13:59:38.0,2022-07-05 14:56:18.999,SYSTEM
0,A_PARTLYSUBMITTED,2022-07-05 14:56:18.999,2022-07-05 15:06:42.955,SYSTEM
1,A_PARTLYSUBMITTED,2022-07-05 14:36:55.681,2022-07-05 15:20:43.378,SYSTEM
2,Start,2022-07-05 15:23:56.296,2022-07-05 15:23:56.296,SYSTEM
1,W_Fix_incomplete_submission,2022-07-05 15:20:43.378,2022-07-05 15:24:07.147,SYSTEM
1,A_PREACCEPTED,2022-07-05 15:24:07.147,2022-07-05 16:09:16.566,SYSTEM
0,W_Fix_incomplete_submission,2022-07-05 15:06:42.955,2022-07-05 16:13:39.8,SYSTEM
1,W_Complete_preaccepted_appl,2022-07-05 16:09:16.566,2022-07-05 16:23:42.965,SYSTEM
0,A_PREACCEPTED,2022-07-05 16:13:39.8,2022-07-05 16:24:38.546,SYSTEM
1,A_ACCEPTED,2022-07-05 16:23:42.965,2022-07-05 16:25:32.495,SYSTEM
0,W_Complete_preaccepted_appl,2022-07-05 16:24:38.546,2022-07-05 16:39:55.355,SYSTEM
2,A_SUBMITTED,2022-07-05 15:23:56.296,2022-07-05 17:10:41.674,SYSTEM
2,A_PARTLYSUBMITTED,2022-07-05 17:10:41.674,2022-07-05 17:17:41.282,SYSTEM
0,A_ACCEPTED,2022-07-05 16:39:55.355,2022-07-05 17:34:46.89,SYSTEM
1,A_FINALIZED,2022-07-05 16:25:32.495,2022-07-05 17:36:18.685,SYSTEM
2,W_Fix_incomplete_submission,2022-07-05 17:17:41.282,2022-07-05 17:49:10.688,SYSTEM
1,O_SELECTED,2022-07-05 17:36:18.685,2022-07-05 17:59:37.111,SYSTEM
3,Start,2022-07-05 18:34:42.141,2022-07-05 18:34:42.141,SYSTEM
4,Start,2022-07-05 18:45:21.813,2022-07-05 18:45:21.813,SYSTEM
