caseid,task,start_timestamp,end_timestamp,resource
0,Start,2022-07-05 13:59:38.0,2022-07-05 13:59:38.0,SYSTEM
1,Start,2022-07-05 14:32:54.441,2022-07-05 14:32:54.441,SYSTEM
2,Start,2022-07-05 14:53:11.35,2022-07-05 14:53:11.35,SYSTEM
1,A_SUBMITTED,2022-07-05 14:32:54.441,2022-07-05 15:43:06.677,SYSTEM
1,A_PARTLYSUBMITTED,2022-07-05 15:43:06.677,2022-07-05 15:43:18.999,SYSTEM
1,W_Fix_incomplete_submission,2022-07-05 15:43:18.999,2022-07-05 15:58:47.487,SYSTEM
1,A_PREACCEPTED,2022-07-05 15:58:47.487,2022-07-05 16:02:58.409,SYSTEM
2,A_SUBMITTED,2022-07-05 14:53:11.35,2022-07-05 16:27:36.669,SYSTEM
2,A_PARTLYSUBMITTED,2022-07-05 16:27:36.669,2022-07-05 16:31:00.973,SYSTEM
2,W_Fix_incomplete_submission,2022-07-05 16:31:00.973,2022-07-05 16:34:53.31,SYSTEM
1,W_Complete_preaccepted_appl,2022-07-05 16:02:58.409,2022-07-05 16:49:13.99,SYSTEM
1,A_ACCEPTED,2022-07-05 16:49:13.99,2022-07-05 17:18:38.969,SYSTEM
2,A_PREACCEPTED,2022-07-05 16:34:53.31,2022-07-05 18:15:35.318,SYSTEM
2,W_Complete_preaccepted_appl,2022-07-05 18:15:35.318,2022-07-05 18:28:52.173,SYSTEM
2,A_ACCEPTED,2022-07-05 18:28:52.173,2022-07-05 18:32:47.81,SYSTEM
3,Start,2022-07-05 18:53:10.461,2022-07-05 18:53:10.461,SYSTEM
4,Start,2022-07-05 19:14:51.744,2022-07-05 19:14:51.744,SYSTEM
3,A_SUBMITTED,2022-07-05 18:53:10.461,2022-07-05 19:27:28.49,SYSTEM
3,A_PARTLYSUBMITTED,2022-07-05 19:27:28.49,2022-07-05 19:28:13.083,SYSTEM
0,A_SUBMITTED,2022-07-05 13:59:38.0,2022-07-05 19:47:43.566,SYSTEM
5,Start,2022-07-05 19:57:02.954,2022-07-05 19:57:02.954,SYSTEM
4,A_SUBMITTED,2022-07-05 19:14:51.744,2022-07-05 19:59:40.639,SYSTEM
1,A_FINALIZED,2022-07-05 17:18:38.969,2022-07-05 20:17:07.611,SYSTEM
5,A_SUBMITTED,2022-07-05 19:57:02.954,2022-07-05 20:17:51.356,SYSTEM
2,A_FINALIZED,2022-07-05 18:32:47.81,2022-07-05 20:21:47.774,SYSTEM
6,Start,2022-07-05 20:30:27.641,2022-07-05 20:30:27.641,SYSTEM
5,A_PARTLYSUBMITTED,2022-07-05 20:17:51.356,2022-07-05 20:31:44.761,SYSTEM
1,O_SELECTED,2022-07-05 20:17:07.611,2022-07-05 20:34:51.375,SYSTEM
7,Start,2022-07-05 20:36:26.801,2022-07-05 20:36:26.801,SYSTEM
5,W_Fix_incomplete_submission,2022-07-05 20:31:44.761,2022-07-05 20:44:07.549,SYSTEM
1,O_CREATED,2022-07-05 20:34:51.375,2022-07-05 20:44:28.689,SYSTEM
5,A_PREACCEPTED,2022-07-05 20:44:07.549,2022-07-05 20:48:45.46,SYSTEM
7,A_SUBMITTED,2022-07-05 20:36:26.801,2022-07-05 20:58:22.692,SYSTEM
2,O_SELECTED,2022-07-05 20:21:47.774,2022-07-05 21:03:25.856,SYSTEM
2,O_CREATED,2022-07-05 21:03:25.856,2022-07-05 21:08:38.656,SYSTEM
3,W_Fix_incomplete_submission,2022-07-05 19:28:13.083,2022-07-05 21:11:58.42,SYSTEM
0,A_PARTLYSUBMITTED,2022-07-05 19:47:43.566,2022-07-05 21:15:59.808,SYSTEM
0,W_Fix_incomplete_submission,2022-07-05 21:15:59.808,2022-07-05 21:16:20.485,SYSTEM
5,W_Complete_preaccepted_appl,2022-07-05 20:48:45.46,2022-07-05 21:21:30.97,SYSTEM
3,A_PREACCEPTED,2022-07-05 21:11:58.42,2022-07-05 21:24:58.852,SYSTEM
