caseid,task,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
1,Prescription received,2019-05-14 09:37:39,2019-05-14 09:39:11,Role 2,150,2.0,0
2,Process drop-off,2019-05-14 09:38:00,2019-05-14 09:39:35,Role 1,151,2.067489114658926,0
3,Prescription received,2019-05-14 09:39:11,2019-05-14 09:40:43,Role 2,152,2.0,0
4,Process drop-off,2019-05-14 09:39:14,2019-05-14 09:40:49,Role 1,153,3.067489114658926,0
6,Prescription received,2019-05-14 09:51:53,2019-05-14 09:53:25,Role 2,155,2.0,0
7,Prescription received,2019-05-14 09:54:07,2019-05-14 09:55:39,Role 2,156,2.0,0
8,Prescription received,2019-05-14 10:00:19,2019-05-14 10:01:51,Role 2,157,2.0,0
9,Prescription received,2019-05-14 10:01:51,2019-05-14 10:03:23,Role 2,158,2.0,1
10,Prescription received,2019-05-14 10:03:23,2019-05-14 10:04:55,Role 2,159,2.0,2
12,Prescription received,2019-05-14 10:04:55,2019-05-14 10:06:27,Role 2,161,2.0,1
13,Prescription received,2019-05-14 10:15:53,2019-05-14 10:17:25,Role 2,162,2.0,0
14,Prescription received,2019-05-14 10:17:38,2019-05-14 10:19:10,Role 2,163,2.0,0
15,Prescription received,2019-05-14 10:19:10,2019-05-14 10:20:42,Role 2,164,2.0,1
16,Prescription received,2019-05-14 10:20:42,2019-05-14 10:22:14,Role 2,165,2.0,2
17,Prescription received,2019-05-14 10:22:14,2019-05-14 10:23:46,Role 2,166,2.0,1
18,Prescription received,2019-05-14 10:23:46,2019-05-14 10:25:18,Role 2,167,2.0,2
3,Process drop-off,2019-05-14 15:46:57,2019-05-14 15:49:29,Role 1,153,2.067489114658926,1
4,Enter prescription details,2019-05-14 17:13:54,2019-05-14 17:16:24,Role 1,153,2.1088534107402035,1
4,Check if refill is allowed,2019-05-14 17:16:24,2019-05-14 17:16:24,Role 3,274,2.0,0
5,Process drop-off,2019-05-14 17:16:24,2019-05-14 17:18:00,Role 1,154,2.067489114658926,2
6,Process drop-off,2019-05-14 17:18:00,2019-05-14 17:20:32,Role 1,155,2.067489114658926,3
