caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,M,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,L,Role 5,2021-01-20 15:32:01.914,2021-01-20 15:35:22.914
Case000,BB,Role 3,2021-01-20 15:35:26.914,2021-01-20 15:37:37.914
Case000,CC,Role 4,2021-01-20 15:37:50.914,2021-01-20 16:07:54.914
Case000,AA,Role 4,2021-01-20 16:07:54.914,2021-01-20 16:25:24.914
Case000,AA,Role 2,2021-01-20 16:25:24.914,2021-01-20 17:09:42.914
Case000,R,Role 2,2021-01-20 17:09:42.914,2021-01-20 17:23:09.914
Case000,T,Role 2,2021-01-20 17:23:09.914,2021-01-20 17:26:44.914
Case000,I,Role 2,2021-01-20 17:27:11.914,2021-01-20 17:27:11.914
Case000,J,end,2021-01-20 17:28:37.914,2021-01-20 17:28:37.914
Case000,K,Role 5,2021-01-20 17:31:16.914,2021-01-20 17:31:16.914
Case000,N,Role 5,2021-01-20 17:33:03.914,2021-01-20 17:33:03.914
Case000,Y,Role 5,2021-01-20 17:33:13.914,2021-01-20 17:34:00.914
Case000,Z,Role 1,2021-01-20 17:34:01.914,2021-01-20 18:21:13.914
Case000,DD,Role 1,2021-01-20 18:21:13.914,2021-01-20 18:59:33.914
Case000,R,Role 2,2021-01-20 18:59:33.914,2021-01-20 19:08:57.914
Case000,S,Role 2,2021-01-20 19:08:57.914,2021-01-20 19:17:50.914
Case000,T,Role 2,2021-01-20 19:18:19.914,2021-01-20 19:20:16.914
Case000,end,end,2021-01-20 19:21:01.914,2021-01-20 19:21:01.914
Case001,start,start,2021-01-20 19:21:01.914,2021-01-20 19:21:01.914
Case001,A,Role 5,2021-01-20 19:24:18.914,2021-01-20 19:26:41.914
Case001,B,Role 5,2021-01-20 19:57:58.914,2021-01-20 20:06:41.914
Case001,G,Role 5,2021-01-20 20:36:00.914,2021-01-20 20:37:15.914
Case001,F,Role 5,2021-01-20 20:37:28.914,2021-01-20 20:37:28.914
Case001,D,Role 5,2021-01-20 20:37:33.914,2021-01-20 20:41:27.914
Case001,H,Role 5,2021-01-20 20:41:37.914,2021-01-20 20:45:40.914
Case001,C,Role 5,2021-01-20 20:45:48.914,2021-01-20 20:47:27.914
Case001,E,Role 5,2021-01-20 20:47:39.914,2021-01-20 20:49:20.914
Case001,I,Role 5,2021-01-20 21:46:04.914,2021-01-20 21:46:04.914
Case001,J,Role 5,2021-01-20 21:59:16.914,2021-01-20 22:00:22.914
Case001,K,Role 5,2021-01-20 22:14:55.914,2021-01-20 22:14:55.914
