caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,O,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,U,Role 1,2021-01-20 15:32:00.914,2021-01-20 15:36:01.914
Case000,V,Role 3,2021-01-20 15:36:01.914,2021-01-20 16:05:59.914
Case000,BB,Role 3,2021-01-20 16:06:00.914,2021-01-20 16:16:29.914
Case000,X,Role 5,2021-01-20 16:16:29.914,2021-01-20 16:53:37.914
Case000,CC,Role 4,2021-01-20 16:53:37.914,2021-01-20 17:10:07.914
Case000,AA,Role 4,2021-01-20 17:10:45.914,2021-01-20 17:52:50.914
Case000,R,Role 2,2021-01-20 17:52:50.914,2021-01-20 18:07:39.914
Case000,S,Role 2,2021-01-20 18:07:44.914,2021-01-20 18:10:53.914
Case000,T,Role 2,2021-01-20 18:11:13.914,2021-01-20 18:11:45.914
Case000,I,end,2021-01-20 18:12:27.914,2021-01-20 18:12:27.914
Case000,J,Role 5,2021-01-20 18:16:28.914,2021-01-20 18:22:36.914
Case000,K,Role 5,2021-01-20 18:25:50.914,2021-01-20 18:25:50.914
Case000,O,Role 5,2021-01-20 18:27:04.914,2021-01-20 18:28:44.914
Case000,BB,Role 5,2021-01-20 18:28:53.914,2021-01-20 18:31:57.914
Case000,CC,Role 1,2021-01-20 18:31:57.914,2021-01-20 19:04:50.914
Case000,DD,Role 1,2021-01-20 19:04:50.914,2021-01-20 19:22:11.914
Case000,R,Role 2,2021-01-20 19:22:11.914,2021-01-20 19:56:22.914
Case000,S,Role 2,2021-01-20 19:56:22.914,2021-01-20 20:00:56.914
Case000,T,Role 2,2021-01-20 20:01:25.914,2021-01-20 20:02:10.914
Case000,I,Role 5,2021-01-20 20:02:54.914,2021-01-20 20:02:54.914
Case000,J,Role 5,2021-01-20 20:05:00.914,2021-01-20 20:06:16.914
Case000,K,Role 5,2021-01-20 20:08:23.914,2021-01-20 20:08:23.914
Case000,L,Role 5,2021-01-20 20:09:03.914,2021-01-20 20:10:24.914
Case000,O,Role 3,2021-01-20 20:10:25.914,2021-01-20 20:12:06.914
Case000,V,Role 3,2021-01-20 20:12:15.914,2021-01-20 20:23:11.914
Case000,X,Role 3,2021-01-20 20:23:11.914,2021-01-20 20:33:52.914
Case000,R,Role 2,2021-01-20 20:33:52.914,2021-01-20 20:56:27.914
Case000,S,Role 2,2021-01-20 20:56:28.914,2021-01-20 21:01:03.914
Case000,T,Role 2,2021-01-20 21:01:37.914,2021-01-20 21:02:33.914
Case000,I,Role 5,2021-01-20 21:03:22.914,2021-01-20 21:03:22.914
