caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,O,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,BB,Role 1,2021-01-20 15:32:00.914,2021-01-20 15:36:01.914
Case000,CC,Role 1,2021-01-20 15:36:01.914,2021-01-20 16:18:53.914
Case000,DD,Role 1,2021-01-20 16:18:53.914,2021-01-20 16:21:40.914
Case000,R,Role 2,2021-01-20 16:21:40.914,2021-01-20 17:20:56.914
Case000,S,Role 2,2021-01-20 17:20:56.914,2021-01-20 17:24:05.914
Case000,T,Role 2,2021-01-20 17:24:34.914,2021-01-20 17:25:35.914
Case000,I,end,2021-01-20 17:26:16.914,2021-01-20 17:26:16.914
Case000,J,Role 5,2021-01-20 17:30:04.914,2021-01-20 17:37:17.914
Case000,K,Role 5,2021-01-20 17:40:39.914,2021-01-20 17:40:39.914
Case000,L,Role 5,2021-01-20 17:41:46.914,2021-01-20 17:43:23.914
Case000,end,end,2021-01-20 17:43:27.914,2021-01-20 17:45:12.914
Case001,start,start,2021-01-20 17:43:27.914,2021-01-20 17:43:27.914
Case001,A,Role 5,2021-01-20 17:46:12.914,2021-01-20 17:48:29.914
Case001,B,Role 5,2021-01-20 18:15:42.914,2021-01-20 18:23:40.914
Case001,G,Role 5,2021-01-20 18:46:54.914,2021-01-20 18:48:00.914
Case001,F,Role 5,2021-01-20 18:48:13.914,2021-01-20 18:48:13.914
Case001,D,Role 5,2021-01-20 18:48:18.914,2021-01-20 18:52:07.914
Case001,H,Role 5,2021-01-20 18:52:17.914,2021-01-20 18:56:23.914
Case001,C,Role 5,2021-01-20 18:56:31.914,2021-01-20 18:58:10.914
Case001,E,Role 5,2021-01-20 18:58:22.914,2021-01-20 19:00:01.914
Case001,I,Role 5,2021-01-20 19:55:22.914,2021-01-20 19:55:22.914
Case001,J,Role 5,2021-01-20 20:07:22.914,2021-01-20 20:08:32.914
Case001,K,Role 5,2021-01-20 20:23:07.914,2021-01-20 20:23:07.914
Case001,O,Role 5,2021-01-20 20:25:13.914,2021-01-20 20:26:25.914
Case001,BB,Role 3,2021-01-20 20:26:25.914,2021-01-20 20:30:21.914
Case001,CC,Role 4,2021-01-20 20:30:27.914,2021-01-20 21:07:04.914
Case001,CC,Role 4,2021-01-20 21:07:04.914,2021-01-20 21:20:45.914
Case001,R,Role 2,2021-01-20 21:20:45.914,2021-01-20 21:47:00.914
Case001,S,Role 2,2021-01-20 21:47:00.914,2021-01-20 21:55:35.914
Case001,T,Role 2,2021-01-20 21:55:58.914,2021-01-20 21:57:22.914
