caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,L,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,end,Role 5,2021-01-20 15:32:02.914,2021-01-20 15:34:01.914
Case001,start,start,2021-01-20 15:32:02.914,2021-01-20 15:32:02.914
Case001,A,Role 5,2021-01-20 15:34:13.914,2021-01-20 15:36:24.914
Case001,B,Role 5,2021-01-20 15:58:50.914,2021-01-20 16:05:52.914
Case001,G,Role 5,2021-01-20 16:22:50.914,2021-01-20 16:23:46.914
Case001,F,Role 5,2021-01-20 16:23:59.914,2021-01-20 16:23:59.914
Case001,D,Role 5,2021-01-20 16:24:05.914,2021-01-20 16:27:46.914
Case001,H,Role 5,2021-01-20 16:27:56.914,2021-01-20 16:32:05.914
Case001,C,Role 5,2021-01-20 16:32:13.914,2021-01-20 16:33:52.914
Case001,E,Role 5,2021-01-20 16:34:05.914,2021-01-20 16:35:41.914
Case001,I,Role 5,2021-01-20 17:29:25.914,2021-01-20 17:29:25.914
Case001,J,Role 5,2021-01-20 17:40:01.914,2021-01-20 17:41:14.914
Case001,K,Role 5,2021-01-20 17:55:36.914,2021-01-20 17:55:36.914
Case001,M,Role 5,2021-01-20 17:57:48.914,2021-01-20 17:58:51.914
Case001,U,Role 3,2021-01-20 17:58:52.914,2021-01-20 18:02:10.914
Case001,N,Role 5,2021-01-20 18:02:14.914,2021-01-20 18:19:34.914
Case001,V,Role 1,2021-01-20 18:19:36.914,2021-01-20 18:28:25.914
Case001,X,Role 5,2021-01-20 18:28:31.914,2021-01-20 18:47:02.914
Case001,Y,Role 4,2021-01-20 18:47:02.914,2021-01-20 18:54:24.914
Case001,Z,Role 4,2021-01-20 18:54:34.914,2021-01-20 20:06:38.914
Case001,AA,Role 4,2021-01-20 20:06:38.914,2021-01-20 20:14:53.914
Case001,R,Role 2,2021-01-20 20:21:10.914,2021-01-20 21:26:09.914
Case001,S,Role 2,2021-01-20 21:26:09.914,2021-01-20 21:29:17.914
Case001,T,Role 2,2021-01-20 21:29:36.914,2021-01-20 21:30:42.914
Case001,end,Role 5,2021-01-20 21:31:20.914,2021-01-20 21:31:20.914
Case002,start,start,2021-01-20 21:31:20.914,2021-01-20 21:31:20.914
Case002,A,Role 5,2021-01-20 21:35:34.914,2021-01-20 21:38:08.914
Case002,B,Role 5,2021-01-20 22:15:36.914,2021-01-20 22:25:25.914
Case002,G,Role 5,2021-01-20 23:04:58.914,2021-01-20 23:06:27.914
Case002,F,Role 5,2021-01-20 23:06:40.914,2021-01-20 23:06:40.914
