caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,M,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,N,Role 3,2021-01-20 15:32:01.914,2021-01-20 15:35:22.914
Case000,BB,Role 3,2021-01-20 15:35:29.914,2021-01-20 15:42:40.914
Case000,BB,Role 4,2021-01-20 15:42:40.914,2021-01-20 16:11:10.914
Case000,V,Role 4,2021-01-20 16:11:10.914,2021-01-20 16:27:00.914
Case000,X,Role 3,2021-01-20 16:27:00.914,2021-01-20 16:44:33.914
Case000,AA,Role 3,2021-01-20 16:45:33.914,2021-01-20 17:03:58.914
Case000,R,Role 3,2021-01-20 17:07:16.914,2021-01-20 17:45:48.914
Case000,R,Role 2,2021-01-20 17:46:22.914,2021-01-20 17:53:16.914
Case000,T,Role 2,2021-01-20 17:53:28.914,2021-01-20 17:57:03.914
Case000,end,Role 5,2021-01-20 17:57:38.914,2021-01-20 17:57:38.914
Case001,start,start,2021-01-20 17:57:38.914,2021-01-20 17:57:38.914
Case001,A,Role 5,2021-01-20 18:00:27.914,2021-01-20 18:02:45.914
Case001,B,Role 5,2021-01-20 18:30:31.914,2021-01-20 18:38:35.914
Case001,G,Role 5,2021-01-20 19:02:37.914,2021-01-20 19:03:44.914
Case001,F,Role 5,2021-01-20 19:03:57.914,2021-01-20 19:03:57.914
Case001,D,Role 5,2021-01-20 19:04:02.914,2021-01-20 19:07:52.914
Case001,H,Role 5,2021-01-20 19:08:02.914,2021-01-20 19:12:08.914
Case001,C,Role 5,2021-01-20 19:12:16.914,2021-01-20 19:13:55.914
Case001,E,Role 5,2021-01-20 19:14:07.914,2021-01-20 19:15:46.914
Case001,I,Role 5,2021-01-20 20:11:18.914,2021-01-20 20:11:18.914
Case001,J,Role 5,2021-01-20 20:23:28.914,2021-01-20 20:24:37.914
Case001,K,Role 5,2021-01-20 20:39:13.914,2021-01-20 20:39:13.914
Case001,L,Role 5,2021-01-20 20:41:18.914,2021-01-20 20:42:31.914
Case001,Y,Role 4,2021-01-20 20:42:32.914,2021-01-20 20:44:23.914
Case001,Z,Role 4,2021-01-20 20:44:23.914,2021-01-20 22:02:57.914
Case001,AA,Role 4,2021-01-20 22:02:57.914,2021-01-20 22:06:21.914
Case001,R,Role 2,2021-01-20 22:06:21.914,2021-01-20 23:33:54.914
Case001,S,Role 2,2021-01-20 23:33:54.914,2021-01-20 23:38:31.914
Case001,T,Role 2,2021-01-20 23:38:49.914,2021-01-20 23:40:25.914
Case001,I,Role 5,2021-01-20 23:41:02.914,2021-01-20 23:41:02.914
