caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,M,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,N,Role 3,2021-01-20 15:32:01.914,2021-01-20 15:35:22.914
Case000,BB,Role 3,2021-01-20 15:35:29.914,2021-01-20 15:42:40.914
Case000,V,Role 3,2021-01-20 15:42:40.914,2021-01-20 16:11:10.914
Case000,X,Role 3,2021-01-20 16:11:10.914,2021-01-20 16:30:17.914
Case000,R,Role 5,2021-01-20 16:30:17.914,2021-01-20 16:54:57.914
Case000,S,Role 2,2021-01-20 16:54:57.914,2021-01-20 16:58:20.914
Case000,T,Role 2,2021-01-20 16:58:42.914,2021-01-20 17:00:13.914
Case000,I,Role 5,2021-01-20 17:00:48.914,2021-01-20 17:00:48.914
Case000,J,Role 5,2021-01-20 17:02:13.914,2021-01-20 17:04:09.914
Case000,K,Role 5,2021-01-20 17:05:30.914,2021-01-20 17:05:30.914
Case000,L,Role 5,2021-01-20 17:06:00.914,2021-01-20 17:07:09.914
Case000,end,Role 4,2021-01-20 17:07:12.914,2021-01-20 17:09:02.914
Case001,start,start,2021-01-20 17:07:12.914,2021-01-20 17:07:12.914
Case001,A,Role 5,2021-01-20 17:09:46.914,2021-01-20 17:12:01.914
Case001,B,Role 5,2021-01-20 17:37:50.914,2021-01-20 17:45:32.914
Case001,G,Role 5,2021-01-20 18:06:50.914,2021-01-20 18:07:53.914
Case001,F,Role 5,2021-01-20 18:08:06.914,2021-01-20 18:08:06.914
Case001,D,Role 5,2021-01-20 18:08:12.914,2021-01-20 18:11:59.914
Case001,H,Role 5,2021-01-20 18:12:09.914,2021-01-20 18:16:16.914
Case001,C,Role 5,2021-01-20 18:16:24.914,2021-01-20 18:18:03.914
Case001,E,Role 5,2021-01-20 18:18:15.914,2021-01-20 18:19:53.914
Case001,I,Role 5,2021-01-20 19:14:45.914,2021-01-20 19:14:45.914
Case001,J,Role 5,2021-01-20 19:26:20.914,2021-01-20 19:27:31.914
Case001,K,Role 5,2021-01-20 19:42:04.914,2021-01-20 19:42:04.914
Case001,O,Role 5,2021-01-20 19:44:11.914,2021-01-20 19:45:21.914
Case001,BB,Role 3,2021-01-20 19:45:21.914,2021-01-20 19:49:18.914
Case001,CC,Role 1,2021-01-20 19:49:24.914,2021-01-20 20:25:50.914
Case001,U,Role 4,2021-01-20 20:25:50.914,2021-01-20 20:50:50.914
Case001,V,Role 3,2021-01-20 20:50:50.914,2021-01-20 21:09:05.914
Case001,DD,Role 1,2021-01-20 21:09:05.914,2021-01-20 21:35:58.914
