caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,M,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,O,Role 1,2021-01-20 15:32:01.914,2021-01-20 15:35:22.914
Case000,Y,Role 1,2021-01-20 15:35:22.914,2021-01-20 15:51:15.914
Case000,Y,Role 1,2021-01-20 15:51:15.914,2021-01-20 16:10:04.914
Case000,DD,Role 1,2021-01-20 16:10:04.914,2021-01-20 16:33:16.914
Case000,R,Role 2,2021-01-20 16:33:16.914,2021-01-20 17:05:32.914
Case000,S,Role 2,2021-01-20 17:05:32.914,2021-01-20 17:08:53.914
Case000,T,Role 2,2021-01-20 17:09:21.914,2021-01-20 17:09:58.914
Case000,end,end,2021-01-20 17:10:39.914,2021-01-20 17:10:39.914
Case001,start,start,2021-01-20 17:10:39.914,2021-01-20 17:10:39.914
Case001,A,Role 5,2021-01-20 17:13:14.914,2021-01-20 17:15:29.914
Case001,B,Role 5,2021-01-20 17:41:26.914,2021-01-20 17:49:10.914
Case001,G,Role 5,2021-01-20 18:10:38.914,2021-01-20 18:11:41.914
Case001,F,Role 5,2021-01-20 18:11:54.914,2021-01-20 18:11:54.914
Case001,D,Role 5,2021-01-20 18:12:00.914,2021-01-20 18:15:47.914
Case001,H,Role 5,2021-01-20 18:15:57.914,2021-01-20 18:20:04.914
Case001,C,Role 5,2021-01-20 18:20:12.914,2021-01-20 18:21:51.914
Case001,E,Role 5,2021-01-20 18:22:03.914,2021-01-20 18:23:41.914
Case001,I,Role 5,2021-01-20 19:18:36.914,2021-01-20 19:18:36.914
Case001,J,Role 5,2021-01-20 19:30:14.914,2021-01-20 19:31:25.914
Case001,K,Role 5,2021-01-20 19:45:58.914,2021-01-20 19:45:58.914
Case001,N,Role 5,2021-01-20 19:48:05.914,2021-01-20 19:49:15.914
Case001,Y,Role 5,2021-01-20 19:49:16.914,2021-01-20 19:51:19.914
Case001,Z,Role 4,2021-01-20 19:51:19.914,2021-01-20 20:34:13.914
Case001,U,Role 4,2021-01-20 20:34:13.914,2021-01-20 20:46:55.914
Case001,V,Role 3,2021-01-20 20:46:55.914,2021-01-20 21:03:34.914
Case001,X,Role 4,2021-01-20 21:03:34.914,2021-01-20 21:19:12.914
Case001,AA,Role 4,2021-01-20 21:19:25.914,2021-01-20 21:28:40.914
Case001,R,Role 2,2021-01-20 21:30:36.914,2021-01-20 22:25:46.914
Case001,S,Role 2,2021-01-20 22:25:46.914,2021-01-20 22:28:57.914
Case001,T,Role 2,2021-01-20 22:29:18.914,2021-01-20 22:30:09.914
