caseid,task,role,start_timestamp,end_timestamp
Case000,start,start,2021-01-20 13:18:25.914,2021-01-20 13:18:25.914
Case000,A,Role 5,2021-01-20 13:20:11.914,2021-01-20 13:22:17.914
Case000,B,Role 5,2021-01-20 13:40:37.914,2021-01-20 13:46:49.914
Case000,G,Role 5,2021-01-20 13:59:15.914,2021-01-20 14:00:05.914
Case000,F,Role 5,2021-01-20 14:00:17.914,2021-01-20 14:00:17.914
Case000,D,Role 5,2021-01-20 14:00:23.914,2021-01-20 14:03:55.914
Case000,H,Role 5,2021-01-20 14:04:05.914,2021-01-20 14:08:15.914
Case000,C,Role 5,2021-01-20 14:08:24.914,2021-01-20 14:10:03.914
Case000,E,Role 5,2021-01-20 14:10:17.914,2021-01-20 14:11:50.914
Case000,I,Role 5,2021-01-20 15:04:06.914,2021-01-20 15:04:06.914
Case000,J,Role 5,2021-01-20 15:13:36.914,2021-01-20 15:14:49.914
Case000,K,Role 5,2021-01-20 15:28:50.914,2021-01-20 15:28:50.914
Case000,O,Role 5,2021-01-20 15:31:08.914,2021-01-20 15:32:00.914
Case000,BB,Role 5,2021-01-20 15:32:00.914,2021-01-20 15:36:01.914
Case000,CC,Role 1,2021-01-20 15:36:01.914,2021-01-20 16:03:44.914
Case000,DD,Role 1,2021-01-20 16:03:44.914,2021-01-20 16:21:29.914
Case000,R,Role 2,2021-01-20 16:21:29.914,2021-01-20 16:50:38.914
Case000,S,Role 2,2021-01-20 16:50:38.914,2021-01-20 16:55:45.914
Case000,T,Role 2,2021-01-20 16:56:14.914,2021-01-20 16:57:30.914
Case000,end,Role 5,2021-01-20 16:58:12.914,2021-01-20 16:58:12.914
Case001,start,start,2021-01-20 16:58:12.914,2021-01-20 16:58:12.914
Case001,A,Role 5,2021-01-20 17:00:44.914,2021-01-20 17:02:59.914
Case001,B,Role 5,2021-01-20 17:28:27.914,2021-01-20 17:36:05.914
Case001,G,Role 5,2021-01-20 17:56:55.914,2021-01-20 17:57:57.914
Case001,F,Role 5,2021-01-20 17:58:10.914,2021-01-20 17:58:10.914
Case001,D,Role 5,2021-01-20 17:58:16.914,2021-01-20 18:02:02.914
Case001,H,Role 5,2021-01-20 18:02:12.914,2021-01-20 18:06:19.914
Case001,C,Role 5,2021-01-20 18:06:27.914,2021-01-20 18:08:06.914
Case001,E,Role 5,2021-01-20 18:08:19.914,2021-01-20 18:09:57.914
Case001,I,Role 5,2021-01-20 19:04:43.914,2021-01-20 19:04:43.914
Case001,J,Role 5,2021-01-20 19:16:13.914,2021-01-20 19:17:24.914
Case001,K,Role 5,2021-01-20 19:31:56.914,2021-01-20 19:31:56.914
Case001,M,Role 5,2021-01-20 19:34:04.914,2021-01-20 19:35:13.914
Case001,BB,Role 1,2021-01-20 19:35:13.914,2021-01-20 19:38:29.914
Case001,N,Role 1,2021-01-20 19:38:29.914,2021-01-20 20:19:23.914
Case001,Y,Role 1,2021-01-20 20:19:23.914,2021-01-20 20:25:48.914
Case001,DD,Role 4,2021-01-20 20:25:48.914,2021-01-20 20:56:29.914
Case001,Z,Role 4,2021-01-20 20:56:29.914,2021-01-20 21:29:59.914
Case001,DD,Role 4,2021-01-20 21:29:59.914,2021-01-20 21:55:04.914
Case001,R,Role 2,2021-01-20 21:57:42.914,2021-01-20 22:21:12.914
Case001,S,Role 2,2021-01-20 22:21:12.914,2021-01-20 22:24:00.914
Case001,T,Role 2,2021-01-20 22:24:22.914,2021-01-20 22:25:13.914
Case001,I,Role 5,2021-01-20 22:25:53.914,2021-01-20 22:25:53.914
