caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0000,W_Nabellen offertes,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0000,W_Completeren aanvraag,end,2012-02-16 07:07:52.110,2012-02-16 07:09:38.110,0.00043685175478458405,106.0,0.025182001292705536,64787.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114671766757965,56895.0
Case0003,W_Nabellen offertes,end,2012-02-16 23:55:57.110,2012-02-16 23:55:57.110,0.0,0.0,0.026577439159154892,68377.0
Case0003,W_Nabellen offertes,Role 1,2012-02-17 23:42:30.110,2012-02-17 23:44:46.110,0.0005590133368968964,136.0,0.03326939046382904,85593.0
Case0003,W_Nabellen offertes,Role 1,2012-02-19 01:35:54.110,2012-02-19 01:45:08.110,0.002278701402246952,554.0,0.03617462143301964,93068.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-20 01:10:29.110,2012-02-20 01:20:20.110,0.002430325374007225,591.0,0.03277462720870972,84321.0
Case0003,W_Nabellen offertes,Role 1,2012-02-20 20:23:17.110,2012-02-20 20:34:35.110,0.0027892403304576874,678.0,0.026655294001102448,68577.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-21 15:42:35.110,2012-02-21 15:50:27.110,0.0019402271136641502,472.0,0.026773106306791306,68880.0
Case0003,W_Nabellen offertes,Role 1,2012-02-22 08:16:11.110,2012-02-22 08:18:49.110,0.0006514890119433403,158.0,0.02298870123922825,59144.0
Case0003,W_Nabellen offertes,Role 1,2012-02-23 01:55:51.110,2012-02-23 01:55:51.110,0.0,0.0,0.024651674553751945,63422.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-23 19:33:17.110,2012-02-23 19:33:17.110,0.0,0.0,0.02466084249317646,63446.0
Case0003,W_Nabellen offertes,Role 1,2012-02-24 10:46:46.110,2012-02-24 10:46:46.110,0.0,0.0,0.021303709596395493,54809.0
Case0004,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0004,W_Afhandelen leads,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-16 08:23:42.110,2012-02-16 08:25:07.110,0.0003476673737168312,85.0,0.02695065177977085,69337.0
Case0004,W_Nabellen offertes,Role 2,2012-02-17 02:44:56.110,2012-02-17 02:44:56.110,0.0,0.0,0.025649115443229675,65989.0
Case0004,W_Nabellen offertes,Role 1,2012-02-17 22:37:44.110,2012-02-17 22:37:44.110,0.0,0.0,0.027817675843834877,71568.0
Case0004,W_Nabellen offertes,Role 1,2012-02-18 18:52:17.110,2012-02-18 18:52:17.110,0.0,0.0,0.02832510508596897,72873.0
Case0004,W_Nabellen offertes,Role 1,2012-02-19 15:02:55.110,2012-02-19 15:02:55.110,0.0,0.0,0.028233524411916733,72638.0
Case0004,W_Nabellen offertes,Role 2,2012-02-20 10:56:04.110,2012-02-20 10:56:04.110,0.0,0.0,0.027825865894556046,71589.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-21 05:16:00.110,2012-02-21 05:16:00.110,0.0,0.0,0.025652145966887474,65996.0
Case0004,W_Nabellen offertes,Role 1,2012-02-21 20:58:41.110,2012-02-21 20:58:41.110,0.0,0.0,0.02198486588895321,56561.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-22 14:10:13.110,2012-02-22 14:10:13.110,0.0,0.0,0.024056844413280487,61892.0
Case0004,W_Completeren aanvraag,Role 2,2012-02-23 05:05:19.110,2012-02-23 05:05:19.110,0.0,0.0,0.020875051617622375,53706.0
Case0004,W_Afhandelen leads,Role 1,2012-02-23 19:07:22.110,2012-02-23 19:07:22.110,0.0,0.0,0.019637910649180412,50523.0
Case0004,W_Nabellen offertes,Role 1,2012-02-24 12:43:37.110,2012-02-24 12:43:37.110,0.0,0.0,0.02463323064148426,63375.0
Case0004,W_Nabellen incomplete dossiers,Role 1,2012-02-25 06:18:18.110,2012-02-25 06:18:18.110,0.0,0.0,0.024596570059657097,63281.0
Case0004,W_Nabellen incomplete dossiers,Role 1,2012-02-25 22:53:13.110,2012-02-25 22:53:13.110,0.0,0.0,0.023202836513519287,59695.0
Case0005,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0005,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-16 09:37:40.110,2012-02-16 09:37:40.110,0.0,0.0,0.028675753623247147,73775.0
Case0005,W_Nabellen offertes,Role 1,2012-02-17 08:51:53.110,2012-02-17 08:58:44.110,0.0016892347484827042,411.0,0.032515015453100204,83653.0
Case0005,W_Nabellen offertes,Role 1,2012-02-18 08:52:58.110,2012-02-18 09:01:02.110,0.0019893418066203594,484.0,0.03344849497079849,86054.0
