caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0000,W_Nabellen offertes,end,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604062274098396,73591.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-18 00:00:23.110,2012-02-18 00:02:20.110,0.0004816679283976555,117.0,0.03384765237569809,87081.0
Case0000,W_Nabellen offertes,Role 1,2012-02-19 00:09:46.110,2012-02-19 00:19:33.110,0.0024124979972839355,587.0,0.033756256103515625,86846.0
Case0000,W_Nabellen offertes,Role 1,2012-02-19 23:49:55.110,2012-02-20 00:02:04.110,0.002998979762196541,729.0,0.03289172053337097,84622.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-20 21:22:09.110,2012-02-20 21:33:33.110,0.0028129611164331436,684.0,0.029853487387299538,76805.0
Case0000,W_Nabellen offertes,Role 1,2012-02-21 15:27:34.110,2012-02-21 15:34:38.110,0.001743425615131855,424.0,0.025047678500413895,64441.0
Case0000,W_Completeren aanvraag,Role 2,2012-02-22 10:06:52.110,2012-02-22 10:10:33.110,0.0009107082150876522,221.0,0.025938892737030983,66734.0
Case0000,W_Nabellen offertes,Role 1,2012-02-23 01:05:30.110,2012-02-23 01:05:30.110,0.0,0.0,0.020871466025710106,53697.0
Case0000,W_Nabellen offertes,Role 1,2012-02-23 17:59:52.110,2012-02-23 17:59:52.110,0.0,0.0,0.023656673729419708,60862.0
Case0000,W_Afhandelen leads,Role 1,2012-02-24 11:09:54.110,2012-02-24 11:09:54.110,0.0,0.0,0.024022040888667107,61802.0
Case0000,W_Nabellen offertes,Role 2,2012-02-25 06:10:00.110,2012-02-25 06:10:00.110,0.0,0.0,0.026588603854179382,68406.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-25 23:17:12.110,2012-02-25 23:17:12.110,0.0,0.0,0.023955898359417915,61632.0
Case0000,W_Valideren aanvraag,Role 1,2012-02-26 15:33:57.110,2012-02-26 15:33:57.110,0.0,0.0,0.022779185324907303,58605.0
Case0000,W_Nabellen incomplete dossiers,Role 2,2012-02-27 05:24:36.110,2012-02-27 05:24:36.110,0.0,0.0,0.01937180571258068,49839.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-27 20:03:31.110,2012-02-27 20:03:31.110,0.0,0.0,0.020497789606451988,52735.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-28 11:17:37.110,2012-02-28 11:17:37.110,0.0,0.0,0.021318016573786736,54846.0
Case0000,W_Nabellen incomplete dossiers,Role 2,2012-02-29 02:58:42.110,2012-02-29 02:58:42.110,0.0,0.0,0.021947424858808517,56465.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0002,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0003,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0003,W_Nabellen offertes,Role 1,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.030634036287665367,78813.0
Case0003,W_Completeren aanvraag,Role 2,2012-02-17 23:41:48.110,2012-02-17 23:41:48.110,0.0,0.0,0.03138433024287224,80744.0
Case0003,W_Nabellen offertes,Role 1,2012-02-18 17:38:56.110,2012-02-18 17:38:56.110,0.0,0.0,0.02512010931968689,64628.0
Case0003,W_Nabellen offertes,Role 1,2012-02-19 13:32:05.110,2012-02-19 13:32:05.110,0.0,0.0,0.027826061472296715,71589.0
Case0003,W_Nabellen offertes,end,2012-02-20 09:09:08.110,2012-02-20 09:09:08.110,0.0,0.0,0.027450505644083023,70623.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-21 06:28:49.110,2012-02-21 06:32:03.110,0.000795761588960886,194.0,0.029843932017683983,76781.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-22 03:24:46.110,2012-02-22 03:29:26.110,0.0011516865342855453,280.0,0.029215017333626747,75163.0
Case0003,W_Nabellen offertes,end,2012-02-22 22:27:51.110,2012-02-22 22:36:19.110,0.0020891851745545864,508.0,0.02654937468469143,68305.0
Case0003,W_Nabellen offertes,Role 1,2012-02-23 21:03:17.110,2012-02-23 21:16:58.110,0.0033761952072381973,821.0,0.031413156539201736,80818.0
Case0003,W_Nabellen offertes,Role 1,2012-02-24 20:54:26.110,2012-02-24 21:09:08.110,0.0036250371485948563,882.0,0.03305746987462044,85048.0
Case0003,W_Valideren aanvraag,Role 1,2012-02-25 18:57:06.110,2012-02-25 19:11:04.110,0.0034440960735082626,838.0,0.030503736808896065,78478.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-26 12:07:49.110,2012-02-26 12:20:39.110,0.003166905604302883,770.0,0.023712018504738808,61005.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0004,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.030634036287665367,78813.0
Case0005,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0005,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0005,W_Afhandelen leads,Role 1,2012-02-16 09:37:40.110,2012-02-16 09:37:40.110,0.0,0.0,0.028675753623247147,73775.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-17 12:34:41.110,2012-02-17 12:44:09.110,0.002334780991077423,568.0,0.03771109879016876,97021.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-18 10:25:41.110,2012-02-18 10:32:08.110,0.0015928195789456367,387.0,0.03035362996160984,78092.0
Case0005,W_Nabellen offertes,Role 1,2012-02-19 06:19:48.110,2012-02-19 06:30:39.110,0.0026772785931825638,651.0,0.027698244899511337,71260.0
Case0005,W_Afhandelen leads,end,2012-02-20 02:23:52.110,2012-02-20 02:33:03.110,0.002265411429107189,551.0,0.027827711775898933,71593.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-21 01:47:09.110,2012-02-21 01:54:30.110,0.001812606118619442,441.0,0.03251256048679352,83646.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-21 23:14:44.110,2012-02-21 23:22:31.110,0.0019190581515431404,467.0,0.029856910929083824,76814.0
Case0005,W_Completeren aanvraag,Role 2,2012-02-22 18:24:49.110,2012-02-22 18:35:57.110,0.002745727077126503,668.0,0.026640070602297783,68538.0
Case0005,W_Nabellen incomplete dossiers,end,2012-02-23 10:54:35.110,2012-02-23 11:07:14.110,0.003121820278465748,759.0,0.022822974249720573,58718.0
Case0005,W_Nabellen offertes,Role 1,2012-02-24 06:34:07.110,2012-02-24 06:45:04.110,0.0027002105489373207,657.0,0.027213361114263535,70013.0
Case0005,W_Nabellen offertes,Role 1,2012-02-25 04:45:02.110,2012-02-25 04:57:58.110,0.0031927647069096565,776.0,0.030783502385020256,79198.0
Case0005,W_Completeren aanvraag,Role 2,2012-02-26 01:43:35.110,2012-02-26 01:56:49.110,0.0032629137858748436,794.0,0.029049498960375786,74737.0
Case0005,W_Nabellen offertes,Role 2,2012-02-26 17:55:43.110,2012-02-26 18:08:22.110,0.0031192749738693237,759.0,0.02236277051270008,57534.0
Case0005,W_Valideren aanvraag,end,2012-02-27 10:53:28.110,2012-02-27 11:05:59.110,0.003089318983256817,751.0,0.023440344259142876,60306.0
Case0005,W_Nabellen incomplete dossiers,Role 1,2012-02-28 04:35:18.110,2012-02-28 04:43:24.110,0.0019980240613222122,486.0,0.024471450597047806,62959.0
Case0005,W_Nabellen offertes,Role 1,2012-02-29 00:38:50.110,2012-02-29 00:49:37.110,0.002659052610397339,647.0,0.027879202738404274,71726.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Nabellen offertes,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-16 04:53:52.110,2012-02-16 04:53:52.110,0.0,0.0,0.026242349296808243,67515.0
Case0007,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
