caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0001,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0002,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0002,W_Afhandelen leads,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114671766757965,56895.0
Case0002,W_Afhandelen leads,Role 1,2012-02-17 02:41:58.110,2012-02-17 02:41:58.110,0.0,0.0,0.03044923208653927,78338.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-18 01:39:12.110,2012-02-18 01:39:12.110,0.0,0.0,0.032119087874889374,82634.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-18 20:28:22.110,2012-02-18 20:28:22.110,0.0,0.0,0.026333937421441078,67750.0
Case0002,W_Completeren aanvraag,Role 2,2012-02-19 14:45:24.110,2012-02-19 14:45:24.110,0.0,0.0,0.025584260001778603,65822.0
Case0002,W_Nabellen offertes,Role 1,2012-02-20 07:03:25.110,2012-02-20 07:03:25.110,0.0,0.0,0.02280866540968418,58681.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-21 01:06:45.110,2012-02-21 01:06:45.110,0.0,0.0,0.025264877825975418,65000.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-21 16:45:44.110,2012-02-21 16:45:44.110,0.0,0.0,0.021898329257965088,56339.0
Case0002,W_Valideren aanvraag,Role 1,2012-02-22 08:20:25.110,2012-02-22 08:20:25.110,0.0,0.0,0.021798299625515938,56081.0
Case0002,W_Nabellen offertes,Role 1,2012-02-22 22:47:44.110,2012-02-22 22:47:44.110,0.0,0.0,0.020227104425430298,52039.0
Case0003,W_Afhandelen leads,Role 2,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 13:02:58.110,2012-02-15 13:07:30.110,0.0011165384203195572,272.0,0.0175732783973217,45211.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-16 05:12:03.110,2012-02-16 05:12:03.110,0.0,0.0,0.0224946066737175,57873.0
Case0003,W_Nabellen offertes,Role 1,2012-02-17 00:18:42.110,2012-02-17 00:18:42.110,0.0,0.0,0.026741601526737213,68799.0
Case0003,W_Nabellen offertes,Role 1,2012-02-17 21:35:16.110,2012-02-17 21:35:16.110,0.0,0.0,0.029771214351058006,76594.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-18 18:51:37.110,2012-02-18 18:51:37.110,0.0,0.0,0.02976636402308941,76581.0
Case0003,W_Completeren aanvraag,end,2012-02-19 13:04:56.110,2012-02-19 13:04:56.110,0.0,0.0,0.025497743859887123,65599.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0004,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0004,W_Nabellen offertes,Role 1,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.030634036287665367,78813.0
Case0004,W_Nabellen offertes,Role 1,2012-02-17 23:41:48.110,2012-02-17 23:41:48.110,0.0,0.0,0.03138433024287224,80744.0
Case0004,W_Nabellen offertes,Role 2,2012-02-18 21:39:27.110,2012-02-18 21:39:27.110,0.0,0.0,0.030729500576853752,79059.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-19 17:34:07.110,2012-02-19 17:34:07.110,0.0,0.0,0.02786138840019703,71680.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-20 10:47:02.110,2012-02-20 10:47:02.110,0.0,0.0,0.024089239537715912,61975.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-21 03:16:18.110,2012-02-21 03:16:18.110,0.0,0.0,0.023071108385920525,59356.0
Case0004,W_Nabellen offertes,Role 1,2012-02-21 19:09:17.110,2012-02-21 19:09:17.110,0.0,0.0,0.022224759683012962,57179.0
Case0004,W_Nabellen offertes,Role 1,2012-02-22 12:28:17.110,2012-02-22 12:28:17.110,0.0,0.0,0.02423090673983097,62340.0
Case0004,W_Completeren aanvraag,Role 2,2012-02-23 06:15:07.110,2012-02-23 06:15:07.110,0.0,0.0,0.02487996220588684,64010.0
Case0004,W_Nabellen incomplete dossiers,Role 2,2012-02-23 20:38:28.110,2012-02-23 20:38:28.110,0.0,0.0,0.02013452723622322,51801.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Afhandelen leads,end,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-15 18:34:54.110,2012-02-15 18:34:54.110,0.0,0.0,0.025314217433333397,65127.0
Case0006,W_Afhandelen leads,Role 1,2012-02-16 14:36:22.110,2012-02-16 14:45:14.110,0.0021867798641324043,532.0,0.028019987046718597,72088.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-17 15:14:38.110,2012-02-17 15:21:08.110,0.0016040746122598648,390.0,0.03426866978406906,88164.0
