caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0000,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.02411188930273056,62034.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.030634036287665367,78813.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-17 21:19:04.110,2012-02-17 21:19:04.110,0.0,0.0,0.02805587463080883,72180.0
Case0000,W_Nabellen offertes,Role 1,2012-02-18 16:48:13.110,2012-02-18 16:48:13.110,0.0,0.0,0.027266353368759155,70149.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-19 13:09:36.110,2012-02-19 13:09:36.110,0.0,0.0,0.02848450280725956,73283.0
Case0000,W_Nabellen offertes,Role 1,2012-02-20 06:41:44.110,2012-02-20 06:41:44.110,0.0,0.0,0.02453712746500969,63128.0
Case0000,W_Nabellen offertes,Role 1,2012-02-21 01:38:30.110,2012-02-21 01:38:30.110,0.0,0.0,0.026511112228035927,68206.0
Case0000,W_Nabellen offertes,Role 1,2012-02-21 20:28:51.110,2012-02-21 20:28:51.110,0.0,0.0,0.026361526921391487,67821.0
Case0000,W_Completeren aanvraag,Role 1,2012-02-22 15:16:48.110,2012-02-22 15:16:48.110,0.0,0.0,0.02630552649497986,67677.0
Case0000,W_Nabellen offertes,Role 1,2012-02-23 07:09:45.110,2012-02-23 07:09:45.110,0.0,0.0,0.022224195301532745,57177.0
Case0000,W_Nabellen incomplete dossiers,Role 2,2012-02-24 00:33:21.110,2012-02-24 00:33:21.110,0.0,0.0,0.02433832362294197,62616.0
Case0000,W_Nabellen offertes,Role 1,2012-02-24 15:55:46.110,2012-02-24 15:55:46.110,0.0,0.0,0.02151198871433735,55345.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-25 08:50:16.110,2012-02-25 08:50:16.110,0.0,0.0,0.02365967072546482,60870.0
Case0000,W_Valideren aanvraag,Role 2,2012-02-26 00:52:05.110,2012-02-26 00:52:05.110,0.0,0.0,0.02243078500032425,57709.0
Case0000,W_Nabellen incomplete dossiers,Role 2,2012-02-26 13:51:49.110,2012-02-26 13:51:49.110,0.0,0.0,0.018184516578912735,46784.0
Case0000,W_Nabellen incomplete dossiers,Role 2,2012-02-27 04:17:35.110,2012-02-27 04:17:35.110,0.0,0.0,0.020190872251987457,51946.0
Case0000,W_Valideren aanvraag,Role 1,2012-02-27 18:33:01.110,2012-02-27 18:33:01.110,0.0,0.0,0.01994979940354824,51326.0
Case0000,W_Nabellen incomplete dossiers,Role 1,2012-02-28 07:42:58.110,2012-02-28 07:42:58.110,0.0,0.0,0.01842292584478855,47397.0
Case0001,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0002,W_Nabellen offertes,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-16 04:53:52.110,2012-02-16 04:53:52.110,0.0,0.0,0.026242349296808243,67515.0
Case0003,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0003,W_Afhandelen leads,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0003,W_Nabellen offertes,Role 1,2012-02-16 08:23:42.110,2012-02-16 08:25:07.110,0.0003476673737168312,85.0,0.02695065177977085,69337.0
Case0003,W_Afhandelen leads,Role 1,2012-02-17 05:10:17.110,2012-02-17 05:10:17.110,0.0,0.0,0.029039060696959496,74710.0
Case0003,W_Afhandelen leads,Role 1,2012-02-18 03:51:48.110,2012-02-18 03:51:48.110,0.0,0.0,0.031752560287714005,81691.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-19 02:38:41.110,2012-02-19 02:38:41.110,0.0,0.0,0.031877581030130386,82013.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-19 20:35:47.110,2012-02-19 20:35:47.110,0.0,0.0,0.025119611993432045,64626.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0004,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-16 06:30:07.110,2012-02-16 06:30:07.110,0.0,0.0,0.028487127274274826,73290.0
Case0004,W_Nabellen offertes,Role 1,2012-02-17 06:39:44.110,2012-02-17 06:50:03.110,0.002546750009059906,619.0,0.03380728140473366,86977.0
Case0004,W_Nabellen offertes,Role 1,2012-02-18 07:36:38.110,2012-02-18 07:45:57.110,0.002298520877957344,559.0,0.03466932103037834,89195.0
Case0004,W_Nabellen offertes,Role 1,2012-02-19 06:21:32.110,2012-02-19 06:31:16.110,0.0024017998948693275,584.0,0.031614165753126144,81335.0
Case0004,W_Nabellen offertes,Role 1,2012-02-20 03:34:19.110,2012-02-20 03:42:55.110,0.002120561897754669,516.0,0.02945621870458126,75783.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-20 23:42:06.110,2012-02-20 23:47:16.110,0.0012731179594993591,310.0,0.027966845780611038,71951.0
Case0004,W_Nabellen offertes,Role 2,2012-02-21 16:32:00.110,2012-02-21 16:32:00.110,0.0,0.0,0.023431973531842232,60284.0
Case0004,W_Nabellen offertes,Role 2,2012-02-22 09:40:26.110,2012-02-22 09:40:26.110,0.0,0.0,0.02398461289703846,61706.0
Case0004,W_Nabellen offertes,Role 2,2012-02-23 02:13:16.110,2012-02-23 02:13:16.110,0.0,0.0,0.02315419353544712,59570.0
Case0004,W_Nabellen offertes,end,2012-02-23 18:20:23.110,2012-02-23 18:20:23.110,0.0,0.0,0.022554602473974228,58027.0
Case0004,W_Nabellen offertes,Role 1,2012-02-24 12:54:19.110,2012-02-24 12:58:28.110,0.0010222424753010273,249.0,0.025978388264775276,66836.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0006,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-16 06:30:07.110,2012-02-16 06:30:07.110,0.0,0.0,0.028487127274274826,73290.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-17 06:39:44.110,2012-02-17 06:50:03.110,0.002546750009059906,619.0,0.03380728140473366,86977.0
Case0006,W_Nabellen offertes,Role 1,2012-02-18 05:39:27.110,2012-02-18 05:51:17.110,0.002919998951256275,710.0,0.03193651884794235,82164.0
Case0006,W_Nabellen offertes,Role 1,2012-02-19 04:10:10.110,2012-02-19 04:22:20.110,0.0030001550912857056,730.0,0.031224573031067848,80333.0
Case0006,W_Nabellen offertes,Role 1,2012-02-20 01:16:40.110,2012-02-20 01:25:45.110,0.002241300418972969,545.0,0.02925274707376957,75260.0
Case0006,W_Nabellen offertes,Role 1,2012-02-20 21:26:57.110,2012-02-20 21:31:37.110,0.001151328906416893,280.0,0.028013765811920166,72072.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-21 16:55:43.110,2012-02-21 16:55:43.110,0.0,0.0,0.027148423716425896,69846.0
Case0006,W_Nabellen offertes,Role 1,2012-02-22 09:05:10.110,2012-02-22 09:05:10.110,0.0,0.0,0.02260882779955864,58167.0
Case0006,W_Nabellen offertes,Role 1,2012-02-23 02:34:43.110,2012-02-23 02:34:43.110,0.0,0.0,0.024476952850818634,62973.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-23 20:09:51.110,2012-02-23 20:09:51.110,0.0,0.0,0.02460722252726555,63308.0
Case0006,W_Valideren aanvraag,Role 1,2012-02-24 11:24:57.110,2012-02-24 11:24:57.110,0.0,0.0,0.02134138159453869,54906.0
Case0006,W_Nabellen offertes,Role 1,2012-02-25 01:46:40.110,2012-02-25 01:46:40.110,0.0,0.0,0.020096372812986374,51703.0
Case0007,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0008,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0008,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165452793240547,223.0,0.017605796456336975,45295.0
Case0009,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024691056460142136,600.0,0.015255941078066826,39250.0
Case0009,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.01350705698132515,34750.0
