caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check Insurance,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check Insurance,Role 3,2019-05-16 03:13:39.516299,2019-05-16 03:13:39.528396
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.739555,2019-05-16 03:13:39.810234
Case0000,Pack the drugs (Production),Role 1,2019-05-17 07:31:22.161407,2019-05-17 07:34:36.194748
Case0000,Pack the drugs (Production),Role 4,2019-05-17 07:34:36.360074,2019-05-17 07:35:40.082500
Case0000,Check for Quality Assurance,Role 4,2019-05-17 07:35:43.963635,2019-05-17 07:35:48.468779
Case0000,Pick-up,Role 1,2019-05-19 09:32:39.969542,2019-05-19 09:35:21.760684
Case0000,Prescription fulfilled,Role 2,2019-05-19 09:35:21.883531,2019-05-19 09:35:21.932253
Case0000,end,end,2019-05-19 09:35:22.060008,2019-05-19 09:35:22.106112
Case0001,start,start,2019-05-19 09:35:22.060008,2019-05-19 09:35:22.060008
Case0001,Prescription received,Role 2,2019-05-19 09:35:22.067845,2019-05-19 09:35:22.067845
Case0001,Process drop-off,Role 1,2019-05-20 06:33:06.610182,2019-05-20 06:34:36.527041
Case0001,Enter prescription details,Role 1,2019-05-21 01:54:22.815099,2019-05-21 01:56:52.407099
Case0001,Check if refill is allowed,Role 3,2019-05-21 01:56:52.524159,2019-05-21 01:56:52.563425
Case0001,Check DUR,Role 3,2019-05-21 01:56:52.680462,2019-05-21 01:56:52.703704
Case0001,Check DUR,Role 3,2019-05-21 01:56:52.911225,2019-05-21 01:56:52.982657
Case0001,Pack the drugs (Production),Role 1,2019-05-21 10:54:22.702829,2019-05-21 10:57:32.864852
Case0001,Pack the drugs (Production),Role 4,2019-05-21 10:57:33.027132,2019-05-21 10:58:36.639033
Case0001,Check for Quality Assurance,Role 4,2019-05-21 10:58:41.768543,2019-05-21 10:58:45.347011
Case0001,Pick-up,Role 1,2019-05-21 12:42:59.389491,2019-05-21 12:45:33.086832
Case0001,Prescription fulfilled,Role 2,2019-05-21 12:45:33.216465,2019-05-21 12:45:33.266654
Case0001,end,end,2019-05-21 12:45:33.390479,2019-05-21 12:45:33.437591
Case0002,start,start,2019-05-21 12:45:33.390479,2019-05-21 12:45:33.390479
Case0002,Prescription received,Role 2,2019-05-21 12:45:33.390479,2019-05-21 12:45:33.390479
Case0002,Process drop-off,Role 1,2019-05-22 09:29:18.390109,2019-05-22 09:30:48.523057
Case0002,Enter prescription details,Role 1,2019-05-23 07:07:02.011244,2019-05-23 07:09:32.581994
Case0002,Check Insurance,Role 3,2019-05-23 07:09:32.682066,2019-05-23 07:09:32.709752
Case0002,Check Insurance,Role 3,2019-05-23 07:09:32.803145,2019-05-23 07:09:32.814387
Case0002,Check if refill is allowed,Role 3,2019-05-23 07:09:33.024683,2019-05-23 07:09:33.094525
Case0002,Pack the drugs (Production),Role 1,2019-05-24 14:17:07.464579,2019-05-24 14:20:21.955735
Case0002,Check for Quality Assurance,Role 1,2019-05-24 14:20:22.121416,2019-05-24 14:21:25.880306
Case0002,Pick-up,Role 1,2019-05-27 07:15:58.254926,2019-05-27 07:18:44.568006
Case0002,Prescription fulfilled,Role 2,2019-05-27 07:18:44.684439,2019-05-27 07:18:44.737877
Case0002,end,end,2019-05-27 07:18:44.860958,2019-05-27 07:18:44.906883
Case0003,start,start,2019-05-27 07:18:44.860958,2019-05-27 07:18:44.860958
Case0003,Prescription received,Role 2,2019-05-27 07:18:44.870213,2019-05-27 07:18:44.870213
Case0003,Process drop-off,Role 1,2019-05-28 04:22:15.161654,2019-05-28 04:23:45.618592
Case0003,Enter prescription details,Role 1,2019-05-28 23:51:31.785905,2019-05-28 23:54:01.747840
Case0003,Check if refill is allowed,Role 3,2019-05-28 23:54:01.856861,2019-05-28 23:54:01.891371
