caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check Insurance,Role 3,2019-05-16 03:13:39.526145,2019-05-16 03:13:39.538759
Case0000,Check Insurance,Role 3,2019-05-16 03:13:39.753941,2019-05-16 03:13:39.826537
Case0000,Pack the drugs (Production),Role 1,2019-05-17 09:23:45.250720,2019-05-17 09:26:59.729403
Case0000,Check for Quality Assurance,Role 1,2019-05-17 09:26:59.897886,2019-05-17 09:28:03.694212
Case0000,Pick-up,Role 1,2019-05-19 23:09:20.238976,2019-05-19 23:12:04.649931
Case0000,Prescription fulfilled,Role 2,2019-05-19 23:12:04.768724,2019-05-19 23:12:04.826161
Case0000,end,end,2019-05-19 23:12:04.954470,2019-05-19 23:12:05.001269
Case0001,start,start,2019-05-19 23:12:04.954470,2019-05-19 23:12:04.954470
Case0001,Prescription received,Role 2,2019-05-19 23:12:04.962635,2019-05-19 23:12:04.962635
Case0001,Process drop-off,Role 1,2019-05-20 21:33:48.043888,2019-05-20 21:35:18.566379
Case0001,Enter prescription details,Role 1,2019-05-21 21:54:48.241999,2019-05-21 21:57:18.154786
Case0001,Check if refill is allowed,Role 3,2019-05-21 21:57:18.267379,2019-05-21 21:57:18.299693
Case0001,Check Insurance,Role 3,2019-05-21 21:57:18.409383,2019-05-21 21:57:18.424473
Case0001,Resolve DUR manually,Role 4,2019-05-21 21:57:18.635031,2019-05-21 21:57:18.705578
Case0001,Check Insurance,Role 3,2019-05-21 21:57:18.950783,2019-05-21 21:57:18.994177
Case0001,Pack the drugs (Production),Role 1,2019-05-23 03:52:38.389097,2019-05-23 03:55:51.181508
Case0001,Check for Quality Assurance,Role 4,2019-05-23 03:55:51.350205,2019-05-23 03:56:58.387009
Case0001,Pick-up,Role 1,2019-05-24 05:20:08.162567,2019-05-24 05:22:53.611472
Case0001,Prescription fulfilled,Role 2,2019-05-24 05:22:53.732380,2019-05-24 05:22:53.784330
Case0001,end,end,2019-05-24 05:22:53.911558,2019-05-24 05:22:53.959179
Case0002,start,start,2019-05-24 05:22:53.911558,2019-05-24 05:22:53.911558
Case0002,Prescription received,Role 2,2019-05-24 05:22:54.766895,2019-05-24 05:22:54.766895
Case0002,Process drop-off,Role 1,2019-05-27 00:28:15.491449,2019-05-27 00:29:46.907932
Case0002,Enter prescription details,Role 1,2019-05-28 02:29:16.033086,2019-05-28 02:31:46.967818
Case0002,Check if refill is allowed,Role 3,2019-05-28 02:31:47.076743,2019-05-28 02:31:47.103532
Case0002,Check Insurance,Role 3,2019-05-28 02:31:47.206126,2019-05-28 02:31:47.217241
Case0002,Check Insurance,Role 3,2019-05-28 02:31:47.423118,2019-05-28 02:31:47.493240
Case0002,Pack the drugs (Production),Role 1,2019-05-29 05:24:44.199662,2019-05-29 05:28:01.760191
Case0002,Pack the drugs (Production),Role 4,2019-05-29 05:28:01.909362,2019-05-29 05:29:05.465562
Case0002,Pick-up,Role 4,2019-05-29 05:29:06.279483,2019-05-29 05:29:14.718090
Case0002,Pick-up,Role 1,2019-05-29 05:29:18.915930,2019-05-29 05:29:21.383224
Case0002,Prescription fulfilled,Role 2,2019-05-29 05:29:21.517927,2019-05-29 05:29:21.701251
Case0002,end,end,2019-05-29 05:29:21.846108,2019-05-29 05:29:21.896951
Case0003,start,start,2019-05-29 05:29:21.846108,2019-05-29 05:29:21.846108
Case0003,Prescription received,Role 2,2019-05-29 05:29:21.856739,2019-05-29 05:29:21.856739
Case0003,Process drop-off,Role 1,2019-05-30 02:37:15.119324,2019-05-30 02:38:45.612421
Case0003,Enter prescription details,Role 1,2019-05-31 01:31:37.254109,2019-05-31 01:34:08.300810
Case0003,Check DUR,Role 3,2019-05-31 01:34:08.432162,2019-05-31 01:34:08.462103
Case0003,Check if refill is allowed,Role 3,2019-05-31 01:34:08.566562,2019-05-31 01:34:08.584285
