caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check Insurance,Role 3,2019-05-16 03:13:39.526145,2019-05-16 03:13:39.538759
Case0000,Check Insurance,Role 3,2019-05-16 03:13:39.753941,2019-05-16 03:13:39.826537
Case0000,Resolve insurance issues manually,Role 1,2019-05-17 09:23:45.250720,2019-05-17 09:26:59.729403
Case0000,Check for Quality Assurance,Role 4,2019-05-17 09:26:59.901566,2019-05-17 09:28:03.773493
Case0000,Pick-up,Role 1,2019-05-20 11:22:13.573589,2019-05-20 11:25:00.100802
Case0000,Prescription fulfilled,Role 2,2019-05-20 11:25:00.217798,2019-05-20 11:25:00.269029
Case0000,end,end,2019-05-20 11:25:00.391497,2019-05-20 11:25:00.437408
Case0001,start,start,2019-05-20 11:25:00.391497,2019-05-20 11:25:00.391497
Case0001,Prescription received,Role 2,2019-05-20 11:25:00.400436,2019-05-20 11:25:00.400436
Case0001,Process drop-off,Role 1,2019-05-21 08:34:31.801337,2019-05-21 08:36:02.348499
Case0001,Enter prescription details,Role 1,2019-05-22 04:57:59.826508,2019-05-22 05:00:30.022505
Case0001,Check DUR,Role 3,2019-05-22 05:00:30.129180,2019-05-22 05:00:30.157474
Case0001,Check Insurance,Role 3,2019-05-22 05:00:30.264703,2019-05-22 05:00:30.283752
Case0001,Check if refill is allowed,Role 3,2019-05-22 05:00:30.505953,2019-05-22 05:00:30.585970
Case0001,Pack the drugs (Production),Role 1,2019-05-23 01:38:38.101040,2019-05-23 01:41:52.928328
Case0001,Pack the drugs (Production),Role 2,2019-05-23 01:41:53.086706,2019-05-23 01:42:56.339081
Case0001,Check for Quality Assurance,Role 4,2019-05-23 01:42:56.398064,2019-05-23 01:43:06.429128
Case0001,Pick-up,Role 1,2019-05-23 04:46:29.170184,2019-05-23 04:47:31.847206
Case0001,Prescription fulfilled,Role 2,2019-05-23 04:47:31.978589,2019-05-23 04:47:32.028589
Case0001,end,end,2019-05-23 04:47:32.156479,2019-05-23 04:47:32.202677
Case0002,start,start,2019-05-23 04:47:32.156479,2019-05-23 04:47:32.156479
Case0002,Prescription received,Role 2,2019-05-23 04:47:32.156479,2019-05-23 04:47:32.156479
Case0002,Process drop-off,Role 1,2019-05-24 02:53:05.536861,2019-05-24 02:54:35.742521
Case0002,Enter prescription details,Role 1,2019-05-27 00:49:55.043952,2019-05-27 00:52:28.038809
Case0002,Check if refill is allowed,Role 3,2019-05-27 00:52:28.150131,2019-05-27 00:52:28.176568
Case0002,Check DUR,Role 3,2019-05-27 00:52:28.277387,2019-05-27 00:52:28.289989
Case0002,Check DUR,Role 4,2019-05-27 00:52:28.498757,2019-05-27 00:52:28.574952
Case0002,Check Insurance,Role 3,2019-05-27 00:52:35.777784,2019-05-27 00:52:37.083103
Case0002,Pack the drugs (Production),Role 1,2019-05-27 22:03:04.846176,2019-05-27 22:06:41.608352
Case0002,Pack the drugs (Production),Role 4,2019-05-27 22:06:41.793891,2019-05-27 22:07:47.416478
Case0002,Pick-up,Role 4,2019-05-27 22:07:53.768889,2019-05-27 22:07:56.655238
Case0002,Pick-up,Role 1,2019-05-27 22:07:57.777344,2019-05-27 22:07:58.701818
Case0002,Prescription fulfilled,Role 2,2019-05-27 22:07:58.767991,2019-05-27 22:07:58.801073
Case0002,end,end,2019-05-27 22:07:58.962302,2019-05-27 22:07:59.019856
Case0003,start,start,2019-05-27 22:07:58.962302,2019-05-27 22:07:58.962302
Case0003,Prescription received,Role 2,2019-05-27 22:07:58.972669,2019-05-27 22:07:58.972669
Case0003,Process drop-off,Role 1,2019-05-28 20:04:15.232861,2019-05-28 20:05:46.054057
Case0003,Enter prescription details,Role 1,2019-05-29 19:36:13.496850,2019-05-29 19:38:44.226585
Case0003,Check if refill is allowed,Role 3,2019-05-29 19:38:44.326610,2019-05-29 19:38:44.350093
