caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check DUR,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.518568,2019-05-16 03:13:39.530553
Case0000,Resolve DUR manually,Role 3,2019-05-16 03:13:39.745622,2019-05-16 03:13:39.812503
Case0000,Pack the drugs (Production),Role 1,2019-05-17 03:57:49.781367,2019-05-17 04:00:52.854573
Case0000,Pack the drugs (Production),Role 4,2019-05-17 04:00:53.079260,2019-05-17 04:01:57.074835
Case0000,Check for Quality Assurance,Role 4,2019-05-17 04:02:00.199332,2019-05-17 04:02:04.010898
Case0000,Pick-up,Role 1,2019-05-19 04:17:05.771744,2019-05-19 04:19:47.706633
Case0000,Prescription fulfilled,Role 2,2019-05-19 04:19:47.830158,2019-05-19 04:19:47.879081
Case0000,end,end,2019-05-19 04:19:48.008284,2019-05-19 04:19:48.054263
Case0001,start,start,2019-05-19 04:19:48.008284,2019-05-19 04:19:48.008284
Case0001,Prescription received,Role 2,2019-05-19 04:19:48.017175,2019-05-19 04:19:48.017175
Case0001,Process drop-off,Role 1,2019-05-20 00:56:03.091436,2019-05-20 00:57:32.707881
Case0001,Enter prescription details,Role 1,2019-05-20 18:44:10.279434,2019-05-20 18:46:39.788019
Case0001,Check Insurance,Role 3,2019-05-20 18:46:39.884837,2019-05-20 18:46:39.920375
Case0001,Check if refill is allowed,Role 3,2019-05-20 18:46:40.037075,2019-05-20 18:46:40.067172
Case0001,Check Insurance,Role 3,2019-05-20 18:46:40.279319,2019-05-20 18:46:40.356516
Case0001,Pack the drugs (Production),Role 1,2019-05-21 07:30:18.218077,2019-05-21 07:33:26.406812
Case0001,Check for Quality Assurance,Role 4,2019-05-21 07:33:26.626298,2019-05-21 07:34:29.389001
Case0001,Pick-up,Role 1,2019-05-21 19:28:28.042351,2019-05-21 19:31:13.190989
Case0001,Prescription fulfilled,Role 2,2019-05-21 19:31:13.312754,2019-05-21 19:31:13.370404
Case0001,end,end,2019-05-21 19:31:13.493494,2019-05-21 19:31:13.540176
Case0002,start,start,2019-05-21 19:31:13.493494,2019-05-21 19:31:13.493494
Case0002,Prescription received,Role 2,2019-05-21 19:31:13.493494,2019-05-21 19:31:13.493494
Case0002,Process drop-off,Role 1,2019-05-22 16:21:11.214352,2019-05-22 16:22:41.540591
Case0002,Enter prescription details,Role 1,2019-05-23 16:08:31.351850,2019-05-23 16:11:02.339184
Case0002,Check if refill is allowed,Role 3,2019-05-23 16:11:02.437260,2019-05-23 16:11:02.462297
Case0002,Check if refill is allowed,Role 3,2019-05-23 16:11:02.560661,2019-05-23 16:11:02.568175
Case0002,Check Insurance,Role 3,2019-05-23 16:11:02.777508,2019-05-23 16:11:02.841663
Case0002,Pack the drugs (Production),Role 1,2019-05-25 09:00:48.864303,2019-05-25 09:04:04.062111
Case0002,Check for Quality Assurance,Role 4,2019-05-25 09:04:04.217221,2019-05-25 09:05:07.788525
Case0002,Pick-up,Role 1,2019-05-27 18:14:00.354541,2019-05-27 18:16:46.052167
Case0002,Prescription fulfilled,Role 2,2019-05-27 18:16:46.170407,2019-05-27 18:16:46.220598
Case0002,end,end,2019-05-27 18:16:46.344403,2019-05-27 18:16:46.391114
Case0003,start,start,2019-05-27 18:16:46.344403,2019-05-27 18:16:46.344403
Case0003,Prescription received,Role 2,2019-05-27 18:16:46.353772,2019-05-27 18:16:46.353772
Case0003,Process drop-off,Role 1,2019-05-28 15:51:38.234540,2019-05-28 15:53:08.950376
Case0003,Enter prescription details,Role 1,2019-05-29 13:59:09.331348,2019-05-29 14:01:39.869921
Case0003,Check DUR,Role 3,2019-05-29 14:01:39.971780,2019-05-29 14:01:39.996740
Case0003,Contact Doctor about refill,Role 3,2019-05-29 14:01:40.102015,2019-05-29 14:01:40.118622
