caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check DUR,Role 3,2019-05-16 03:13:39.526145,2019-05-16 03:13:39.538759
Case0000,Check DUR,Role 4,2019-05-16 03:13:39.752444,2019-05-16 03:13:39.822266
Case0000,Pack the drugs (Production),Role 3,2019-05-16 03:57:51.505281,2019-05-16 03:58:22.562661
Case0000,Check for Quality Assurance,Role 4,2019-05-16 03:58:22.996459,2019-05-16 03:59:28.922421
Case0000,Pick-up,Role 1,2019-05-17 03:24:32.023834,2019-05-17 03:27:10.139659
Case0000,Prescription fulfilled,Role 2,2019-05-17 03:27:10.253068,2019-05-17 03:27:10.306189
Case0000,end,end,2019-05-17 03:27:10.433984,2019-05-17 03:27:10.481344
Case0001,start,start,2019-05-17 03:27:10.433984,2019-05-17 03:27:10.433984
Case0001,Prescription received,Role 2,2019-05-17 03:27:11.217281,2019-05-17 03:27:11.217281
Case0001,Process drop-off,Role 1,2019-05-19 21:34:15.207273,2019-05-19 21:35:46.576426
Case0001,Enter prescription details,Role 1,2019-05-21 09:49:26.411756,2019-05-21 09:51:58.197091
Case0001,Check if refill is allowed,Role 3,2019-05-21 09:51:58.308886,2019-05-21 09:51:58.336221
Case0001,Check DUR,Role 3,2019-05-21 09:51:58.439235,2019-05-21 09:51:58.450305
Case0001,Resolve DUR manually,Role 4,2019-05-21 09:51:58.654377,2019-05-21 09:51:58.721595
Case0001,Check Insurance,Role 3,2019-05-21 09:51:58.840315,2019-05-21 09:51:58.891993
Case0001,Pack the drugs (Production),Role 1,2019-05-22 17:18:38.818326,2019-05-22 17:21:54.266298
Case0001,Check for Quality Assurance,Role 4,2019-05-22 17:21:54.429500,2019-05-22 17:23:02.238391
Case0001,Pick-up,Role 1,2019-05-23 20:58:37.672571,2019-05-23 21:01:23.327353
Case0001,Prescription fulfilled,Role 2,2019-05-23 21:01:23.446555,2019-05-23 21:01:23.497943
Case0001,end,end,2019-05-23 21:01:23.623717,2019-05-23 21:01:23.670837
Case0002,start,start,2019-05-23 21:01:23.623717,2019-05-23 21:01:23.623717
Case0002,Prescription received,Role 2,2019-05-23 21:01:23.628209,2019-05-23 21:01:23.628209
Case0002,Process drop-off,Role 1,2019-05-24 22:08:08.489059,2019-05-24 22:09:39.037530
Case0002,Enter prescription details,Role 1,2019-05-28 04:18:12.721020,2019-05-28 04:20:45.936884
Case0002,Check if refill is allowed,Role 3,2019-05-28 04:20:46.046612,2019-05-28 04:20:46.067255
Case0002,Check DUR,Role 3,2019-05-28 04:20:46.160186,2019-05-28 04:20:46.162829
Case0002,Resolve DUR manually,Role 3,2019-05-28 04:20:46.366032,2019-05-28 04:20:46.431974
Case0002,Pack the drugs (Production),Role 1,2019-05-29 02:30:27.446223,2019-05-29 02:33:35.792433
Case0002,Check for Quality Assurance,Role 4,2019-05-29 02:33:35.956395,2019-05-29 02:34:39.723692
Case0002,Pick-up,Role 1,2019-05-30 00:39:08.670331,2019-05-30 00:41:55.640675
Case0002,Prescription fulfilled,Role 2,2019-05-30 00:41:55.759777,2019-05-30 00:41:55.810207
Case0002,end,end,2019-05-30 00:41:55.934407,2019-05-30 00:41:55.981653
Case0003,start,start,2019-05-30 00:41:55.934407,2019-05-30 00:41:55.934407
Case0003,Prescription received,Role 2,2019-05-30 00:41:55.934407,2019-05-30 00:41:55.934407
Case0003,Process drop-off,Role 1,2019-05-30 22:24:12.666096,2019-05-30 22:25:42.811610
Case0003,Enter prescription details,Role 1,2019-06-01 07:03:07.529699,2019-06-01 07:05:39.509957
Case0003,Check Insurance,Role 3,2019-06-01 07:05:39.616922,2019-06-01 07:05:39.643947
Case0003,Check if refill is allowed,Role 3,2019-06-01 07:05:39.743705,2019-06-01 07:05:39.760128
