caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check DUR,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.518568,2019-05-16 03:13:39.530553
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.745622,2019-05-16 03:13:39.812503
Case0000,Pack the drugs (Production),Role 1,2019-05-17 08:03:07.194621,2019-05-17 08:06:21.640692
Case0000,Check for Quality Assurance,Role 4,2019-05-17 08:06:21.804813,2019-05-17 08:07:25.460489
Case0000,Pick-up,Role 1,2019-05-20 10:20:28.418055,2019-05-20 10:23:14.485906
Case0000,Check for Quality Assurance,Role 2,2019-05-20 10:23:14.602706,2019-05-20 10:23:14.653389
Case0000,Pack the drugs (Production),end,2019-05-20 22:06:59.739276,2019-05-20 22:08:06.800459
Case0000,Prescription fulfilled,Role 4,2019-05-20 22:08:06.932847,2019-05-20 22:08:06.987626
Case0000,end,end,2019-05-20 22:08:07.109810,2019-05-20 22:08:07.155066
Case0001,start,start,2019-05-20 22:08:07.109810,2019-05-20 22:08:07.109810
Case0001,Prescription received,Role 2,2019-05-20 22:08:07.120178,2019-05-20 22:08:07.120178
Case0001,Process drop-off,Role 1,2019-05-21 20:04:24.292175,2019-05-21 20:05:55.113438
Case0001,Enter prescription details,Role 1,2019-05-22 19:36:27.376447,2019-05-22 19:38:58.106405
Case0001,Check if refill is allowed,Role 3,2019-05-22 19:38:58.206429,2019-05-22 19:38:58.229911
Case0001,Check if refill is allowed,Role 3,2019-05-22 19:38:58.333965,2019-05-22 19:38:58.345472
Case0001,Check Insurance,Role 3,2019-05-22 19:38:58.556865,2019-05-22 19:38:58.624292
Case0001,Pack the drugs (Production),Role 1,2019-05-24 08:35:46.335073,2019-05-24 08:39:03.508483
Case0001,Check for Quality Assurance,Role 4,2019-05-24 08:39:03.682809,2019-05-24 08:40:07.440940
Case0001,Pick-up,Role 1,2019-05-27 11:47:38.164408,2019-05-27 11:50:25.293182
Case0001,Prescription fulfilled,Role 2,2019-05-27 11:50:25.409874,2019-05-27 11:50:25.461060
Case0001,end,end,2019-05-27 11:50:25.583967,2019-05-27 11:50:25.629722
Case0002,start,start,2019-05-27 11:50:25.583967,2019-05-27 11:50:25.583967
Case0002,Prescription received,Role 2,2019-05-27 11:50:25.592895,2019-05-27 11:50:25.592895
Case0002,Process drop-off,Role 1,2019-05-28 09:01:08.318591,2019-05-28 09:02:38.875555
Case0002,Enter prescription details,Role 1,2019-05-29 05:30:29.558196,2019-05-29 05:32:59.777148
Case0002,Check DUR,Role 3,2019-05-29 05:32:59.883481,2019-05-29 05:32:59.911545
Case0002,Check if refill is allowed,Role 3,2019-05-29 05:33:00.018671,2019-05-29 05:33:00.037576
Case0002,Check if refill is allowed,Role 3,2019-05-29 05:33:00.252753,2019-05-29 05:33:00.322850
Case0002,Pack the drugs (Production),Role 1,2019-05-30 03:32:58.705258,2019-05-30 03:36:14.591190
Case0002,Check for Quality Assurance,Role 4,2019-05-30 03:36:14.749540,2019-05-30 03:37:17.872861
Case0002,Pick-up,Role 1,2019-05-30 23:25:19.336238,2019-05-30 23:28:03.215743
Case0002,Prescription fulfilled,Role 2,2019-05-30 23:28:03.336761,2019-05-30 23:28:03.390725
Case0002,end,end,2019-05-30 23:28:03.517555,2019-05-30 23:28:03.564585
Case0003,start,start,2019-05-30 23:28:03.517555,2019-05-30 23:28:03.517555
Case0003,Prescription received,Role 2,2019-05-30 23:28:03.526982,2019-05-30 23:28:03.526982
Case0003,Process drop-off,Role 1,2019-06-01 01:19:09.234496,2019-06-01 01:20:39.853356
Case0003,Enter prescription details,Role 1,2019-06-02 15:46:12.208228,2019-06-02 15:48:43.934972
Case0003,Check DUR,Role 3,2019-06-02 15:48:44.042124,2019-06-02 15:48:44.063197
