caseid,task,role,start_timestamp,end_timestamp
Case0000,start,start,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Prescription received,Role 2,2019-05-14 09:32:45.254000,2019-05-14 09:32:45.254000
Case0000,Process drop-off,Role 1,2019-05-15 06:14:42.635817,2019-05-15 06:16:12.683490
Case0000,Enter prescription details,Role 1,2019-05-16 03:11:08.854847,2019-05-16 03:13:39.291987
Case0000,Check if refill is allowed,Role 3,2019-05-16 03:13:39.393467,2019-05-16 03:13:39.422662
Case0000,Check DUR,Role 3,2019-05-16 03:13:39.526145,2019-05-16 03:13:39.538759
Case0000,Check Insurance,Role 4,2019-05-16 03:13:39.752444,2019-05-16 03:13:39.822266
Case0000,Pack the drugs (Production),Role 3,2019-05-16 03:38:53.695060,2019-05-16 03:39:16.981162
Case0000,Check for Quality Assurance,Role 4,2019-05-16 03:39:17.599453,2019-05-16 03:40:24.813797
Case0000,Pick-up,Role 1,2019-05-17 01:43:29.701886,2019-05-17 01:46:06.642139
Case0000,Prescription fulfilled,Role 2,2019-05-17 01:46:06.754799,2019-05-17 01:46:06.807928
Case0000,end,end,2019-05-17 01:46:06.935691,2019-05-17 01:46:06.982951
Case0001,start,start,2019-05-17 01:46:06.935691,2019-05-17 01:46:06.935691
Case0001,Prescription received,Role 2,2019-05-17 01:46:07.665567,2019-05-17 01:46:07.665567
Case0001,Process drop-off,Role 1,2019-05-19 19:03:05.957180,2019-05-19 19:04:37.288845
Case0001,Enter prescription details,Role 1,2019-05-21 05:57:12.630201,2019-05-21 05:59:44.446633
Case0001,Check if refill is allowed,Role 4,2019-05-21 05:59:44.559015,2019-05-21 05:59:44.587174
Case0001,Check if refill is allowed,Role 3,2019-05-21 05:59:44.695987,2019-05-21 05:59:44.710486
Case0001,Resolve DUR manually,Role 3,2019-05-21 05:59:44.878523,2019-05-21 05:59:44.937697
Case0001,Check Insurance,Role 3,2019-05-21 07:09:06.991107,2019-05-21 07:09:48.954091
Case0001,Pack the drugs (Production),Role 1,2019-05-21 09:45:58.645876,2019-05-21 09:53:14.837854
Case0001,Check for Quality Assurance,Role 4,2019-05-21 09:53:15.034734,2019-05-21 09:54:22.632358
Case0001,Pick-up,Role 1,2019-05-22 06:28:14.374850,2019-05-22 06:31:06.091918
Case0001,Prescription fulfilled,Role 2,2019-05-22 06:31:06.213996,2019-05-22 06:31:06.261025
Case0001,end,end,2019-05-22 06:31:06.384716,2019-05-22 06:31:06.432349
Case0002,start,start,2019-05-22 06:31:06.384716,2019-05-22 06:31:06.384716
Case0002,Prescription received,Role 2,2019-05-22 06:31:06.395550,2019-05-22 06:31:06.395550
Case0002,Process drop-off,Role 1,2019-05-23 03:41:12.746644,2019-05-23 03:42:43.274136
Case0002,Enter prescription details,Role 1,2019-05-24 02:50:24.559076,2019-05-24 02:52:55.645646
Case0002,Check if refill is allowed,Role 3,2019-05-24 02:52:55.776772,2019-05-24 02:52:55.806115
Case0002,Check Insurance,Role 3,2019-05-24 02:52:55.913030,2019-05-24 02:52:55.927614
Case0002,Check Insurance,Role 4,2019-05-24 02:52:56.144950,2019-05-24 02:52:56.223045
Case0002,Resolve insurance issues manually,Role 3,2019-05-24 04:17:07.489101,2019-05-24 04:17:39.489154
Case0002,Pack the drugs (Production),Role 1,2019-05-24 04:17:40.370261,2019-05-24 04:18:48.425372
Case0002,Check for Quality Assurance,Role 4,2019-05-24 04:18:48.657994,2019-05-24 04:19:36.396393
Case0002,Pick-up,Role 1,2019-05-27 03:56:02.621927,2019-05-27 03:58:52.667902
Case0002,Prescription fulfilled,Role 2,2019-05-27 03:58:52.782365,2019-05-27 03:58:52.831811
Case0002,end,end,2019-05-27 03:58:52.950576,2019-05-27 03:58:52.994521
Case0003,start,start,2019-05-27 03:58:52.950576,2019-05-27 03:58:52.950576
Case0003,Prescription received,Role 2,2019-05-27 03:58:52.960312,2019-05-27 03:58:52.960312
Case0003,Process drop-off,Role 1,2019-05-28 00:58:46.558834,2019-05-28 01:00:16.943094
Case0003,Enter prescription details,Role 1,2019-05-28 19:45:27.211193,2019-05-28 19:47:56.957172
Case0003,Check DUR,Role 3,2019-05-28 19:47:57.066890,2019-05-28 19:47:57.102819
