caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-02-14 09:00:00.0,2012-02-14 09:00:00.0,SYSTEM
0,W_Beoordelen fraude,2012-02-14 09:00:00.0,2012-02-14 09:01:23.314,Role 3
0,W_Afhandelen leads,2012-02-14 09:01:23.314,2012-02-14 09:02:45.763,Role 1
0,W_Completeren aanvraag,2012-02-14 09:02:45.763,2012-02-14 09:03:22.036,Role 1
0,W_Completeren aanvraag,2012-02-14 09:03:22.036,2012-02-14 09:03:46.724,Role 1
1,Start,2012-02-14 09:05:34.589,2012-02-14 09:05:34.589,SYSTEM
1,W_Beoordelen fraude,2012-02-14 09:05:34.589,2012-02-14 09:05:57.345,Role 3
0,W_Nabellen offertes,2012-02-14 09:03:46.724,2012-02-14 09:06:52.444,Role 1
0,W_Valideren aanvraag,2012-02-14 09:06:52.444,2012-02-14 09:06:52.444,SYSTEM
0,End,2012-02-14 09:06:52.444,2012-02-14 09:06:52.444,SYSTEM
2,Start,2012-02-14 09:07:11.958,2012-02-14 09:07:11.958,SYSTEM
2,W_Beoordelen fraude,2012-02-14 09:07:11.958,2012-02-14 09:07:25.138,Role 3
1,W_Afhandelen leads,2012-02-14 09:05:57.345,2012-02-14 09:07:27.147,Role 1
1,End,2012-02-14 09:07:27.147,2012-02-14 09:07:27.147,SYSTEM
2,W_Afhandelen leads,2012-02-14 09:07:25.138,2012-02-14 09:10:02.662,Role 1
2,End,2012-02-14 09:10:02.662,2012-02-14 09:10:02.662,SYSTEM
3,Start,2012-02-14 11:20:21.617,2012-02-14 11:20:21.617,SYSTEM
3,W_Completeren aanvraag,2012-02-14 11:20:21.617,2012-02-14 11:23:40.372,Role 1
3,W_Completeren aanvraag,2012-02-14 11:23:40.372,2012-02-14 11:28:53.691,Role 1
3,W_Completeren aanvraag,2012-02-14 11:28:53.691,2012-02-14 11:30:42.545,Role 1
3,W_Nabellen offertes,2012-02-14 11:30:42.545,2012-02-14 11:31:03.197,Role 1
3,W_Valideren aanvraag,2012-02-14 11:31:03.197,2012-02-14 11:31:03.197,SYSTEM
3,W_Nabellen incomplete dossiers,2012-02-14 11:31:03.197,2012-02-14 11:31:31.222,Role 1
3,W_Valideren aanvraag,2012-02-14 11:31:31.222,2012-02-14 11:31:31.222,SYSTEM
3,End,2012-02-14 11:31:31.222,2012-02-14 11:31:31.222,SYSTEM
4,Start,2012-02-14 12:33:34.315,2012-02-14 12:33:34.315,SYSTEM
5,Start,2012-02-14 12:37:11.253,2012-02-14 12:37:11.253,SYSTEM
4,W_Afhandelen leads,2012-02-14 12:33:34.315,2012-02-14 12:43:35.592,Role 1
4,End,2012-02-14 12:43:35.592,2012-02-14 12:43:35.592,SYSTEM
5,W_Completeren aanvraag,2012-02-14 12:37:11.253,2012-02-14 12:46:50.433,Role 1
5,W_Nabellen offertes,2012-02-14 12:46:50.433,2012-02-14 12:48:48.927,Role 1
5,W_Valideren aanvraag,2012-02-14 12:48:48.927,2012-02-14 12:48:48.927,SYSTEM
5,End,2012-02-14 12:48:48.927,2012-02-14 12:48:48.927,SYSTEM
6,Start,2012-02-15 09:31:18.579,2012-02-15 09:31:18.579,SYSTEM
